r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.186923179563473454e-04,2.004238197822036227e+01,9.896446493415057555e-01,1.743321955445041083e-06,3.734615334677408338e+08,2.743132550196070358e-04,0.000000000000000000e+00,8.492670434043565894e-08,3.168445020001295354e-01,5.912135854570931166e-04,4.357840801779964883e-07,6.842107792290512691e-01,1.149666125388977772e-03,1.177970707109058307e-08
6.990674512993215288e-04,1.961887247266234979e+01,9.728777825823317071e-01,1.961849285984279345e-06,3.094674152707441449e+08,2.870110249892341998e-04,1.057596266833956203e-02,8.796800171394006410e-08,3.206011492786961514e-01,6.185804515260189158e-04,5.085597277840859169e-07,6.862606427086566097e-01,1.250028190620102635e-03,1.397476276515835840e-08
7.794425846422958206e-04,1.925284415832145157e+01,9.581886110851818295e-01,2.180332704375468270e-06,2.617790192636492550e+08,2.989446379500678157e-04,2.719284160483998597e-02,9.081540635645089299e-08,3.240056869509233550e-01,6.443003683617087515e-04,5.835339150288237887e-07,6.880524469611423166e-01,1.347095624386800920e-03,1.627111274346722791e-08
1.270736581570833116e-03,1.773103719399633960e+01,8.950320683094139529e-01,3.518001544377322386e-06,1.236512019514962584e+08,3.606748372092325058e-04,3.983588313287462768e-01,1.054035619330106604e-07,3.399602523220227046e-01,7.773443673926084315e-04,1.081017549247754521e-06,6.956864176280691536e-01,1.889281469992950841e-03,3.217668803133541876e-08
1.942843148487687511e-03,1.655209128316070633e+01,8.436959500972607273e-01,5.360331313612864477e-06,6.456830629731940478e+07,4.270023378303839496e-04,3.379523587564021714e+00,1.208652691416825530e-07,3.547525333442742568e-01,9.202966992215448399e-04,1.844737429198957059e-06,7.017587428948408590e-01,2.541821056379723904e-03,5.808548981897915717e-08
3.004504349896881723e-03,1.546043818878705878e+01,7.941577509939180546e-01,8.304320048181415120e-06,3.318549917657547072e+07,5.104401539242267973e-04,2.852813763312036244e+01,1.400873242697320169e-07,3.708741965787759054e-01,1.100126034891177286e-03,3.190497392867470639e-06,7.074521358461883791e-01,3.455968780649449398e-03,1.063798834983569194e-07
4.641696410362880672e-03,1.447519602823565421e+01,7.477289215518869714e-01,1.291955317551965557e-05,1.710644464498482645e+07,6.128142227806595253e-04,2.435131184966155899e+02,1.634161416026054910e-07,3.879375870442668406e-01,1.320767725363323044e-03,5.506812953602115303e-06,7.125957503042125163e-01,4.706670121383858298e-03,1.943056856458941364e-07
7.177887989345512615e-03,1.357808689505038835e+01,7.040037128968887892e-01,2.022063982908591578e-05,8.816541002455310896e+06,7.391602127470799262e-04,2.080423168792879551e+03,1.919249970170455674e-07,4.060575394143792205e-01,1.593074893789559604e-03,9.510391718592928418e-06,7.172328348955718802e-01,6.428040523250130173e-03,3.549586827850830554e-07
1.110600395905728469e-02,1.275863311058168037e+01,6.628540972628543804e-01,3.181777458041734776e-05,4.545390313465070911e+06,8.951933563251732173e-04,1.780873559549280253e+04,2.268211472082576818e-07,4.252635515090975593e-01,1.929365293822734315e-03,1.642887931796579437e-05,7.213838449370026940e-01,8.799303832716424967e-03,6.482579463863539847e-07
1.719303512628720526e-02,1.200714982357697735e+01,6.241215920438759612e-01,5.032081929412417432e-05,2.343878363474368583e+06,1.088142225656569878e-03,1.526759235890733544e+05,2.696319312776250836e-07,4.456023129130079474e-01,2.345218304057888718e-03,2.839195243252430709e-05,7.250794199697163656e-01,1.207063405437642199e-02,1.183682491264968322e-06
