r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.538281134050938985e-04,2.119584751942630874e+01,9.549732932345816883e-01,1.721778486786727871e-06,2.522767776237993240e+08,4.404219777939405727e-04,0.000000000000000000e+00,8.429128761606517352e-08,2.996020094094772879e-01,1.030656439856606236e-03,3.885304020441171036e-07,6.842107730168165425e-01,1.231043812086600030e-03,1.040234527686993101e-08
1.077741179278829528e-03,2.074796446781393300e+01,9.387938392005216182e-01,1.937605319645380036e-06,2.090481486606904566e+08,4.608088044144656448e-04,1.173162704757411273e-02,8.730983002492783325e-08,3.031542221092047851e-01,1.078364808657663243e-03,4.533812695386882299e-07,6.862606356716997036e-01,1.338509880395637132e-03,1.234074046150174817e-08
1.201654245152565048e-03,2.036087072655022467e+01,9.246192901573626610e-01,2.153388782877832511e-06,1.768341884887388945e+08,4.799687433296893554e-04,3.016427785352632229e-02,9.013593038511441329e-08,3.063734867998891276e-01,1.123202067981432994e-03,5.201855006097394559e-07,6.880524390946439750e-01,1.442448110665762832e-03,1.436858593371111539e-08
1.959074387100119639e-03,1.875148169350812566e+01,8.636753826221871266e-01,3.474527082989011896e-06,8.352754895384651423e+07,5.790792825031656392e-04,4.418886114535827137e-01,1.046149368964629381e-07,3.214598137491602725e-01,1.355136259750119041e-03,9.633435492599415526e-07,6.956864045710553501e-01,2.023011892403973108e-03,2.841437560967264921e-08
2.995250913800230879e-03,1.750468531283927831e+01,8.141377611478379794e-01,5.294090762502762340e-06,4.361648566854983568e+07,6.855710343856977933e-04,3.748815540269679669e+00,1.199609651957861370e-07,3.354471129908920823e-01,1.604343645855394601e-03,1.643392772845594100e-06,7.017587250725115799e-01,2.721740986873190209e-03,5.129376079211224302e-08
4.631997236043187277e-03,1.635020613380060439e+01,7.663350941339631683e-01,8.201698712063970636e-06,2.241711112091377005e+07,8.195340898372071355e-04,3.164550856435310422e+01,1.390391976571582352e-07,3.506914433208801474e-01,1.917838186921563349e-03,2.841194474570950257e-06,7.074521060285785534e-01,3.700595498122483031e-03,9.394126054618623094e-08
7.156030463786157772e-03,1.530826184742804763e+01,7.215328595462284778e-01,1.275989845188580673e-05,1.155556120840371773e+07,9.839001162824910236e-04,2.701226453689640721e+02,1.621934628771810306e-07,3.668262529477395728e-01,2.302480444099592582e-03,4.901820667232102195e-06,7.125957025554641167e-01,5.039826142363582583e-03,1.715862115382117060e-07
1.106603619570473498e-02,1.435952281827371202e+01,6.793395328772743325e-01,1.997075907095231771e-05,5.955655342464708723e+06,1.186754036211979529e-03,2.307757680269036882e+03,1.904889968648319861e-07,3.839601232952458143e-01,2.777190402882126659e-03,8.461447132518638565e-06,7.172327587251630110e-01,6.883041064375888633e-03,3.134545981370645894e-07
1.712194373623616289e-02,1.349290869709071572e+01,6.396315894133699498e-01,3.142456646791752495e-05,3.070454955647914205e+06,1.437271702953413742e-03,1.975472976029460915e+04,2.251239944256895394e-07,4.021209366662015228e-01,3.363440997864270473e-03,1.460878071230724269e-05,7.213837228349180286e-01,9.422148159713003221e-03,5.724591312112499143e-07
2.650617794665543689e-02,1.269817860826519862e+01,6.022561674553389421e-01,4.969886389796221768e-05,1.583316010148437927e+06,1.747057997652578815e-03,1.693582668631854758e+05,2.676142409624511129e-07,4.213527989078231228e-01,4.088389469351298711e-03,2.523053105191908768e-05,7.250792200391553699e-01,1.292501853552985823e-02,1.045275970039859510e-06
