r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.022908205048148160e-04,1.997299593576284593e+01,9.918387805089732279e-01,1.744665982679697407e-06,3.826711497906724215e+08,2.663726797492586341e-04,0.000000000000000000e+00,8.496736196148599291e-08,3.179452175837765848e-01,5.719367783264440877e-04,4.389001465205699781e-07,6.842107796191723157e-01,1.144803425644006813e-03,1.187083933213839800e-08
6.805352137161279269e-04,1.955095260654726985e+01,9.750347401085451837e-01,1.963361788521157774e-06,3.170989272656294703e+08,2.787028860338240850e-04,1.050797546783997088e-02,8.801011532853293743e-08,3.217149154306704895e-01,5.984113344450861819e-04,5.121986827672765671e-07,6.862606431505531290e-01,1.244740993257649345e-03,1.408287680431968428e-08
7.587796069274408209e-04,1.918619147058439722e+01,9.603130014066568743e-01,2.182013648368552916e-06,2.682345284249288440e+08,2.902910554472628592e-04,2.701803338578816563e-02,9.085888314157270856e-08,3.251312804450312566e-01,6.232926409186404339e-04,5.877119884387676971e-07,6.880524474551208414e-01,1.341397864596966102e-03,1.639699221116397234e-08
1.237049428685414038e-03,1.766965295412801140e+01,8.970164349211450228e-01,3.520713775218898845e-06,1.267004588382434696e+08,3.502343442492382680e-04,3.957979944576889286e-01,1.054540227028187451e-07,3.411412718845215908e-01,7.519986760569487370e-04,1.088781509284527692e-06,6.956864184479537583e-01,1.881290447886783523e-03,3.242561902189632079e-08
1.891338468732982120e-03,1.649478854841511932e+01,8.455665012707931361e-01,5.364463844900192499e-06,6.616057142404340953e+07,4.146418541532732741e-04,3.357798316185673038e+00,1.209231317096491554e-07,3.559849408136470661e-01,8.902899743583272572e-04,1.858026787505881018e-06,7.017587440113322028e-01,2.531069993863178762e-03,5.853486013153078603e-08
2.924855088049798432e-03,1.540691472039694432e+01,7.959184713018058188e-01,8.310722257367689865e-06,3.400385901537943631e+07,4.956643876532167538e-04,2.834474417218038766e+01,1.401543894318210564e-07,3.721626106844975745e-01,1.064255888675908531e-03,3.213562427256758768e-06,7.074521377152992452e-01,3.441351182757416017e-03,1.072028768617625299e-07
4.518645269991209898e-03,1.442508344354245686e+01,7.493867049800526647e-01,1.292951350636215499e-05,1.752829238860383257e+07,5.950750246353144358e-04,2.419476922522619589e+02,1.634943755840276870e-07,3.892852793069088158e-01,1.277703452068823823e-03,5.546781241529455748e-06,7.125957532955102813e-01,4.686762479441258095e-03,1.958089047020511078e-07
6.987602567400662788e-03,1.353108007870837071e+01,7.055645532949702536e-01,2.023622904018289792e-05,9.033958322200451046e+06,7.177636676113013708e-04,2.067049173770105426e+03,1.920168804182056097e-07,4.074681805293573489e-01,1.541131921035617620e-03,9.579728429082570094e-06,7.172328396597272837e-01,6.400852090464633458e-03,3.577047727558419420e-07
1.081158460961021035e-02,1.271446320456228740e+01,6.643237036722910993e-01,3.184230536558860735e-05,4.657480251191868447e+06,8.692801162595437114e-04,1.769425324556883425e+04,2.269297401905087653e-07,4.267409152197719768e-01,1.866457437094217993e-03,1.654926836305737611e-05,7.213838525476666819e-01,8.762085908057227687e-03,6.532731216940103753e-07
1.673725041610838252e-02,1.196558143046936706e+01,6.255053183093026714e-01,5.035962003217825937e-05,2.401678435157665052e+06,1.056643726178037529e-03,1.516944954694179178e+05,2.697610320995534098e-07,4.471503376078452274e-01,2.268751469399887290e-03,2.860121843493676383e-05,7.250794323488480853e-01,1.201958034010961948e-02,1.192840047378185961e-06
