r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.962234437415006668e-04,2.070636900858776031e+01,9.692847749959306869e-01,1.730741190951768492e-06,2.971249271987409592e+08,3.614601960887228673e-04,0.000000000000000000e+00,8.455209265233280709e-08,3.066843113475498650e-01,8.127450068718141242e-04,4.075864149898973099e-07,6.842107755919019096e-01,1.196387369575512699e-03,1.095670054338185839e-08
8.996618794212237272e-04,2.026882898556994306e+01,9.528628514568195929e-01,1.947691508720233501e-06,2.462113896555002928e+08,3.781919370678355429e-04,1.123534828668422934e-02,8.757997477390251054e-08,3.103204949350691355e-01,8.503664077458082237e-04,4.756320824878644681e-07,6.862606385887065619e-01,1.300828045008009873e-03,1.299839546110897721e-08
1.003100315100946679e-03,1.989067445703669179e+01,9.384758789397104062e-01,2.164598231157164458e-06,2.082706381068723500e+08,3.939167549535549265e-04,2.888824934017522258e-02,9.041481941826924797e-08,3.136158599450893925e-01,8.857237371526953743e-04,5.457297744555877130e-07,6.880524423555559599e-01,1.401840198450389268e-03,1.513430759265609250e-08
1.635369029858552278e-03,1.831845128574122583e+01,8.766186500761162792e-01,3.492613712491886012e-06,9.837654190929168463e+07,4.752580997007589290e-04,4.231955500327735376e-01,1.049386258647611355e-07,3.290588132103553498e-01,1.068620145971390951e-03,1.010783886247836457e-06,6.956864099836674864e-01,1.966059908688686398e-03,2.992861661776266776e-08
2.500333967136787305e-03,1.710044757026912521e+01,8.263386532244726412e-01,5.321648749668854192e-06,5.137035109798225760e+07,5.626572896163775823e-04,3.590229907400102061e+00,1.203321342703302258e-07,3.433767563760106167e-01,1.265137649080156105e-03,1.724548199870967133e-06,7.017587324702089235e-01,2.645118204994188413e-03,5.402727002384384315e-08
3.866634390463514689e-03,1.597262893435742726e+01,7.778196013134132114e-01,8.244392160237415436e-06,2.640228424935203046e+07,6.726025652129512125e-04,3.030681098998586975e+01,1.394693983773069659e-07,3.589814485539800093e-01,1.512350135370976777e-03,2.981953079210258290e-06,7.074521184012030339e-01,3.596415937180495043e-03,9.894751012326570346e-08
5.973611872635754654e-03,1.495474645849739481e+01,7.323459483010377191e-01,1.282631945899701494e-05,1.360983627803492174e+07,8.074999702834341530e-04,2.586956751355805295e+02,1.626953081407106163e-07,3.754976700127297673e-01,1.815667606000822632e-03,5.145547599173072218e-06,7.125957223757430903e-01,4.897944474848678169e-03,1.807302593059740466e-07
9.237552624778091678e-03,1.402791680871441216e+01,6.895202980803750714e-01,2.007471682373022709e-05,7.014414015190176666e+06,9.739849317325666471e-04,2.210133110963925446e+03,1.910783997445212913e-07,3.930365707415414689e-01,2.190009850599772181e-03,8.883891856906476740e-06,7.172327903728576981e-01,6.689269310148932869e-03,3.301590064289934752e-07
1.429282188862244021e-02,1.318131536588336772e+01,6.492172665763128458e-01,3.158815312792643903e-05,3.616300119508025236e+06,1.179588269831442207e-03,1.891906013151089792e+04,2.258205884488659019e-07,4.116266969216678673e-01,2.652309955131951225e-03,1.534153061197199462e-05,7.213837736681494306e-01,9.156896653106483264e-03,6.029663631299256897e-07
2.212648027073918500e-02,1.240493715314893564e+01,6.112816699620947647e-01,4.995761928402950991e-05,1.864785528966230107e+06,1.433834599770546746e-03,1.621943972375569574e+05,2.684424062960514415e-07,4.313132167693899954e-01,3.223984063123555479e-03,2.650275343197637225e-05,7.250793035920467533e-01,1.256116136330144226e-02,1.100981374870809702e-06
