r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.676137149614495879e-04,2.024029582402847893e+01,9.834569146385836458e-01,1.739519340605544373e-06,3.485639800542877316e+08,2.981154443746104605e-04,0.000000000000000000e+00,8.481235970828177452e-08,3.137463299391206051e-01,6.498782315041665321e-04,4.270777540503446097e-07,6.842107781269223254e-01,1.163556814319904528e-03,1.152527007996650021e-08
7.543442914108284105e-04,1.981260425837902162e+01,9.667948823733646391e-01,1.957570009162587185e-06,2.888361565069997311e+08,3.119150010660517178e-04,1.077084051764378055e-02,8.784956227630243377e-08,3.174662439264215874e-01,6.799606430913573626e-04,4.983926436536641764e-07,6.862606414602467897e-01,1.265131490787462605e-03,1.367291344732457442e-08
8.410748678602072330e-04,1.944296149741821367e+01,9.521975546212227970e-01,2.175576861331177811e-06,2.443270018891821504e+08,3.248840947581721223e-04,2.769391018129788509e-02,9.069313316680262117e-08,3.208374913087182478e-01,7.082326827722537112e-04,5.718607676267867684e-07,6.880524455655883109e-01,1.363371728810591028e-03,1.591966318374371865e-08
1.371216588628031922e-03,1.790612703269693995e+01,8.894358968842435154e-01,3.510327913213753437e-06,1.154077492981071919e+08,3.919706289518760977e-04,4.056991889855862121e-01,1.052616471318730473e-07,3.366360495342847203e-01,8.544783034612744334e-04,1.059327684173091408e-06,6.956864153116815164e-01,1.912108460761560887e-03,3.148168440019691754e-08
2.096468202490828128e-03,1.671553920729012432e+01,8.384207530212798298e-01,5.348639268780449018e-06,6.026372909215371311e+07,4.640533781203529779e-04,3.441796695733177369e+00,1.207025376776144797e-07,3.512836895652283742e-01,1.011615447596292709e-03,1.807614733371572643e-06,7.017587397388660442e-01,2.572532322347551199e-03,5.683086896169291088e-08
3.242077365736765852e-03,1.561310629167545549e+01,7.891922912152985470e-01,8.286206472695570899e-06,3.097312068555644900e+07,5.547310994448008490e-04,2.905381488139498103e+01,1.398987116196362436e-07,3.672477115362148270e-01,1.209288792882990803e-03,3.126073768574555733e-06,7.074521305636166657e-01,3.497725112514936743e-03,1.040821245924959517e-07
5.008725931151695142e-03,1.461813506946001162e+01,7.430537571578065270e-01,1.289137271196533099e-05,1.596600883221136965e+07,6.659881726107378308e-04,2.480002409952759308e+02,1.631961179833384704e-07,3.841442524169150774e-01,1.451824197592021951e-03,5.395189364368120931e-06,7.125957418490669326e-01,4.763537884284660233e-03,1.901087684121685655e-07
7.745459860192812490e-03,1.371216717384804973e+01,6.996019404956899113e-01,2.017653373001895663e-05,8.228768519569735974e+06,8.032972043195860069e-04,2.118758251556295818e+03,1.916665859906907890e-07,4.020870233183107545e-01,1.751151697660634828e-03,9.316773769669086069e-06,7.172328214248291367e-01,6.505706440417158461e-03,3.472917278411300801e-07
1.198418015969608674e-02,1.288462150972219611e+01,6.587096167559129967e-01,3.174837026795961867e-05,4.242363025929085910e+06,9.728693167046878780e-04,1.813688644518615183e+04,2.265157422313886277e-07,4.211052319628271201e-01,2.120811259379877609e-03,1.609275295414574358e-05,7.213838234021141549e-01,8.905619770569346214e-03,6.342558095892161363e-07
1.855252176991065496e-02,1.212571779206756339e+01,6.202193053417845992e-01,5.021104093499662794e-05,2.187619916201455519e+06,1.182560208728710566e-03,1.554890715702251182e+05,2.692688493018645782e-07,4.412451043338966317e-01,2.577927952401196793e-03,2.780778518225895300e-05,7.250793848929135699e-01,1.221647292223849296e-02,1.158115010843968171e-06
