r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.513522968887395116e-04,2.017594200089476786e+01,9.854575460520921260e-01,1.740750797624466199e-06,3.564436642266418934e+08,2.901845377371569659e-04,0.000000000000000000e+00,8.484928004010439373e-08,3.147470652445629735e-01,6.301825873874013781e-04,4.298795853347422446e-07,6.842107784835775863e-01,1.159036780475877510e-03,1.160712127793108258e-08
7.359703311024977032e-04,1.974961027722397944e+01,9.687616184774964223e-01,1.958955830683062484e-06,2.953656255041027069e+08,3.036169783000109215e-04,1.070731885183764248e-02,8.788780476532620658e-08,3.184788443900001820e-01,6.593533013573308005e-04,5.016645376517771362e-07,6.862606418642409611e-01,1.260216872927285995e-03,1.377001697053357732e-08
8.205883653162558949e-04,1.938114279259509587e+01,9.541345956122871952e-01,2.177117016341943155e-06,2.498502909756774008e+08,3.162410490674149905e-04,2.753058371410647964e-02,9.073261352240021985e-08,3.218608448124075094e-01,6.867685097678156688e-04,5.756172977080352681e-07,6.880524460172005030e-01,1.358075480136083923e-03,1.603272287434915374e-08
1.337817145798660947e-03,1.784919468182871682e+01,8.912452628128175736e-01,3.512812978719890255e-06,1.180166724431963265e+08,3.815428486098237557e-04,4.033065530844392454e-01,1.053074694977349019e-07,3.377097946415528185e-01,8.285819134646151473e-04,1.066307382069750361e-06,6.956864160613021042e-01,1.904680551945607666e-03,3.170526383963468966e-08
2.045403404579126169e-03,1.666239235060826474e+01,8.401263408410105660e-01,5.352425676856668116e-06,6.162606006634183228e+07,4.517079447827807405e-04,3.421498382517491610e+00,1.207550814622052868e-07,3.524041549162252318e-01,9.809567511984249207e-04,1.819560122403844016e-06,7.017587407604478633e-01,2.562538868293788488e-03,5.723447467200112637e-08
3.163108358396332989e-03,1.556346461021076344e+01,7.907977341198997312e-01,8.292072460191438161e-06,3.167330367820379511e+07,5.399733244943782148e-04,2.888246705933444858e+01,1.399596120892391422e-07,3.684190963244247108e-01,1.172639277762842951e-03,3.146803027652780932e-06,7.074521322734396156e-01,3.484137591137472737e-03,1.048213029739892957e-07
4.886725725183923945e-03,1.457165689734737768e+01,7.445653411438263314e-01,1.290049880942351288e-05,1.632693882710532658e+07,6.482705742727275147e-04,2.465376350843101250e+02,1.632671606321104867e-07,3.853695310079292558e-01,1.407824245247487260e-03,5.431103827303900162e-06,7.125957445859291139e-01,4.745033099412055907e-03,1.914588972293050183e-07
7.556799601023240186e-03,1.366856952373522027e+01,7.010251307963812906e-01,2.019081726458140324e-05,8.414789263550553471e+06,7.819267127301879729e-04,2.106262690254378867e+03,1.917500234240520736e-07,4.033695329993642331e-01,1.698080134862195011e-03,9.379065453177206550e-06,7.172328257859339473e-01,6.480433931377055194e-03,3.497581517512777183e-07
1.169227537693477530e-02,1.284365502084552446e+01,6.600496188662419161e-01,3.177084651252116087e-05,4.338266394978971221e+06,9.469876315165794188e-04,1.802992364318422551e+04,2.266143534201191074e-07,4.224484037332072450e-01,2.056536576712889551e-03,1.620088483388738444e-05,7.213838303765169879e-01,8.871024540729599908e-03,6.387602324274906246e-07
1.810062999903276626e-02,1.208716413368417619e+01,6.214810007344826470e-01,5.024659218775578875e-05,2.237073257423865609e+06,1.151100071811790625e-03,1.545721095367652306e+05,2.693860838063840852e-07,4.426525189688095829e-01,2.499799704191106066e-03,2.799569521916524175e-05,7.250793962611454813e-01,1.216901693768565780e-02,1.166339952795104995e-06
2.803382154869454509e-02,1.139092123193978168e+01,5.851783292792391844e-01,7.983928234018761237e-05,1.153836749984042719e+06,1.403754978692045054e-03,1.326880775745935505e+06,3.219573334139673609e-07,4.640273485019938970e-01,3.048480637281133793e-03,4.839990483639155865e-05,7.283531739647337577e-01,1.672395216405402757e-02,2.129224083436371143e-06
4.343216320827960469e-02,1.074800148602438021e+01,5.510117415295078258e-01,1.273985492959100292e-04,5.953099929761886597e+05,1.716735710849477637e-03,1.140046939637541585e+07,3.866755930068258352e-07,4.866188545998851867e-01,3.728168842350231688e-03,8.371651989681507509e-05,7.312408368506431167e-01,2.302022481202735740e-02,3.885931877810977979e-06
6.729186421580435340e-02,1.015268815636441424e+01,5.188695628690206396e-01,2.040238094635890478e-04,3.073363553247764357e+05,2.104533692765414923e-03,9.795246575741221011e+07,4.664255532017834613e-07,5.104665577402632826e-01,4.570334787969138404e-03,1.448525893510183200e-04,7.337782980192726345e-01,3.172570861227515249e-02,7.087968212097947541e-06
1.041856913290903630e-01,9.600654226873460928e+00,4.886768477282779632e-01,3.275420811286066020e-04,1.589326728139416373e+05,2.584449799759807806e-03,8.394541228767976761e+08,5.646468681626891264e-07,5.355818399832844579e-01,5.612550118920212223e-03,2.505350256175643570e-04,7.359997359263610317e-01,4.374618638585146824e-02,1.290880614680472029e-05
1.608526825327011300e-01,9.089650941895600411e+00,4.604415119814310176e-01,5.257436070966181596e-04,8.258344030595608638e+04,3.175312703280156780e-03,7.120680320917702675e+09,6.850725112975763683e-07,5.618854135637388891e-01,6.895704336010008775e-03,4.320949055804181624e-04,7.379346983476152699e-01,6.025034166778256428e-02,2.340771401144029921e-05
