r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
8.121303612749911430e-04,2.075939926568104354e+01,9.677066176832729294e-01,1.729757722473257101e-06,2.918465789584500194e+08,3.693665564920844426e-04,0.000000000000000000e+00,8.452323947187287186e-08,3.059008807201323288e-01,8.337935359297023001e-04,4.054543371316969246e-07,6.842107753086872357e-01,1.200133347923353468e-03,1.089459964922530388e-08
9.176352855596868778e-04,2.032073867566815650e+01,9.513114317683553089e-01,1.946584761377360606e-06,2.418375073518565595e+08,3.864642773661253390e-04,1.128869737010079928e-02,8.755008832961960379e-08,3.095277756094318988e-01,8.723892585075560717e-04,4.731424862419764865e-07,6.862606382678907435e-01,1.304901034884062673e-03,1.292472255499145597e-08
1.023140209844382396e-03,1.994161566999579449e+01,9.369478836361601060e-01,2.163368229716307980e-06,2.045707635254509449e+08,4.025330503210555939e-04,2.902542013401009785e-02,9.038396558315117747e-08,3.128147225483846605e-01,9.086622745255344344e-04,5.428716070442093455e-07,6.880524419969197281e-01,1.406229464887657609e-03,1.504852866616162099e-08
1.668040361462839018e-03,1.836536593747022650e+01,8.751913686437683415e-01,3.490629084894882820e-06,9.662890779943320155e+07,4.856536058954784903e-04,4.252050208472704096e-01,1.049028157581626875e-07,3.282182264958417028e-01,1.096295347208238458e-03,1.005475090988059490e-06,6.956864093883807776e-01,1.972215788595359839e-03,2.975898583027465567e-08
2.550285550762692189e-03,1.714424281552987850e+01,8.249932350768970357e-01,5.318624840105087669e-06,5.045776931512426585e+07,5.749645139135518704e-04,3.607277579771167808e+00,1.202910713827941151e-07,3.424995944716960339e-01,1.297902278005390059e-03,1.715465407600061125e-06,7.017587316572864164e-01,2.653400280729511021e-03,5.372105239393939845e-08
3.943881869508962003e-03,1.601353576788381616e+01,7.765531804409261385e-01,8.239707452202005920e-06,2.593325413596485928e+07,6.873146647058892477e-04,3.045071858940758958e+01,1.394218047486421755e-07,3.580644241145826134e-01,1.551517089213631361e-03,2.966197323817081229e-06,7.074521170413261562e-01,3.607676596222284416e-03,9.838669186628728688e-08
6.092952465972486728e-03,1.499304642765891238e+01,7.311535661461820990e-01,1.281903115167953348e-05,1.336806086527887173e+07,8.251627321020090595e-04,2.599240541380097511e+02,1.626397883965005210e-07,3.745384545329765724e-01,1.862689894426032208e-03,5.118261670538180022e-06,7.125957201978422306e-01,4.913280315310450397e-03,1.797059098967625646e-07
9.422100063294983063e-03,1.406384310809440663e+01,6.883976435497227708e-01,2.006330965542877805e-05,6.889804696173914708e+06,9.952892797959868396e-04,2.220627581821186141e+03,1.910131934249074108e-07,3.920325515909099945e-01,2.246726871418329961e-03,8.836589121748684850e-06,7.172327868975223453e-01,6.710213897562706913e-03,3.282877181224253949e-07
1.457836301816079622e-02,1.321507348300490037e+01,6.481602335677699722e-01,3.157020298305152084e-05,3.552057534623173531e+06,1.205389844644739420e-03,1.900889325507954709e+04,2.257435235703987396e-07,4.105751880550265187e-01,2.720999622394427650e-03,1.525946425684951064e-05,7.213837680934284124e-01,9.185567422164147774e-03,5.995488331823479233e-07
2.256852008451238137e-02,1.243670701429859626e+01,6.102864082974691629e-01,4.992922660822493087e-05,1.831658318406790495e+06,1.465197341782232187e-03,1.629645045696654415e+05,2.683507860736323986e-07,4.302114147044601156e-01,3.307478847142428235e-03,2.636023227374467676e-05,7.250792944522969075e-01,1.260049036661036598e-02,1.094741058473709258e-06
3.495347753977959271e-02,1.172033396524652460e+01,5.746378809382508557e-01,7.933474817070558819e-05,9.447362001811841037e+05,1.786790794281150089e-03,1.398909428303766297e+06,3.207195527025649057e-07,4.509853378775509070e-01,4.033431257229289600e-03,4.555519489878279523e-05,7.283530000359292877e-01,1.731688980064647124e-02,1.998507886793804154e-06
5.415201756216855150e-02,1.105883720617033639e+01,5.410875462765765143e-01,1.265919281412207346e-04,4.874349964200446266e+05,2.185161231574041761e-03,1.201889377533225156e+07,3.851870634231998523e-07,4.729412974079554854e-01,4.932697012837621367e-03,7.876094743190742117e-05,7.312405163327064805e-01,2.383619388042498149e-02,3.647312731941285606e-06
8.389729707786772184e-02,1.044636077629482074e+01,5.095271248174509937e-01,2.027230439205045254e-04,2.516599941225276561e+05,2.678720901164415545e-03,1.032520265778861940e+08,4.646215717965232826e-07,4.961164723620591910e-01,6.046839197252935373e-03,1.362031340133684602e-04,7.337776436030154503e-01,3.284925789457247836e-02,6.652353176591177766e-06
1.298771529455058915e-01,9.878531108698695107e+00,4.798872188037351383e-01,3.254042186705797483e-04,1.301681705471560854e+05,3.289354707953613243e-03,8.844508373079061508e+08,5.624277156478701538e-07,5.205176915381535263e-01,7.425259933976809980e-03,2.353974820789916445e-04,7.359982647436227321e-01,4.529075692395033437e-02,1.211313489181760761e-05
2.004334506596642251e-01,9.353223314864392179e+00,4.521857711576613981e-01,5.220712284787234992e-04,6.767988341739794123e+04,4.040558821529834262e-03,7.490784498618618011e+09,6.822495348460330397e-07,5.460559837280024587e-01,9.120998552037315119e-03,4.055002328565392167e-04,7.379312969384337340e-01,6.235821331683645552e-02,2.195227132655291286e-05
3.068029756899867677e-01,8.871364309671683657e+00,4.265783158145362020e-01,8.322484761966878267e-04,3.564185620494702744e+04,4.951682440397369399e-03,6.137972206838751221e+10,8.270627402898866854e-07,5.724402376493130662e-01,1.117773317105501957e-02,6.919610906105009250e-04,7.395989647647925880e-01,8.540710894016484422e-02,3.932426670967775848e-05
4.628310445061848966e-01,8.434605324242893332e+00,4.032385577517983433e-01,1.308451085456503390e-03,1.919359674825855473e+04,6.033800641801845797e-03,4.699189883523477783e+11,9.985393481734241301e-07,5.992258993037039572e-01,1.362046423477617126e-02,1.160535329465093744e-03,7.410256822631526852e-01,1.157962683828405587e-01,6.902840810148143163e-05
6.862267116657529975e-01,8.040342279756512056e+00,3.820910655958936752e-01,2.021811577143814171e-03,1.061229944834885282e+04,7.299032498178152813e-03,3.290755133000273926e+12,1.198537061021397234e-06,6.261388462625951945e-01,1.647654886062266399e-02,1.906679468029773457e-03,7.422514886374308452e-01,1.550794682243381573e-01,1.182985872360819979e-04
1.001574695673915771e+00,7.682291000629958511e+00,3.628415014485485979e-01,3.074680498740804506e-03,6.009803818560153559e+03,8.770282865728984065e-03,2.120661734062252344e+13,1.430630167267770584e-06,6.531823875883492336e-01,1.979769157004489591e-02,3.075072189772902129e-03,7.433255063267091289e-01,2.053696756289073722e-01,1.983712963918325472e-04
1.443763877746735202e+00,7.353750729354995741e+00,3.451563880998381739e-01,4.617344193240388757e-03,3.468557178114567250e+03,1.048239812526274850e-02,1.280406235207301719e+14,1.700278197724591635e-06,6.805063511641495921e-01,2.366255321242927145e-02,4.889360631729085423e-03,7.442950125013975127e-01,2.695667086034093662e-01,3.269559378408696637e-04
2.062485050827853161e+00,7.049040265098271085e+00,3.287458955231142843e-01,6.871912058602983563e-03,2.029726480556291790e+03,1.248206123650555215e-02,7.378128984288306250e+14,2.014805140928838727e-06,7.083105263470028667e-01,2.817651406482998486e-02,7.698965748697535715e-03,7.452034579687493165e-01,3.515818151896633048e-01,5.321633886156905109e-04
2.928258862523422490e+00,6.763853935111713511e+00,3.133868648490636954e-01,1.016660993285460092e-02,1.199119519607754455e+03,1.482771824565650917e-02,4.119040234122377500e+15,2.383393115926864565e-06,7.367908107046434729e-01,3.347150793301517657e-02,1.205304683818742006e-02,7.460927751833646981e-01,4.565935167702940278e-01,8.586980734540570429e-04
4.140742971355779289e+00,6.495131024860186564e+00,2.989178778033231287e-01,1.498570812931020353e-02,7.129262060667431342e+02,1.759027888653162328e-02,2.252502610678443200e+16,2.817207288059874716e-06,7.661172353777419008e-01,3.970760366093159521e-02,1.881931303195237548e-02,7.470074467773918370e-01,5.913755215884207717e-01,1.377620138194081368e-03
5.840361282167951806e+00,6.240779963275807418e+00,2.852252883115317106e-01,2.204290498729704825e-02,4.256396640138864313e+02,2.085491135572694818e-02,1.215657970768224640e+17,3.329702653741578040e-06,7.964301575963841362e-01,4.707705658556209094e-02,2.937885712935903518e-02,7.479994968927919929e-01,7.647365995554037399e-01,2.201750519747956193e-03
8.224708750604536434e+00,5.999411234574098195e+00,2.722290145934848082e-01,3.238970882579823851e-02,2.548310291967545709e+02,2.472415470885288083e-02,6.506753123630309120e+17,3.937142029345645199e-06,8.278440082646616460e-01,5.581133433776163527e-02,4.595452042552964494e-02,7.491347415991733705e-01,9.881180555130845145e-01,3.509977029681693363e-03
1.157172961734977612e+01,5.770135322398836308e+00,2.598715892639328895e-01,4.757485777601719312e-02,1.528694180386040955e+02,2.932261629797155641e-02,3.464770576767235072e+18,4.659314024007349343e-06,8.604480126696162356e-01,6.619172065275912009e-02,7.218648911013793301e-02,7.505022517723706210e-01,1.276404546144115582e+00,5.585478206000683149e-03
