r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.859814712128209002e-04,1.942788130736677843e+01,1.009542317489610985e+00,1.755427547465791503e-06,4.648829262333300114e+08,2.106854233564478052e-04,0.000000000000000000e+00,8.529774224957401384e-08,3.268662420093214616e-01,4.407180494884410053e-04,4.645999620077192088e-07,6.842107827536955122e-01,1.106732165358444197e-03,1.262372680465503336e-08
5.491159637056947573e-04,1.901735663724335978e+01,9.924383383533456060e-01,1.975472327363010016e-06,3.852233893938180804e+08,2.204379054005700049e-04,9.979884836252096714e-03,8.835232689271146275e-08,3.307417114477106956e-01,4.611185821673670468e-04,5.422124709882332296e-07,6.862606467010105016e-01,1.203346237758912704e-03,1.497605891896268059e-08
6.122504561985685602e-04,1.866255078108742538e+01,9.774538283465927790e-01,2.195472890263349432e-06,3.258611284895833731e+08,2.296034791024243360e-04,2.566021041156310578e-02,9.121217171008691823e-08,3.342539341113428542e-01,4.802914024791438033e-04,6.221739012370286523e-07,6.880524514239914069e-01,1.296788715880517083e-03,1.743694308111048298e-08
9.981608244373099768e-04,1.718740254832540870e+01,9.130274684580712563e-01,3.542430483972826124e-06,1.539203578386387825e+08,2.770151641930806573e-04,3.759066924857625280e-01,1.058640625181327942e-07,3.507131399722958065e-01,5.794685787793891910e-04,1.152834671415627722e-06,6.956864250354751755e-01,1.818726790049481458e-03,3.448215774546000315e-08
1.526098919425424721e-03,1.604460349825757959e+01,8.606592053757626815e-01,5.397552825380750706e-06,8.037429679134397209e+07,3.279577798407603043e-04,3.189047269030901965e+00,1.213933178767396027e-07,3.659732949317094364e-01,6.860318608822068079e-04,1.967688406501249429e-06,7.017587529709217176e-01,2.446897307962734268e-03,6.224732417088135208e-08
2.360031446407130726e-03,1.498642056091032337e+01,8.101249955692207960e-01,8.361984439516409446e-06,4.130913859476011246e+07,3.920419351028816115e-04,2.692023545426140529e+01,1.406993550421739810e-07,3.826048845826834910e-01,8.200850073234466648e-04,3.403939158553916867e-06,7.074521527196961923e-01,3.326906448727117230e-03,1.140020204454882804e-07
3.646042157989902791e-03,1.403138606737042871e+01,7.627626742784816560e-01,1.300926538012164779e-05,2.129401452636368573e+07,4.706700221472394645e-04,2.297882426492201660e+02,1.641300979280708218e-07,4.002079877860042489e-01,9.845615838475351052e-04,5.876770400043147424e-06,7.125957773018720687e-01,4.530900696951598895e-03,2.082277190730949099e-07
5.638215173053427731e-03,1.316178242703622026e+01,7.181583297905034247e-01,2.036105098678070904e-05,1.097478470971198939e+07,5.677096850283155482e-04,1.963166621537350011e+03,1.927635163167140457e-07,4.189010735414978592e-01,1.187552043589062620e-03,1.015237965685161316e-05,7.172328778656995585e-01,6.187987197262210734e-03,3.803915384344196943e-07
8.723743013088714957e-03,1.236745307990885401e+01,6.761813521534758564e-01,3.203872149681004432e-05,5.658077228347664699e+06,6.875505339949954543e-04,1.680501007911692068e+04,2.278121548955897510e-07,4.387145775730449948e-01,1.438238704128825445e-03,1.754393703884290595e-05,7.213839134828580191e-01,8.470697552463725064e-03,6.947058783842018973e-07
1.350510266311606526e-02,1.163900955863578623e+01,6.366700395990830819e-01,5.067029181191974233e-05,2.917644219868185930e+06,8.357446490242113543e-04,1.440712043130483944e+05,2.708100841146585236e-07,4.596966873783959739e-01,1.748235571880060344e-03,3.033095657990278544e-05,7.250795311532196585e-01,1.161986758795774920e-02,1.268494930588156427e-06
2.091645005531604304e-02,1.096857688053712820e+01,5.994798552064491970e-01,8.051281404159018945e-05,1.504853827048209263e+06,1.019183938583560810e-03,1.236752141198208323e+06,3.236597435600275809e-07,4.818947280107029885e-01,2.131959346435475904e-03,5.246601509165428747e-05,7.283534015615511503e-01,1.596929362546814848e-02,2.315724720593668037e-06
3.240579982184670776e-02,1.034947838311538604e+01,5.644772582156638574e-01,1.284750871322858892e-04,7.763985796392661287e+05,1.246428601552455146e-03,1.062653503391177766e+07,3.887224636562059437e-07,5.053568387596578670e-01,2.607316507005949958e-03,9.080824179142279605e-05,7.312412483450383416e-01,2.198166107438615999e-02,4.226378346406025143e-06
5.021047908076674282e-02,9.776180879265652379e+00,5.315461654309756589e-01,2.057583847651422234e-04,4.007971922406319645e+05,1.528022112579470460e-03,9.131702355109182000e+07,4.689044539544723302e-07,5.301255897796355310e-01,3.196362208181317572e-03,1.572473834644512263e-04,7.337791188037243728e-01,3.029545183133700026e-02,7.709442509838144371e-06
7.775185554779695529e-02,9.244431037127579742e+00,5.006046337073638552e-01,3.303855595543347674e-04,2.072131454718158930e+05,1.876617253942556131e-03,7.830205824237747192e+08,5.676893915581959142e-07,5.562181256707114940e-01,3.925563917132791555e-03,2.722604420398873587e-04,7.360015445771604936e-01,4.177906010162284883e-02,1.404378645307443640e-05
1.201015186836984910e-01,8.751847459571788335e+00,4.716478133214871971e-01,5.305988685147495576e-04,1.075894937551046460e+05,2.306207961069371877e-03,6.654075975983164787e+09,6.889208024214437327e-07,5.835675545346309390e-01,4.824194565172335546e-03,4.703283881654547489e-04,7.379388524809735728e-01,5.756240289479487571e-02,2.548323835720134347e-05
1.842360996681491891e-01,8.298787814728859402e+00,4.448070083126992036e-01,8.478554131971341749e-04,5.647569970439828467e+04,2.829190121553570251e-03,5.501827795677069855e+10,8.359812958062328902e-07,6.119110173559539900e-01,5.918184239512056834e-03,8.063301775170334754e-04,7.396148056207121346e-01,7.896485892718881072e-02,4.578430817457842009e-05
2.788584427096065799e-01,7.887061838825519366e+00,4.202786430677600271e-01,1.337915780992683570e-03,3.026107287133216960e+04,3.453057185769939624e-03,4.280782129639085083e+11,1.010883266761546993e-06,6.407818198307749791e-01,7.223207963039172431e-03,1.361084792852376886e-03,7.410525031844679145e-01,1.073270558341592323e-01,8.073459205891205892e-05
4.149024829395511205e-01,7.515292966198194868e+00,3.980476825296228038e-01,2.075410384920684491e-03,1.664408340026083533e+04,4.184300844781294569e-03,3.052913248458191895e+12,1.215379182326336296e-06,6.698237209912422108e-01,8.752845248647864868e-03,2.251861041235067411e-03,7.422886272023480059e-01,1.441119185084683563e-01,1.390214684737426775e-04
6.073692502419973938e-01,7.178158292452832434e+00,3.778411434835844407e-01,3.166748902352988816e-03,9.383729970098638660e+03,5.035147475130756153e-03,1.998295077369089453e+13,1.452840604177288018e-06,6.989885491441640841e-01,1.053267159528131075e-02,3.656405098445498873e-03,7.433713731640042566e-01,1.912704721145606912e-01,2.340671138865812843e-04
8.775008722607797740e-01,6.869437085945767407e+00,3.593144960432486656e-01,4.767803733723648824e-03,5.397540505352833861e+03,6.024960070627102468e-03,1.220717585849660469e+14,1.728635253925777297e-06,7.284158197844505800e-01,1.260319109063438338e-02,5.850969978141175830e-03,7.443489368238624948e-01,2.514874381328860431e-01,3.869772941388190872e-04
1.255553880738399686e+00,6.583672330923029392e+00,3.421569531839519507e-01,7.108824145955371619e-03,3.151032306106337728e+03,7.180213349771030241e-03,7.091743486382988750e+14,2.050114618487145538e-06,7.583163197642803777e-01,1.501978434012582117e-02,9.271002351242896289e-03,7.452663032677230293e-01,3.283989679935221395e-01,6.312177012771316318e-04
