r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.225543923511746788e-04,2.110459480211715899e+01,9.575986283574615676e-01,1.723430085526451370e-06,2.600114388040569425e+08,4.246468301125285068e-04,0.000000000000000000e+00,8.433899307100865077e-08,3.008974381975519363e-01,9.857157561200468546e-04,3.919793426884787975e-07,6.842107734903344340e-01,1.224569245909990075e-03,1.050256055719909302e-08
1.042404647935983326e-03,2.065863998523995448e+01,9.413746950919175127e-01,1.939463948119971952e-06,2.154574449211147428e+08,4.443034361855641265e-04,1.163845041178567831e-02,8.735924386426824427e-08,3.044650100709224150e-01,1.031343852090766322e-03,4.574083332540914668e-07,6.862606362080980738e-01,1.331470105993923020e-03,1.245963006921701773e-08
1.162254903520791973e-03,2.027321276750381784e+01,9.271611785387261495e-01,2.155454399495468763e-06,1.822558232417868972e+08,4.627770995377189869e-04,2.992470273280123036e-02,9.018694369535526417e-08,3.076981943240793549e-01,1.074226030287294981e-03,5.248085229679384676e-07,6.880524396942859777e-01,1.434861682405364153e-03,1.450701162459433205e-08
1.894841067977128023e-03,1.867075250827117827e+01,8.660497289831522449e-01,3.477859989437479178e-06,8.608845570869027078e+07,5.583376724207503783e-04,4.383789779752669258e-01,1.046741448390196394e-07,3.228497520413365907e-01,1.296046978131650679e-03,9.719283533607346062e-07,6.956864055663902757e-01,2.012372041332044677e-03,2.868811719123707640e-08
2.897043830633182215e-03,1.742932389939902293e+01,8.163759242312136344e-01,5.299169000453851485e-06,4.495374303931634128e+07,6.610150726975487587e-04,3.719040991065981405e+00,1.200288580190308021e-07,3.368975296022565513e-01,1.534387933658069815e-03,1.658076991970892377e-06,7.017587264339290032e-01,2.707426209122152944e-03,5.178791937239889973e-08
4.480125184260392267e-03,1.627981500388059288e+01,7.684418417239329280e-01,8.209566031663653968e-06,2.310440731048557162e+07,7.901798066732544645e-04,3.139416727948848518e+01,1.391178883253903068e-07,3.522077739691009679e-01,1.834212880852821451e-03,2.866659889887812173e-06,7.074521083051263926e-01,3.681132523637163298e-03,9.484628078580254784e-08
6.921401441481936714e-03,1.524235652311591060e+01,7.235164403936508171e-01,1.277213816077895396e-05,1.190984830442137830e+07,9.486585314224878392e-04,2.679772249119926073e+02,1.622852585023915297e-07,3.684123479054330907e-01,2.202083226084729575e-03,4.945908024276380750e-06,7.125957062032282074e-01,5.013319607110489073e-03,1.732392550746187113e-07
1.070320758160418426e-02,1.429770202439848248e+01,6.812071186164089243e-01,1.998991586159565355e-05,6.138252375289319083e+06,1.144246586762464376e-03,2.289428614271703282e+03,1.905968082408323128e-07,3.856203026602365025e-01,2.656093980872197263e-03,8.537849320217047103e-06,7.172327645531128004e-01,6.846840352342968040e-03,3.164743894301870305e-07
1.656055710541087106e-02,1.343481883196981030e+01,6.413900105230765369e-01,3.145471141957523507e-05,3.164593223791202996e+06,1.385791179918605771e-03,1.959783248861089669e+04,2.252514129945940496e-07,4.038596420015722610e-01,3.216781814610463006e-03,1.474127774023046743e-05,7.213837322076080971e-01,9.372593514932888240e-03,5.779741717997464026e-07
2.563710878153370801e-02,1.264351004224540986e+01,6.039118282152304840e-01,4.974654640177955634e-05,1.631859182252221974e+06,1.684481601046354223e-03,1.680132526427688717e+05,2.677657269116390377e-07,4.231746662201008591e-01,3.910119980421646740e-03,2.546052430670848237e-05,7.250792354813049290e-01,1.285704232205553410e-02,1.055346294911431261e-06
