r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.643025495204599671e-04,2.059712786720233879e+01,9.725575045375279837e-01,1.732776851268021706e-06,3.083485913325875998e+08,3.456400469891918658e-04,0.000000000000000000e+00,8.461200660690132900e-08,3.083108753595522056e-01,7.711192828534975830e-04,4.120322806433995860e-07,6.842107761786330178e-01,1.188677460235555141e-03,1.108625511193874185e-08
8.635940997949044084e-04,2.016189618708398257e+01,9.560801334129722662e-01,1.949982341314158766e-06,2.555118343607392013e+08,3.616394843262570762e-04,1.112577042222069601e-02,8.764203431242696685e-08,3.119663442056789249e-01,8.068138580420115488e-04,4.808235110226367084e-07,6.862606392533325828e-01,1.292445086065762945e-03,1.315209150195550158e-08
9.628856500693490665e-04,1.978573669975468974e+01,9.416445841945600970e-01,2.167144184765403693e-06,2.161379003184476495e+08,3.766760689142705540e-04,2.860650349390989750e-02,9.047888775474674835e-08,3.152791868722774060e-01,8.403603189486017529e-04,5.516898249101833652e-07,6.880524430985315298e-01,1.392806284433495108e-03,1.531325915141907989e-08
1.569806477070435869e-03,1.822180815437269530e+01,8.795784982938914531e-01,3.496721650586298726e-06,1.020926397113544792e+08,4.544573203614334154e-04,4.190681402584366388e-01,1.050129859545259419e-07,3.308040450802420818e-01,1.013889466852170010e-03,1.021854695095161603e-06,6.956864112168341663e-01,1.953389980668444707e-03,3.028249950073368755e-08
2.400094609165877215e-03,1.701023034631697328e+01,8.291287361285498703e-01,5.327907874788384206e-06,5.331082777603638172e+07,5.380312780270407472e-04,3.555214357217522547e+00,1.204174018179431204e-07,3.451979259000628741e-01,1.200342080956654650e-03,1.743490105717754663e-06,7.017587341537299128e-01,2.628072176657031845e-03,5.466609966391961414e-08
3.711619530817401522e-03,1.588836177388458992e+01,7.804458623261451011e-01,8.254088936194752338e-06,2.739961074849965423e+07,6.431645437100237239e-04,3.001122789543287439e+01,1.395682270808346825e-07,3.608853809453503869e-01,1.434893282831833060e-03,3.014813105620958076e-06,7.074521212176971829e-01,3.573239438934025167e-03,1.001174862791350873e-07
5.734127482887067459e-03,1.487584938033863757e+01,7.348186703194151681e-01,1.284140536788647597e-05,1.412393765452785045e+07,7.721578517631622670e-04,2.561726111774348169e+02,1.628105955063814433e-07,3.774891997272603050e-01,1.722675986442988609e-03,5.202458456976341656e-06,7.125957268861131677e-01,4.866380506721133814e-03,1.828672517403503415e-07
8.867215675584832341e-03,1.395390943761674940e+01,6.918484213195443822e-01,2.009832826839128345e-05,7.279378189817223698e+06,9.313562189293541835e-04,2.188577692076751646e+03,1.912138013697356521e-07,3.951211221344291813e-01,2.077845856919485930e-03,8.982559412867857171e-06,7.172327975685708346e-01,6.646161512201926962e-03,3.340628783119414549e-07
1.371981780455046145e-02,1.311177440339285738e+01,6.514093061809244078e-01,3.162530770679417052e-05,3.752902932277578861e+06,1.127960876750515838e-03,1.873454474411543561e+04,2.259806144078713712e-07,4.138098467550035964e-01,2.516468765535894228e-03,1.551272505328536526e-05,7.213837852050998256e-01,9.097886950813972168e-03,6.100959957392589840e-07
2.123942534291861639e-02,1.233949195928040687e+01,6.133456104579247947e-01,5.001638845465093642e-05,1.935225876182998531e+06,1.371079641278913092e-03,1.606126103955795697e+05,2.686326561743594461e-07,4.336007855682150747e-01,3.058864153409534756e-03,2.680008823333845260e-05,7.250793224894058753e-01,1.248021502490809752e-02,1.113999886611468273e-06
