r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
1.000527183299817352e-03,2.132740423296929322e+01,9.512219307260781909e-01,1.719412653447389519e-06,2.415873476019973755e+08,4.640699430165628461e-04,0.000000000000000000e+00,8.422322014819653025e-08,2.977539336454387842e-01,1.099410333564352239e-03,3.836383836016673252e-07,6.842107723393164864e-01,1.240388931081102446e-03,1.026029100171358472e-08
1.130506986845875505e-03,2.087674129454902072e+01,9.351060334243651573e-01,1.934942926470986702e-06,2.001903949393768609e+08,4.855514173961271288e-04,1.186648665588807897e-02,8.723932498672987121e-08,3.012842347458519754e-01,1.150301272028444750e-03,4.476693119817545697e-07,6.862606349042266185e-01,1.348670797386763986e-03,1.217221549209981530e-08
1.260486790391933658e-03,2.048724496884580049e+01,9.209871653703504135e-01,2.150429889446662589e-06,1.693413993509149849e+08,5.057401277002105061e-04,3.051102794458436865e-02,9.006314317738760499e-08,3.044836416054738648e-01,1.198129572619017992e-03,5.136283216293351814e-07,6.880524382366794978e-01,1.453398045054204784e-03,1.417236873884160025e-08
2.054989940399791579e-03,1.886786689942234574e+01,8.602826599782302797e-01,3.469752859686623541e-06,7.998833335185098648e+07,6.101722955878937597e-04,4.469682946999296025e-01,1.045304573595620454e-07,3.194769094825681277e-01,1.445535823034482976e-03,9.511678221436943225e-07,6.956864031469323084e-01,2.038369010020784494e-03,2.802634933405607415e-08
3.141897342428581850e-03,1.761333193914366646e+01,8.109396319050761193e-01,5.286816437662874592e-06,4.176837385968067497e+07,7.223820070325643466e-04,3.791909864357108084e+00,1.198640938281904218e-07,3.333779295513778496e-01,1.711367554102103707e-03,1.622567576134325924e-06,7.017587231237638612e-01,2.742402340522749876e-03,5.059329534283386551e-08
4.858778168762598743e-03,1.645168722925954086e+01,7.633247455488840760e-01,8.190429165513747706e-06,2.146725641455062106e+07,8.635380561550379339e-04,3.200928847210711581e+01,1.389269196219332611e-07,3.485282260486764483e-01,2.045774945456958153e-03,2.805081900964549060e-06,7.074521027702127540e-01,3.728687544258716281e-03,9.265840230276598192e-08
7.506387146625816305e-03,1.540327587167823609e+01,7.186985049241492174e-01,1.274236567209799679e-05,1.106593058177846484e+07,1.036729527822723802e-03,2.732278289115369034e+02,1.620624863154044721e-07,3.645635089889560088e-01,2.456076229782704328e-03,4.839305263413692284e-06,7.125956973337862488e-01,5.078084569971163219e-03,1.692430368077030638e-07
1.160782521205861416e-02,1.444864828013843194e+01,6.766709246366335861e-01,1.994331790388668548e-05,5.703303223963594995e+06,1.250475447169831136e-03,2.334286328757076262e+03,1.903351685460168044e-07,3.815916895313534174e-01,2.962453503346045708e-03,8.353119533429161244e-06,7.172327503797601977e-01,6.935291659864838663e-03,3.091740702914254992e-07
1.796022681523479214e-02,1.357665537730427907e+01,6.371189675086984527e-01,3.138138524935977396e-05,2.940354311965587549e+06,1.514444327463532408e-03,1.998181553616195743e+04,2.249421898558990272e-07,3.996404766665759833e-01,3.587812070737575638e-03,1.442093812606656143e-05,7.213837094039602382e-01,9.493673251170259286e-03,5.646416084552480372e-07
2.780390348859238664e-02,1.277699289936713889e+01,5.998903810216866805e-01,4.963056069998510980e-05,1.516228539351013489e+06,1.840864039649442582e-03,1.713049734859292512e+05,2.673980956828812415e-07,4.187536987450548587e-01,4.361120512830502470e-03,2.490450605443250381e-05,7.250791978807497040e-01,1.302313248255979571e-02,1.031001366500610063e-06
