r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.382057323175950264e-04,2.115059231839697418e+01,9.562728835922372772e-01,1.722596479927472985e-06,2.560790419389753044e+08,4.325354134649807367e-04,0.000000000000000000e+00,8.431489541227695578e-08,3.002430576623380531e-01,1.008098042555144328e-03,3.902350803423495670e-07,6.842107732512806573e-01,1.227832087482698484e-03,1.045187116886403354e-08
1.060089274089872280e-03,2.070366554132818493e+01,9.400714115004168425e-01,1.938525849134113491e-06,2.121988798805257976e+08,4.525571765415869834e-04,1.168538012712753288e-02,8.733428324208465066e-08,3.038028709121832205e-01,1.054762198917138507e-03,4.553716861124020219e-07,6.862606359372996900e-01,1.335017782850434626e-03,1.239949511300638253e-08
1.181972815862149207e-03,2.031739828347788190e+01,9.258775728054798870e-01,2.154411828115220827e-06,1.794993974577543437e+08,4.713740215929173314e-04,3.004536809191602972e-02,9.016117512565615520e-08,3.070290237554884616e-01,1.098618086950328004e-03,5.224704697356808312e-07,6.880524393915595782e-01,1.438684844118726927e-03,1.443699522013870360e-08
1.926987466963615359e-03,1.871144545552758842e+01,8.648507288130640180e-01,3.476177783335235147e-06,8.478645922025990486e+07,5.687098047991456535e-04,4.401466539351249208e-01,1.046442368799583385e-07,3.221476304180100891e-01,1.325475841173763677e-03,9.675866093189825280e-07,6.956864050638954522e-01,2.017733967901196978e-03,2.854965733477160494e-08
2.946192841038671253e-03,1.746731112809887421e+01,8.152456940487181614e-01,5.296605879393331686e-06,4.427386494235181808e+07,6.732946249632050561e-04,3.734037358968367304e+00,1.199945630294870034e-07,3.361648576046981640e-01,1.569228720605695109e-03,1.650650391564620161e-06,7.017587257466801898e-01,2.714640105879037677e-03,5.153797150098887508e-08
4.556131525333420584e-03,1.631529687488577807e+01,7.673779738891870483e-01,8.205595187306040052e-06,2.275497747341692448e+07,8.048588267480977004e-04,3.152075883105026577e+01,1.390781389748041292e-07,3.514418057663608597e-01,1.875861680961941934e-03,2.853780472409191446e-06,7.074521071558964591e-01,3.690940841383659552e-03,9.438851704044843770e-08
7.038824583540493653e-03,1.527557724591478916e+01,7.225147694420606115e-01,1.276596045597578921e-05,1.172972438661985286e+07,9.662815791134884329e-04,2.690577959251785956e+02,1.622388893900323567e-07,3.676111385484098215e-01,2.252085119823993200e-03,4.923609987726735297e-06,7.125957043618444953e-01,5.026677509885402358e-03,1.724031374219259370e-07
1.088478987541095788e-02,1.432886386866119111e+01,6.802640230060772453e-01,1.998024692329286990e-05,6.045417797544113360e+06,1.165503031777607914e-03,2.298660304953296873e+03,1.905423490271479174e-07,3.847816698699662030e-01,2.716404919344758261e-03,8.499206708688747966e-06,7.172327616113800541e-01,6.865083611674240895e-03,3.149469639662892496e-07
1.684151034259970259e-02,1.346410003660707133e+01,6.405020409851419627e-01,3.143949646950169429e-05,3.116732170243813656e+06,1.411534736169460123e-03,1.967685600509004871e+04,2.251870495280658123e-07,4.029813421434220166e-01,3.289824047311751525e-03,1.467426211004344626e-05,7.213837274773062802e-01,9.397566456551450717e-03,5.751846368806782357e-07
2.607204576760062745e-02,1.267106668093991217e+01,6.030757506905439769e-01,4.972247980658969183e-05,1.607179236701294081e+06,1.715773805070806976e-03,1.686906882484176895e+05,2.676892062372928012e-07,4.222543574443451964e-01,3.998905431819193765e-03,2.534419323165864357e-05,7.250792276899363786e-01,1.289129877239645998e-02,1.050252674892955033e-06
