r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.513522968887395116e-04,4.667215279722207555e+01,1.187344073720516535e+00,1.444767399175158712e-06,2.768957335988843441e+09,2.254237303673681334e-03,0.000000000000000000e+00,6.591337145244683744e-07,1.360622510129502194e-01,1.811795456864335151e-03,7.865817722865949101e-08,6.842107000207696688e-01,3.230426767925963054e-03,1.800270757327682295e-09
7.359703307660689017e-04,4.568593727393701442e+01,1.167227720130454616e+00,1.625870580284865835e-06,2.294485450777935505e+09,2.358584333123951108e-03,1.378336868368463695e-03,6.827378365130321557e-07,1.376754644761123414e-01,1.895662170269879574e-03,9.174480296913910105e-08,6.862605529303115182e-01,3.512432345060825193e-03,2.135737076465708839e-09
8.205883646433981835e-04,4.483357665867308128e+01,1.149604119056781171e+00,1.806937368060891757e-06,1.940909158398614883e+09,2.456651708411509375e-03,3.543970198338607710e-03,7.048371158068778356e-07,1.391374718242175401e-01,1.974481744732181892e-03,1.052183747878538552e-07,6.880523465643175740e-01,3.785180389107039526e-03,2.486684024445907669e-09
1.337817070033328355e-03,4.128978416052731859e+01,1.073830911850206737e+00,2.915521995312778491e-06,9.167875435658506155e+08,2.963934486338037216e-03,5.191697895301054799e-02,8.180586697247655912e-07,1.459888244748067110e-01,2.382199526216401825e-03,1.944547987202442233e-07,6.956862507105388005e-01,5.308658348032040640e-03,4.917503753680539704e-09
2.045405932018876279e-03,3.854439394283029685e+01,1.012239276672683319e+00,4.442347046856731047e-06,4.787279869633717537e+08,3.508998330651989447e-03,4.404460614576298783e-01,9.380603680189971310e-07,1.523410786978188214e-01,2.820283039083325369e-03,3.310566926194901643e-07,7.017585031145436858e-01,7.142223658689236462e-03,8.877115479068695314e-09
3.163107488918564126e-03,3.600229611878999947e+01,9.528051170897884337e-01,6.882151753357627204e-06,2.460473407749666274e+08,4.194665651374751211e-03,3.718004006110128490e+00,1.087245809472607951e-06,1.592641634072786971e-01,3.371373616185083417e-03,5.710220560431771678e-07,7.074517308213378319e-01,9.710861491382349192e-03,1.625784233705079284e-08
4.886702007114498807e-03,3.370800653154194038e+01,8.971018267584204287e-01,1.070694526138996179e-05,1.268331963140151352e+08,5.035937314938722549e-03,3.173600041998557231e+01,1.268302673325806409e-06,1.665915952601748629e-01,4.047527885990631104e-03,9.826038530362125889e-07,7.125950695906626553e-01,1.322513748707596255e-02,2.969520352327820833e-08
7.556637978426687489e-03,3.161899788019020718e+01,8.446435682649543475e-01,1.675735471199355143e-05,6.537053797088321298e+07,6.074165442050177138e-03,2.711178861438286276e+02,1.489554536822005172e-06,1.743725137157151606e-01,4.881981739107063394e-03,1.691170145891773881e-06,7.172316443526037810e-01,1.806174582114783780e-02,5.424615027042096900e-08
1.169132751025906553e-02,2.971098685539845263e+01,7.952799091577966717e-01,2.636653601269405337e-05,3.370496720671296120e+07,7.356188370266018850e-03,2.320357142854277754e+03,1.760344283506859987e-06,1.826189398588632384e-01,5.912380496661122885e-03,2.910020163825447652e-06,7.213816011422765628e-01,2.472352799761685579e-02,9.906120456336307066e-08
1.809529860483507710e-02,2.796180098471920417e+01,7.488312876205113211e-01,4.169007143285855232e-05,1.738591633768285438e+07,8.940850573740173612e-03,1.987869732863939134e+04,2.092409829067921926e-06,1.913485030776155837e-01,7.186019157613169998e-03,5.005924424563736302e-06,7.250747215235269216e-01,3.390973571815256854e-02,1.808272587611511035e-07
