r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
5.858395381501833778e-04,4.603081450898045546e+01,1.197723220006328360e+00,1.449216617669569658e-06,3.047157814751959324e+09,2.006798533451404753e-03,0.000000000000000000e+00,6.601310965300672637e-07,1.379579797125670415e-01,1.544392595232291525e-03,8.087595707432103181e-08,6.842107010922796606e-01,3.176254946827816120e-03,1.856485436782101176e-09
6.619467234088547997e-04,4.505815092081611795e+01,1.177431019692862346e+00,1.630877513438677074e-06,2.525015167964359283e+09,2.099691800199088732e-03,1.344213348623743941e-03,6.837709358237998307e-07,1.395936697672235105e-01,1.615881422297220631e-03,9.433186305401512552e-08,6.862605541463367986e-01,3.453531503784307809e-03,2.202426919830128270e-09
7.380539086675262216e-04,4.421750289382925558e+01,1.159653362248940889e+00,1.812501903818516979e-06,2.135914639835900545e+09,2.186994705785818074e-03,3.456232041191901940e-03,7.059036553514237112e-07,1.410760469814361928e-01,1.683068017604583393e-03,1.081856848397800873e-07,6.880523479251484664e-01,3.721705769563701024e-03,2.564332424754714398e-09
1.203259955884814804e-03,4.072240689791543389e+01,1.083217784821381535e+00,2.924500467896052242e-06,1.008898291243068695e+09,2.638595053450402614e-03,5.063167393676493849e-02,8.192965349995831157e-07,1.480228582314721819e-01,2.030610743648937535e-03,1.999415318601769107e-07,6.956862529871892242e-01,5.219636163678073419e-03,5.071056159692098476e-09
1.839679832959660978e-03,3.801474199973232260e+01,1.021087745835698612e+00,4.456027502153879850e-06,5.268263543731889725e+08,3.123829407214471186e-03,4.295419537987441583e-01,9.394798234735933119e-07,1.544636174021984942e-01,2.404037537825783402e-03,3.404024702555297933e-07,7.017585067986843450e-01,7.022454044617445178e-03,9.154309609709148117e-09
2.844963627918665246e-03,3.550757568997281766e+01,9.611340343367520411e-01,6.903346238301595244e-06,2.707679791245967746e+08,3.734233855288592550e-03,3.625958228218457702e+00,1.088891042196343904e-06,1.614831613593469273e-01,2.873792769349303895e-03,5.871513659068901601e-07,7.074517373520154973e-01,9.548018302096056634e-03,1.676550646036923346e-08
4.395201003216812723e-03,3.324481152459683386e+01,9.049437821665008430e-01,1.073992167388383190e-05,1.395762062822524011e+08,4.483163012211687469e-03,3.095034684700911853e+01,1.270222017637249421e-06,1.689126897605294497e-01,3.450153886335140772e-03,1.010376826149511797e-06,7.125950820700502897e-01,1.300336530637013870e-02,3.062247122704077162e-08
6.796603165763385676e-03,3.118450466438293134e+01,8.520268524411648281e-01,1.680898241290910232e-05,7.193825351543432474e+07,5.407431372010282691e-03,2.644069377309264723e+02,1.491809262354837545e-06,1.768020363410469642e-01,4.161452597733671967e-03,1.739006400809880729e-06,7.172316706834896971e-01,1.775888081105030450e-02,5.594012300401529961e-08
1.051546768458582436e-02,2.930269901950218880e+01,8.022313176846749272e-01,2.644786250916692470e-05,3.709108337500569224e+07,6.548742349458575550e-03,2.262946759459669011e+03,1.763011288638562438e-06,1.851634264550702791e-01,5.039783029536907578e-03,2.992410138525277811e-06,7.213816637141025057e-01,2.430901581484152738e-02,1.021551152876113979e-07
1.627555102283657212e-02,2.757750608573476114e+01,7.553754585259974119e-01,4.181919061011796777e-05,1.913221997677648440e+07,7.959508652456662170e-03,1.938762046629318502e+04,2.095590163566558629e-06,1.940148705016733199e-01,6.125480968635107007e-03,5.147855223162483971e-06,7.250748855350563904e-01,3.334149794472322098e-02,1.864779688208475064e-07
2.518930553932076030e-02,2.599140957028921406e+01,7.113207758059417740e-01,6.639825393048395016e-05,9.878573016034737229e+06,9.703349746422552241e-03,1.660372637709690316e+05,2.503798366557278079e-06,2.033678101530626836e-01,7.467506701607328282e-03,8.849497662863168847e-06,7.283426748231607295e-01,4.579763667455234721e-02,3.400958277204356524e-07
3.893202210820450454e-02,2.453200321375438264e+01,6.700087586402835305e-01,1.056787601086117543e-04,5.115158155017778277e+06,1.185355954030031106e-02,1.415043086271260399e+06,3.004007465009034698e-06,2.132132789758717228e-01,9.122265776076811383e-03,1.517903251467243389e-05,7.312144451773192610e-01,6.292916960984998309e-02,6.186591473160769469e-07
5.988401007344019977e-02,2.319460974972727740e+01,6.315519737583886739e-01,1.679173211071792427e-04,2.669770010037546512e+06,1.448164997806790193e-02,1.184297447667829506e+07,3.612069596847496633e-06,2.234844512108908332e-01,1.114479237455329175e-02,2.586971731662483627e-05,7.337121377057377325e-01,8.626578688261628269e-02,1.117288352364969105e-06
9.109486959630685998e-02,2.198198241764967165e+01,5.962411629214441344e-01,2.644397305266373856e-04,1.417801051199141657e+06,1.763544324828323837e-02,9.449702026031053066e+07,4.338350783029320596e-06,2.340241690306195110e-01,1.357188951072525393e-02,4.347313888084548556e-05,7.358519924318029926e-01,1.174124841344304782e-01,1.986262695424597958e-06
1.363056282382716367e-01,2.089243558539939016e+01,5.642032642413448151e-01,4.101133565066030287e-04,7.722631730488840258e+05,2.134410554228922605e-02,6.951373237005521059e+08,5.189020814561435574e-06,2.446665709965720747e-01,1.642600291055386005e-02,7.156098969752979367e-05,7.376649217689635885e-01,1.580046986178476887e-01,3.450645099253355874e-06
