r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.181423069775219432e-04,4.404455910510289840e+01,1.231323654977314552e+00,1.463491759767049227e-06,4.131124053693112373e+09,1.386014994984830070e-03,0.000000000000000000e+00,6.631650693707321150e-07,1.441794019344450339e-01,9.638042962650251707e-04,8.837423987486994509e-08,6.842107045524210562e-01,3.009552927862995178e-03,2.047676322246082654e-09
4.724637244068110730e-04,4.311386650930854358e+01,1.210462185655190481e+00,1.646942060983168252e-06,3.423239469099349976e+09,1.450172637827624057e-03,1.241455892253157242e-03,6.869135584833952351e-07,1.458888559015821818e-01,1.008418107828296714e-03,1.030788006762282987e-07,6.862605580725213983e-01,3.272276951735255020e-03,2.429244724682613731e-09
5.267851418361001485e-04,4.230949292932400141e+01,1.192185801163579084e+00,1.830355497285280178e-06,2.895724110394989491e+09,1.510469243264093292e-03,3.192022782242984018e-03,7.091480011266883575e-07,1.474380831549922111e-01,1.050347039030445845e-03,1.182183903643789150e-07,6.880523523184640666e-01,3.526376407711783942e-03,2.828421209595733521e-09
8.588254360674041007e-04,3.896521233638273429e+01,1.113605931113065717e+00,2.953307541784487499e-06,1.367793938268857479e+09,1.822371446041605924e-03,4.676118348430437915e-02,8.230620430877769248e-07,1.546981714301884081e-01,1.267236960235650469e-03,2.184937647570870101e-07,6.956862603298131775e-01,4.945689714602316198e-03,5.593300892925527872e-09
1.313069442530366560e-03,3.637438464399576077e+01,1.049732918079343769e+00,4.499920641430519444e-06,7.142344020024681091e+08,2.157503333494699155e-03,3.967059742286201396e-01,9.437977143743514388e-07,1.614293868617758532e-01,1.500280292458930874e-03,3.720051732459538242e-07,7.017585184927407349e-01,6.653888983140282022e-03,1.009707015676472379e-08
2.030590060669250092e-03,3.397540305633663849e+01,9.880972624470356624e-01,6.971347652875701755e-06,3.670882154813458323e+08,2.579085392076203159e-03,3.348776697803915070e+00,1.093895729103910283e-06,1.687654914790419902e-01,1.793439169353732614e-03,6.416963488094004606e-07,7.074517579224203212e-01,9.046903428040032474e-03,1.849211457711839876e-08
3.137072894045031448e-03,3.181027517114455350e+01,9.303305771472397678e-01,1.084572381157411836e-05,1.892274044675082564e+08,3.096341764253826307e-03,2.858446067394651635e+01,1.276060511828279592e-06,1.765300800988614249e-01,2.153127856401963573e-03,1.104304769955660473e-06,7.125951207203669036e-01,1.232090803741383786e-02,3.377618424654755740e-08
4.851085765785441775e-03,2.983886085964704904e+01,8.759288213886572416e-01,1.697462023901623118e-05,9.752832547887541354e+07,3.734701558375367204e-03,2.441974703227128032e+02,1.498667863889112845e-06,1.847752624191153492e-01,2.597029195394282182e-03,1.900801834655205352e-06,7.172317505270172644e-01,1.682687209108184659e-02,6.170145014325507810e-08
7.505503148082115321e-03,2.803822014967511578e+01,8.247352789494573067e-01,2.670875270769882553e-05,5.028449374732694030e+07,4.522980103844653592e-03,2.090048496484791940e+03,1.771123574794461888e-06,1.935139244991105623e-01,3.145180731651766107e-03,3.271100507876152400e-06,7.213818494437993500e-01,2.303340850257164230e-02,1.126776582471946957e-07
1.161720559193500125e-02,2.638735249294251162e+01,7.765614079639235889e-01,4.223322708406300691e-05,2.593627666589448228e+07,5.497430641269903696e-03,1.790833329651437816e+04,2.105262079316950164e-06,2.027652925358589264e-01,3.822792170104131505e-03,5.627985535127585915e-06,7.250753645611519582e-01,3.159269556725802924e-02,2.056958340884951678e-07
1.798179338943693001e-02,2.486932171657346657e+01,7.312593748382143488e-01,6.706401442039144239e-05,1.338935637842291594e+07,6.702219026780570528e-03,1.534285512009453960e+05,2.515477798815593231e-06,2.125427631405908957e-01,4.660575474214844610e-03,9.677158795859929020e-06,7.283439883845882479e-01,4.339920513757444809e-02,3.752053894888802976e-07
