r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.022908205048148160e-04,4.619757314817259441e+01,1.195003214484230636e+00,1.448052490305125811e-06,2.971895911815737724e+09,2.068700183954972054e-03,0.000000000000000000e+00,6.598724669712827187e-07,1.374599949766310836e-01,1.609137975424850767e-03,8.029034471362649232e-08,6.842107008116034006e-01,3.190324484607467460e-03,1.841626443226473236e-09
6.805352134840347194e-04,4.522138583110993437e+01,1.174757097349900192e+00,1.629567461369866520e-06,2.462649692257177830e+09,2.164458833589271575e-03,1.353041693688755449e-03,6.835030444662350220e-07,1.390897807056933611e-01,1.683623819626481246e-03,9.364873936365227436e-08,6.862605538278150341e-01,3.468829265515556686e-03,2.184799069555782025e-09
7.587796064632546227e-04,4.437769233604750951e+01,1.157019812607672504e+00,1.811045956364397970e-06,2.083159577431364775e+09,2.254454681929851483e-03,3.478931420757927842e-03,7.056270926588270826e-07,1.405668070052951135e-01,1.753627070130641752e-03,1.074021529034278913e-07,6.880523475687029267e-01,3.738191435724400654e-03,2.543807944482195249e-09
1.237049360006394535e-03,4.086993443825083716e+01,1.080757818883050225e+00,2.922151272070604437e-06,9.839794622622755766e+08,2.719985079259832055e-03,5.096420463224678177e-02,8.189755460976712981e-07,1.474885424492115293e-01,2.115739785577954845e-03,1.984927193782762213e-07,6.956862523909949081e-01,5.242757058702594668e-03,5.030468287800982459e-09
1.891340887305437276e-03,3.815246032718281555e+01,1.018768876380832022e+00,4.452448044729696154e-06,5.138142463496003151e+08,3.220186951454557817e-03,4.323630355536994263e-01,9.391117467547421205e-07,1.539060524559081045e-01,2.504821699994539286e-03,3.379346233224793633e-07,7.017585058367457052e-01,7.053560681644779201e-03,9.081040034722175007e-09
2.924854551031742106e-03,3.563621123940931312e+01,9.589513209438130792e-01,6.897800755956431208e-06,2.640802758124207258e+08,3.849419882146691823e-03,3.649772073171561271e+00,1.088464419599399725e-06,1.609002577533912015e-01,2.994270394405553620e-03,5.828922090743401309e-07,7.074517356492679987e-01,9.590312037618049443e-03,1.663131771168165192e-08
4.518624648167040604e-03,3.336524993060269395e+01,9.028886840273229186e-01,1.073129349562211931e-05,1.361288250472627580e+08,4.621450333906488434e-03,3.115360931050109627e+01,1.269724315972926924e-06,1.683029666598037655e-01,3.594794108642402480e-03,1.003042912028428109e-06,7.125950788263284430e-01,1.306096413425739643e-02,3.037737043496516959e-08
6.987459983579294952e-03,3.129748009912403006e+01,8.500919552626206022e-01,1.679547426493219130e-05,7.016148222185677290e+07,5.574228001228311372e-03,2.661431849324908399e+02,1.491224595177263430e-06,1.761638305701706264e-01,4.335912004080082552e-03,1.726374266169565338e-06,7.172316638654531173e-01,1.783754121100321680e-02,5.549236245366316481e-08
1.081074533788420160e-02,2.940886052974752829e+01,8.004095981952185079e-01,2.642658427744400365e-05,3.617503438913451880e+07,6.750741008124526432e-03,2.277800083842630102e+03,1.762319721171065624e-06,1.844950213235447001e-01,5.251062383367323914e-03,2.970653072043976907e-06,7.213816475730563393e-01,2.441667374322191442e-02,1.013373162360259798e-07
1.673252251298256929e-02,2.767742874737328407e+01,7.536604564311162324e-01,4.178541050589010465e-05,1.865979228731314093e+07,8.205011557506554712e-03,1.951467853447422021e+04,2.094765516365931465e-06,1.933144497459808042e-01,6.382266404956717619e-03,5.110374473989445722e-06,7.250748433449120123e-01,3.348908377712888490e-02,1.849843497068026784e-07
