r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.694221143293515986e-04,4.915275984776058493e+01,1.149174103283700843e+00,1.428236537355532571e-06,1.932937992096760035e+09,3.485741986297669071e-03,0.000000000000000000e+00,6.552146590785092752e-07,1.291955562726898876e-01,3.594381373557615188e-03,7.088646499296009371e-08,6.842106960684858352e-01,3.441499959017288099e-03,1.604574493907821364e-09
1.095361016221125779e-03,4.811412732968447870e+01,1.129704437210598655e+00,1.607267555840345189e-06,1.601721356031630278e+09,3.647094480721192918e-03,1.514685254101587200e-03,6.786784355953879030e-07,1.307273551892314811e-01,3.760762707234285417e-03,8.267916222203552653e-08,6.862605484440507109e-01,3.741931524939216217e-03,1.903574351487857641e-09
1.221299918112900068e-03,4.721646405656322543e+01,1.112647388242939517e+00,1.786262597330274140e-06,1.354898827907637119e+09,3.798736704303546513e-03,3.894548220969369385e-03,7.006463168155976430e-07,1.321155789562190874e-01,3.917131132101038353e-03,9.482039070513962571e-08,6.880523415432311385e-01,4.032500678614810673e-03,2.216372035224477727e-09
1.991102891548933874e-03,4.348432028422723050e+01,1.039310089742913057e+00,2.882162901103676101e-06,6.399858388026952744e+08,4.583151359218260758e-03,5.705270694884494870e-02,8.131946736314515762e-07,1.386211621565330843e-01,4.725993473563594102e-03,1.752295420213891645e-07,6.956862422991666461e-01,5.655521271918244157e-03,4.382952411855063190e-09
3.044222915373093804e-03,4.059301393202301256e+01,9.796984714629135560e-01,4.391517867721921864e-06,3.341877458742436171e+08,5.425986959271923010e-03,4.840158923782188483e-01,9.324828372090686594e-07,1.446528341277412977e-01,5.595097553473377637e-03,2.983115672339737891e-07,7.017584892214199233e-01,7.608889670648351714e-03,7.912138586185580333e-09
4.707721421049210903e-03,3.791580612979011988e+01,9.221750008201348159e-01,6.803404260131998804e-06,1.717594253981328011e+08,6.486237868663862795e-03,4.085793105078764142e+00,1.080781114874334075e-06,1.512265244112229179e-01,6.688393079934202429e-03,5.145132640726558931e-07,7.074517059499858540e-01,1.034535748009330312e-02,1.449054574871486786e-08
7.272976122613363480e-03,3.549958149987347866e+01,8.682625577373298542e-01,1.058442086788758235e-05,8.853919963097481430e+07,7.787097512212016494e-03,3.487522901899686900e+01,1.260760860580766199e-06,1.581841410321675745e-01,8.029796342356560271e-03,8.853093182459260028e-07,7.125950210672034046e-01,1.408924029133517414e-02,2.646716699723265898e-08
1.124664949076443522e-02,3.329956118178671431e+01,8.174911381515784781e-01,1.656552290738571787e-05,4.563387770215303451e+07,9.392498328711291686e-03,2.979320821953807581e+02,1.480694721364247969e-06,1.655723050476166358e-01,9.685232348407069036e-03,1.523604121503199329e-06,7.172315393877367606e-01,1.924180601406165481e-02,4.834901774616264617e-08
1.740011397007277735e-02,3.129020068804096510e+01,7.697158826974941359e-01,2.606430680604756087e-05,2.352928417843578383e+07,1.137481978344204343e-02,2.549724878617383638e+03,1.749863715947243672e-06,1.734022838719254667e-01,1.172933639893543323e-02,2.621441219187227873e-06,7.213813456668975999e-01,2.633855819191940201e-02,8.829044570091300550e-08
2.692972650834389581e-02,2.944824313721437292e+01,7.247654007557071676e-01,4.120997772701166231e-05,1.213796174191782624e+07,1.382485123413258743e-02,2.184004385944282330e+04,2.079908981762401284e-06,1.816902778013956832e-01,1.425572746448471387e-02,4.508835380327002942e-06,7.250740402857163147e-01,3.612350590456932936e-02,1.611549554391820419e-07
