r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.676137149614495879e-04,4.682252950168381034e+01,1.184942071911138539e+00,1.443734984366700149e-06,2.707959103812099457e+09,2.316029417197623067e-03,0.000000000000000000e+00,6.588988384630506487e-07,1.356252691950438904e-01,1.882311044279852364e-03,7.815139419280253546e-08,6.842106997726029594e-01,3.243152656733791061e-03,1.787447510670959424e-09
7.543442910381512609e-04,4.583313641145983297e+01,1.164866413782711607e+00,1.624708751090791308e-06,2.243939508968636513e+09,2.423236759126369457e-03,1.386404635789566979e-03,6.824945492921168378e-07,1.372333016099828995e-01,1.969441873552539059e-03,9.115363834879577379e-08,6.862605526486601493e-01,3.526269161719457115e-03,2.120524318526741952e-09
8.410748671148529339e-04,4.497802950697834490e+01,1.147278465321624585e+00,1.805646150483062714e-06,1.898152259911767006e+09,2.523992311896996587e-03,3.564713985933589714e-03,7.045859536599572193e-07,1.386906135282408581e-01,2.051329127809504473e-03,1.045403223647975674e-07,6.880523462491177078e-01,3.800091664631994205e-03,2.468971487440129767e-09
1.371216510482658937e-03,4.142281897934396540e+01,1.071658547647725612e+00,2.913438593881969297e-06,8.965913426214245558e+08,3.045180489595860143e-03,5.222086143860474317e-02,8.177671616459684168e-07,1.455199621481867989e-01,2.474915398236807087e-03,1.932010613762716959e-07,6.956862501830625156e-01,5.329571184130486861e-03,4.882476597079377489e-09
2.096470764189410554e-03,3.866858318355110669e+01,1.010191513022026921e+00,4.439172576799193624e-06,4.681819398613173962e+08,3.605185365337579533e-03,4.430241010146748204e-01,9.377260967292304037e-07,1.518518152129596788e-01,2.930049238347811214e-03,3.289211867570656314e-07,7.017585022566464881e-01,7.170359590992591084e-03,8.813884149979605704e-09
3.242076379393297580e-03,3.611829485571527698e+01,9.508775911931979241e-01,6.877233692782197465e-06,2.406270939267323911e+08,4.309647845278290722e-03,3.739766223031898207e+00,1.086858369202655166e-06,1.587526652269302396e-01,3.502588385055906486e-03,5.673365880162316999e-07,7.074517292968877102e-01,9.749116138648268592e-03,1.614203801362634021e-08
5.008701152575014207e-03,3.381661341182903158e+01,8.952869965928902385e-01,1.069929324834543217e-05,1.240391638113961220e+08,5.173979899571134154e-03,3.192175075366963100e+01,1.267850681231281813e-06,1.660565629157761680e-01,4.205058638516287819e-03,9.762580016835817237e-07,7.125950666624352170e-01,1.327723553422738983e-02,2.948368250957863656e-08
7.745291744796557395e-03,3.172087499861420312e+01,8.429348871513655528e-01,1.674537463432232304e-05,6.393050002941141278e+07,6.240666776600309849e-03,2.727045311986262845e+02,1.489023562384145726e-06,1.738124876458344847e-01,5.071989116389866332e-03,1.680240288992057113e-06,7.172316381348584624e-01,1.813289381970073152e-02,5.385973427936482178e-08
1.198319530697894257e-02,2.980671964783882544e+01,7.936711775629827770e-01,2.634766369882390004e-05,3.296252600173220411e+07,7.557828966463193271e-03,2.333930178036698180e+03,1.759716209105468622e-06,1.820324132008609430e-01,6.142488877177311457e-03,2.891195768555182083e-06,7.213815862744942242e-01,2.482090313022773664e-02,9.835544388109337476e-08
1.854698497359309750e-02,2.805190850880410025e+01,7.473168089905377620e-01,4.166010463764117353e-05,1.700301914417940378e+07,9.185916374218471014e-03,1.999478954541970961e+04,2.091660822024241866e-06,1.907338803738114763e-01,7.465687488522592535e-03,4.973496885807494650e-06,7.250746823744460556e-01,3.404322026396894990e-02,1.795382492826068313e-07
