r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
8.121303612749911430e-04,2.266293676104389121e+01,9.867580769189974177e-01,1.696361077937775713e-06,3.616524195701860785e+08,4.577141501552025237e-04,0.000000000000000000e+00,1.047400801270486514e-07,2.802071695327687517e-01,8.159730372707415082e-04,3.388366459366146633e-07,6.842105263157893802e-01,1.335973635317940032e-03,8.964818190373043223e-09
9.176352750834777848e-04,2.218405253468864302e+01,9.700401118468292561e-01,1.909001768352169528e-06,2.996818280206708908e+08,4.789013865964633935e-04,0.000000000000000000e+00,1.084909029559747022e-07,2.835294268445448518e-01,8.537438024185675873e-04,3.953626790475030287e-07,6.862603558804827308e-01,1.452599673348823478e-03,1.063534188343126171e-08
1.023140188891964210e-03,2.177016521361120382e+01,9.553937816385861259e-01,2.121599724220633022e-06,2.535013630828083456e+08,4.988135619438342078e-04,0.000000000000000000e+00,1.120025974076392060e-07,2.865402896896843687e-01,8.892414993793288291e-04,4.535861187045000932e-07,6.880521261027744417e-01,1.565397166214129972e-03,1.238295466162434305e-08
1.668040158112941550e-03,2.004937795279625234e+01,8.924214366215033056e-01,3.423234350880207825e-06,1.197412307948593497e+08,6.018151739892677737e-04,0.000000000000000000e+00,1.299940983530912202e-07,3.006499868548953014e-01,1.072863828284817975e-03,8.397185750670262699e-07,6.956858855286568444e-01,2.195445511089624043e-03,2.448772544870333150e-08
2.550294127286027897e-03,1.871626919250893906e+01,8.412345980208769669e-01,5.215953943113664218e-06,6.252621949665813893e+07,7.124886113351005428e-04,0.000000000000000000e+00,1.490630854233730671e-07,3.137319092197150550e-01,1.270162821085566969e-03,1.432020721523624018e-06,7.017579698713272141e-01,2.953737819480077662e-03,4.420558339660657604e-08
3.943892992038557262e-03,1.748187817719166048e+01,7.918409252060951697e-01,8.080642257853083783e-06,3.213595191691894829e+07,8.517105524746720110e-04,0.000000000000000000e+00,1.727694325713717214e-07,3.279893607507902153e-01,1.518355607189873346e-03,2.474795405363602617e-06,7.074508889905866127e-01,4.016025117694703266e-03,8.095971048257420331e-08
6.092973188748462832e-03,1.636780552075507700e+01,7.455474031938097434e-01,1.257156731666020254e-05,1.656539005524124764e+07,1.022528782442342016e-03,0.000000000000000000e+00,2.015405370099526165e-07,3.430796713453831970e-01,1.822875513075827326e-03,4.267814097448657924e-06,7.125937891770457444e-01,5.469407088812570060e-03,1.478753436471161971e-07
9.422147364720488694e-03,1.535338329866517704e+01,7.019494917875869211e-01,1.967602256055035441e-05,8.537648866217173636e+06,1.233345186377922268e-03,0.000000000000000000e+00,2.366999402890614441e-07,3.591043905693921956e-01,2.198700689919238973e-03,7.363390248065431469e-06,7.172297711250733565e-01,7.469733586836092842e-03,2.701405290592435710e-07
1.457851280123675063e-02,1.442675752880038864e+01,6.609193132004667071e-01,3.096093984460918992e-05,4.401560317981189117e+06,1.493696666984958669e-03,0.000000000000000000e+00,2.797365726304911395e-07,3.760896974251591307e-01,2.662832699639331238e-03,1.270590171983240105e-05,7.213790933409603978e-01,1.022529066428824567e-02,4.933600240881580771e-07
2.256911748552646244e-02,1.357696334013968986e+01,6.222982991594311342e-01,4.896642925645281657e-05,2.269648168244446162e+06,1.815649165100969914e-03,0.000000000000000000e+00,3.325346898552468801e-07,3.940771716629759558e-01,3.236781653709346410e-03,2.193053637991178466e-05,7.250721055349630406e-01,1.402688061597756261e-02,9.008702508917826505e-07
