r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.643025495204599671e-04,2.248062507126557819e+01,9.916538799631696710e-01,1.699408598544698769e-06,3.818871593954455256e+08,4.280723162949015559e-04,0.000000000000000000e+00,1.047912646988743314e-07,2.824795726533927409e-01,7.548414982239004143e-04,3.444717699499977147e-07,6.842105263157893802e-01,1.322849907345239598e-03,9.127179824534806297e-09
8.635940899625225379e-04,2.200559322262445860e+01,9.748529686590859944e-01,1.912431298953507030e-06,3.164492640786496997e+08,4.478874550146088392e-04,0.000000000000000000e+00,1.085439204866854215e-07,2.858287725587340677e-01,7.897825313842744138e-04,4.019413498380576086e-07,6.862603558804827308e-01,1.438330287739483316e-03,1.082795833715000581e-08
9.628856304045850002e-04,2.159503541253135950e+01,9.601339706412787001e-01,2.125411188043573433e-06,2.676849654859819412e+08,4.665101063364631849e-04,0.000000000000000000e+00,1.120573310395470205e-07,2.888640526739115755e-01,8.226207913922066852e-04,4.611372664837629036e-07,6.880521261027744417e-01,1.550019732082548798e-03,1.260722209370359679e-08
1.569806285223926488e-03,1.988809100167160082e+01,8.968491881525612053e-01,3.429384207401456065e-06,1.264408476652142256e+08,5.628412742403603609e-04,0.000000000000000000e+00,1.300576241043049324e-07,3.030881756046683861e-01,9.924863966609721866e-04,8.537309320089428166e-07,6.956858855286851551e-01,2.173878895625899147e-03,2.493122213061235275e-08
2.400102737760903028e-03,1.856570641686710843e+01,8.454083859046607197e-01,5.225324428765070508e-06,6.602461108828032017e+07,6.663474355877605990e-04,0.000000000000000000e+00,1.491359298416834578e-07,3.162761887638574354e-01,1.175004029623370055e-03,1.455972159411112765e-06,7.017579698713488634e-01,2.924722238171875276e-03,4.500618979015755367e-08
3.711630068999737832e-03,1.734124544346055075e+01,7.957696462397760850e-01,8.095159169459318463e-06,3.393398392460781336e+07,7.965532830638184531e-04,0.000000000000000000e+00,1.728538618503100574e-07,3.306492643077184046e-01,1.404602565303101442e-03,2.516298384157899237e-06,7.074508889906069298e-01,3.976574323325206967e-03,8.242597010075625990e-08
5.734147083254977767e-03,1.623613492951601245e+01,7.492464387845416685e-01,1.259415219613691554e-05,1.749223677246918157e+07,9.563092253761002913e-04,0.000000000000000000e+00,2.016390262042735211e-07,3.458619531731610408e-01,1.686308273088461644e-03,4.339600851460914399e-06,7.125937891770639521e-01,5.415679224055652136e-03,1.505535108937852570e-07
8.867260228419021617e-03,1.522987321333997102e+01,7.054322162151587250e-01,1.971137062709864052e-05,9.015337094390608370e+06,1.153473036709318873e-03,0.000000000000000000e+00,2.368156112442079230e-07,3.620166284651531452e-01,2.033977162379057430e-03,7.487664744821041230e-06,7.172297711250901209e-01,7.396355827710573115e-03,2.750330385140504295e-07
1.371995806772719623e-02,1.431070167201061061e+01,6.641984662786634130e-01,3.101656131783646602e-05,4.647831110144065693e+06,1.396964004416077418e-03,0.000000000000000000e+00,2.798732748050205321e-07,3.791396814905479418e-01,2.463337062263678927e-03,1.292116204374548101e-05,7.213790933409758299e-01,1.012484412136584709e-02,5.022952571347901443e-07
2.123998172850538255e-02,1.346774364126430079e+01,6.253858339650951725e-01,4.905439767561951407e-05,2.396636784086023923e+06,1.698066672006438155e-03,0.000000000000000000e+00,3.326971935092609735e-07,3.972730291999828633e-01,2.994286577266987767e-03,2.230368228663951572e-05,7.250721055349771405e-01,1.388908974898794835e-02,9.171858931074441710e-07
3.289752879916655465e-02,1.269185336934578245e+01,5.888508697336488629e-01,7.794869642717343707e-05,1.236039401913050096e+06,2.070803297077807199e-03,0.000000000000000000e+00,3.976276343215326360e-07,4.164584870945907125e-01,3.651551861196172810e-03,3.851240878971605322e-05,7.283420693960823700e-01,1.908843869763545212e-02,1.674497691571712307e-06
5.097491440650198796e-02,1.197521322055385085e+01,5.544580812646999757e-01,1.244010345632704081e-04,6.375726531119449064e+05,2.532650653865900232e-03,0.000000000000000000e+00,4.775795113571609633e-07,4.367407439545812897e-01,4.465950591219408281e-03,6.652914696177860212e-05,7.312242163943931672e-01,2.627757248364723242e-02,3.056684286054777470e-06
7.901536181194575292e-02,1.131115434754881477e+01,5.220804595201536946e-01,1.993235263694323369e-04,3.289164631313944119e+05,3.105382534372380394e-03,0.000000000000000000e+00,5.761823309565891912e-07,4.581670933539417345e-01,5.475877592582127119e-03,1.149877515846933822e-04,7.337542336229574413e-01,3.622702454580469661e-02,5.579090093469714535e-06
1.225203745043085268e-01,1.069397702739601996e+01,4.915987504364349170e-01,3.205163429342495389e-04,1.697040704889885674e+05,3.816130239746063323e-03,0.000000000000000000e+00,6.979564338105675060e-07,4.807877137840426141e-01,6.729174856528228645e-03,1.988685938459091001e-04,7.359671873959821031e-01,5.000749471171886396e-02,1.018192886378293888e-05
