r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
6.838312369890446867e-04,2.215035214679713249e+01,1.000691504965419254e+00,1.705007130827114555e-06,4.219647077250207663e+08,3.786391091047034666e-04,0.000000000000000000e+00,1.048861798073970905e-07,2.866914855812113250e-01,6.557943126775679903e-04,3.550474311522871449e-07,6.842105263157893802e-01,1.299135454996707068e-03,9.432362663676194280e-09
7.726686443294291219e-04,2.168229920365214625e+01,9.837374753817318407e-01,1.918731613294780334e-06,3.496593638763175011e+08,3.961660226331347747e-04,0.000000000000000000e+00,1.086422345782472142e-07,2.900906237466777116e-01,6.861505276969689752e-04,4.142881233611324506e-07,6.862603558804827308e-01,1.412545642874896189e-03,1.119000960939000810e-08
8.615060516698133403e-04,2.127777308209854112e+01,9.688843329944205607e-01,2.132413143406080764e-06,2.957774448412673473e+08,4.126381555818509528e-04,0.000000000000000000e+00,1.121588274168162046e-07,2.931711614195489646e-01,7.146798867771207752e-04,4.753095121990708636e-07,6.880521261027744417e-01,1.522232854015993222e-03,1.302876608716146566e-08
1.404525700628612202e-03,1.959590615554889936e+01,9.050227926832487002e-01,3.440681971934518188e-06,1.397103149895079434e+08,4.978451316129487445e-04,0.000000000000000000e+00,1.301754243192364894e-07,3.076073731986887494e-01,8.622564284972102002e-04,8.800328575056168497e-07,6.956858855286797150e-01,2.134908225411328089e-03,2.576484010453586118e-08
2.147402524161571864e-03,1.829294931453279460e+01,8.531131749646104767e-01,5.242538739392333184e-06,7.295363312199601531e+07,5.893985426315431981e-04,0.000000000000000000e+00,1.492710103085977636e-07,3.209920262869043195e-01,1.020824851062411770e-03,1.500935439567233418e-06,7.017579698713449776e-01,2.872291357113133676e-03,4.651104857928826864e-08
3.320842751239747991e-03,1.708647744531266000e+01,8.030220432668390140e-01,8.121827864660829022e-06,3.749522144543167204e+07,7.045683964433134333e-04,0.000000000000000000e+00,1.730104249293164160e-07,3.355794116377605052e-01,1.220296414631880317e-03,2.594221041731841618e-06,7.074508889906032660e-01,3.905287110937505184e-03,8.518202312673005739e-08
5.130414513831742587e-03,1.599760260453738248e+01,7.560748377701670409e-01,1.263564237554080160e-05,1.932797790017212555e+07,8.458759404462997756e-04,0.000000000000000000e+00,2.018216615614057149e-07,3.510189293683761425e-01,1.465037862272378479e-03,4.474402294143610996e-06,7.125937891770611765e-01,5.318593480478869297e-03,1.555875245518990311e-07
7.933650796411487530e-03,1.500612432960127407e+01,7.118613060049496788e-01,1.977630777339414730e-05,9.961461097829176113e+06,1.020271543780455455e-03,0.000000000000000000e+00,2.370301079344024535e-07,3.674144790183557774e-01,1.767087075025218544e-03,7.721068112663796869e-06,7.172297711250880115e-01,7.263762910814639852e-03,2.842292376866646590e-07
1.227542143196728476e-02,1.410045674877460087e+01,6.702517644975223288e-01,3.111874228830475227e-05,5.135602618983759545e+06,1.235644506660931244e-03,0.000000000000000000e+00,2.801267711467792101e-07,3.847928454022526701e-01,2.140108141167850787e-03,1.332552796906639369e-05,7.213790933409747197e-01,9.943338168105171626e-03,5.190903565637380060e-07
1.900368249215251756e-02,1.326988299173636676e+01,6.310854059259286553e-01,4.921600250051117549e-05,2.648154344128103461e+06,1.501976248905544532e-03,0.000000000000000000e+00,3.329985353273860793e-07,4.031965704735853140e-01,2.601388652477177373e-03,2.300479377125861432e-05,7.250721055349776956e-01,1.364010295525786703e-02,9.478535692418980879e-07
2.943383850641298483e-02,1.250539167106364147e+01,5.942174733948673016e-01,7.820549064002173506e-05,1.365756852862604428e+06,1.831669756930951907e-03,0.000000000000000000e+00,3.979877871470367652e-07,4.226680932237055766e-01,3.172410298923081674e-03,3.972917791424351690e-05,7.283420693960849235e-01,1.874624426772852209e-02,1.730487380553596969e-06
4.560790592143555006e-02,1.179928000343995542e+01,5.595112397498460677e-01,1.248108613752470014e-04,7.044833836501735495e+05,2.240183610922929190e-03,0.000000000000000000e+00,4.780120809162680487e-07,4.432527687650893444e-01,3.879946989286072335e-03,6.864320474499842123e-05,7.312242163943991624e-01,2.580649996286130468e-02,3.158889743463165351e-06
7.069605177035642729e-02,1.114497711654637158e+01,5.268385384318897691e-01,1.999801778649903342e-04,3.634349462036392069e+05,2.746777195083073986e-03,0.000000000000000000e+00,5.767042104155685992e-07,4.649985958427844679e-01,4.757355538330856892e-03,1.186656843098069837e-04,7.337542336229687656e-01,3.557759028839010268e-02,5.765636495253778107e-06
1.096205413766765668e-01,1.053686702462828073e+01,4.960790285329522709e-01,3.215722520882220454e-04,1.875138420902258949e+05,3.375448724912435711e-03,0.000000000000000000e+00,6.985886106526958994e-07,4.879565011348155901e-01,5.846200308696074960e-03,2.052773837908140094e-04,7.359671873960025312e-01,4.911102086111981957e-02,1.052237903775726473e-05
1.700248830559389357e-01,9.970140682139097876e+00,4.671197029054888206e-01,5.187645280749196303e-04,9.675732033915423381e+04,4.156102673783601889e-03,0.000000000000000000e+00,8.493008647266669440e-07,5.121805153885927719e-01,7.198275167126583045e-03,3.553870110557235881e-04,7.378967162872035468e-01,6.786824349830053449e-02,1.920174775744497078e-05
2.637793297169508944e-01,9.440669300846016299e+00,4.398544039202684219e-01,8.392917823579890873e-04,4.993121985784272692e+04,5.126005379776551671e-03,0.000000000000000000e+00,1.035861383368377064e-06,5.377279591072053888e-01,8.878124562358690255e-03,6.158462980605240418e-04,7.395744793450323984e-01,9.388087786006704683e-02,3.503750516229440435e-05
4.093196337885235958e-01,8.944896929653715745e+00,4.141833798121040688e-01,1.361341592392846436e-03,2.576873686231811735e+04,6.331599438544000848e-03,0.000000000000000000e+00,1.267016526460488532e-06,5.646596202939061504e-01,1.096618601223636746e-02,1.068395686834452355e-03,7.410298143332292309e-01,1.299736266915174354e-01,6.392871036388567672e-05
6.352803619237830102e-01,8.479749660997955019e+00,3.900128732005763710e-01,2.213113760983146782e-03,1.329970930907971160e+04,7.830765437500065637e-03,0.000000000000000000e+00,1.553663813505220813e-06,5.930399302451729859e-01,1.356270737581032233e-02,1.855994786669360212e-03,7.422895636977315803e-01,1.800744329306734060e-01,1.166361564752074786e-04
9.861394939258997239e-01,8.042559182957308650e+00,3.672547398439207633e-01,3.604997514793828635e-03,6.864600872283181161e+03,9.695641313142908807e-03,0.000000000000000000e+00,1.909381953264947200e-06,6.229371392697888865e-01,1.679262991600410926e-02,3.229426663696681899e-03,7.433780284572021335e-01,2.496460387706433692e-01,2.127886821553383702e-04
1.530987893605504579e+00,7.630998611025809453e+00,3.458260949022080588e-01,5.882529013579884669e-03,3.543310022390169252e+03,1.201613682902659581e-02,0.000000000000000000e+00,2.351091538430954097e-06,6.544234947193084961e-01,2.081167529541184946e-02,5.630280136554537303e-03,7.443170153137739220e-01,3.462864863124190395e-01,3.881905997201184639e-04
2.377153867208990246e+00,7.243028769259970190e+00,3.256489843700657305e-01,9.613581524400678646e-03,1.829029854623168376e+03,1.490431457253051789e-02,0.000000000000000000e+00,2.899878621123590390e-06,6.875754231504662695e-01,2.581393336291657251e-02,9.839868737458162123e-03,7.451259481748122582e-01,4.805647192127068812e-01,7.081501315623058099e-04
3.691371125889219229e+00,6.876853312978115085e+00,3.066500796157756725e-01,1.573196224935972248e-02,9.441645398069944122e+02,1.849985115101825464e-02,0.000000000000000000e+00,3.582021304622015212e-06,7.224737159754297533e-01,3.204132082104729079e-02,1.724933766325516260e-02,7.458220220182972815e-01,6.671833588288882400e-01,1.291789656491627121e-03
5.732667192146014834e+00,6.530881282096681950e+00,2.887603939862349867e-01,2.577396831552887860e-02,4.874024058750961785e+02,2.297684517924623512e-02,0.000000000000000000e+00,4.430269084839747449e-06,7.592036942564908131e-01,3.979537250510475910e-02,3.035701131531427094e-02,7.464203917545305655e-01,9.265968015448585726e-01,2.356385619223230320e-03
8.903463168907936875e+00,6.203695737352367345e+00,2.719150283292944281e-01,4.226811285090405212e-02,2.516164944570070645e+02,2.855230708867218317e-02,0.000000000000000000e+00,5.485433242419555873e-06,7.978550829870929562e-01,4.945194553951065553e-02,5.370497061832728292e-02,7.469344870614584853e-01,1.287263096986354549e+00,4.298238502291450852e-03
1.382898211631861507e+01,5.894026074447113572e+00,2.560530247804349013e-01,6.937636998875339189e-02,1.298981010154265334e+02,3.549678172338233823e-02,0.000000000000000000e+00,6.798315111446106059e-06,8.385187607960167266e-01,6.147961743200185819e-02,9.570710304408806823e-02,7.473774826392318715e-01,1.788779588016747635e+00,7.840134530829857840e-03
2.148083616848917288e+01,5.600710144581200645e+00,2.411180892365046013e-01,1.139337151340239357e-01,6.706586232483205379e+01,4.414807808388353932e-02,0.000000000000000000e+00,8.431435831759096029e-06,8.812506797106741674e-01,7.646346567715492371e-02,1.724402461330633018e-01,7.477752883912786031e-01,2.486272494129591504e+00,1.429962626238505570e-02
3.337209277966744025e+01,5.322526203573283432e+00,2.270674541216480824e-01,1.868747065137995600e-01,3.464795314291362871e+01,5.493431056478387253e-02,0.000000000000000000e+00,1.045281420040832997e-05,9.256923979952369486e-01,9.514497465523694131e-02,3.162827506277209877e-01,7.482942734127657758e-01,3.456852056093716374e+00,2.606595935912428552e-02
5.188032713499440263e+01,5.057148219558676772e+00,2.139671227554586774e-01,3.009265471758850174e-01,1.802151508220045883e+01,6.845781014684482191e-02,0.000000000000000000e+00,1.282532399580007318e-05,9.672387238550831379e-01,1.185673679055882501e-01,5.935135455295201812e-01,7.504607186542689989e-01,4.811495536206482626e+00,4.722284558886472722e-02
6.838312369890446973e+01,4.893279434409859796e+00,2.065498988577353923e-01,3.829068299064926073e-01,1.222499356181335095e+01,7.872520155329935931e-02,0.000000000000000000e+00,1.408583071576275107e-05,9.794304178998276544e-01,1.363502559604127529e-01,8.506588499240056445e-01,7.566839074942018906e-01,5.923775499166028524e+00,6.720053863366177993e-02
