r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
5.195004480670117669e-04,2.135556515920980303e+01,1.023378289424242693e+00,1.718908542300489844e-06,5.399729181376889944e+08,2.796374298477288150e-04,0.000000000000000000e+00,1.051268533262138236e-07,2.973612412394341931e-01,4.676603297733479027e-04,3.826033092491854836e-07,6.842105263157893802e-01,1.242391007646557457e-03,1.023024871781082266e-08
5.869894284207720575e-04,2.090430663929783250e+01,1.006039893217110182e+00,1.934375581687126148e-06,4.474463944731171727e+08,2.925816316863682890e-04,0.000000000000000000e+00,1.088915268008839265e-07,3.008868846396149932e-01,4.893079672294896668e-04,4.464607766493577960e-07,6.862603558804827308e-01,1.350847594720247730e-03,1.213657548384982307e-08
6.544784087745324566e-04,2.051429550583196004e+01,9.908500136453569640e-01,2.149799318514532713e-06,3.784956587277601957e+08,3.047468433909398221e-04,0.000000000000000000e+00,1.124161888700632562e-07,3.040820702386318186e-01,5.096528363717230505e-04,5.122409840156606422e-07,6.880521261027744417e-01,1.455743819552994924e-03,1.413087285873005850e-08
1.067005558286645206e-03,1.889277642112686451e+01,9.255406615031581685e-01,3.468734837502801705e-06,1.787822182705312967e+08,3.676749963720423982e-04,0.000000000000000000e+00,1.304741269460920621e-07,3.190555524288232192e-01,6.148926849542075230e-04,9.485919979209952196e-07,6.956858855286622845e-01,2.041658374573622568e-03,2.794429474797892225e-08
1.631362408059964858e-03,1.763657157464992764e+01,8.724541952725550775e-01,5.285282659259232654e-06,9.335611591327837110e+07,4.352902002308476508e-04,0.000000000000000000e+00,1.496135299748602950e-07,3.329383402200383757e-01,7.279710684578737014e-04,1.618169648976290636e-06,7.017579698713315439e-01,2.746833626694351101e-03,5.044543048837824407e-08
2.522814407869852001e-03,1.647338967825668021e+01,8.212274421545024961e-01,8.188047453428068720e-06,4.798127371669445187e+07,5.203469234837552679e-04,0.000000000000000000e+00,1.734074174390054136e-07,3.480686221869896402e-01,8.702183179321494339e-04,2.797455747940762637e-06,7.074508889905909426e-01,3.734709548755751896e-03,9.238759300757525302e-08
3.897529821009487663e-03,1.542358525716663742e+01,7.732158915257137943e-01,1.273866438682524968e-05,2.473331166660656035e+07,6.247071902203602499e-04,0.000000000000000000e+00,2.022847647990623798e-07,3.640827502215440159e-01,1.044748447120688855e-03,4.826112278775161473e-06,7.125937891770506294e-01,5.086284642648683345e-03,1.687487144320660728e-07
6.027123244160253329e-03,1.446768267087709248e+01,7.279999900387997824e-01,1.993754967483966090e-05,1.274732014181137085e+07,7.535040765441446131e-04,0.000000000000000000e+00,2.375740010406151346e-07,3.810884906774816838e-01,1.260145915066093053e-03,8.330289636113632633e-06,7.172297711250796848e-01,6.946491751385658504e-03,3.082722641276952467e-07
9.325527395023840149e-03,1.359451176565803188e+01,6.854471141521459865e-01,3.137246230696445645e-05,6.571844236741221510e+06,9.125640900250537495e-04,0.000000000000000000e+00,2.807695545510675808e-07,3.991136252159374620e-01,1.526154862433191321e-03,1.438148452652121522e-05,7.213790933409690576e-01,9.509026852067814159e-03,5.630003472099138626e-07
1.443692688427498233e-02,1.279374020814840662e+01,6.453928108637432270e-01,4.961727466497514044e-05,3.388746979783410672e+06,1.109258837338145771e-03,0.000000000000000000e+00,3.337626391340261123e-07,4.182022790681817481e-01,1.855103424302091816e-03,2.483665172114017319e-05,7.250721055349758082e-01,1.304432204494464405e-02,1.028032753527204379e-06
