r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
5.858395381501833778e-04,2.985443391510581534e+01,1.087852070741836430e+00,1.595584951746439273e-06,1.057406696203830481e+09,6.963873669195813328e-04,0.000000000000000000e+00,2.290747917498622153e-07,2.127093873006436209e-01,7.761274186080113638e-04,1.935600389534452990e-07,6.842107381793500753e-01,1.871065146511240521e-03,4.859122089864781687e-09
6.619467242093097711e-04,2.922358877489910611e+01,1.069421342338655823e+00,1.795593284121500101e-06,8.762158464981395006e+08,7.286226467081416327e-04,3.873656427669290667e-03,2.372781517178323722e-07,2.152313628676681134e-01,8.120538091183254802e-04,2.258010852649633297e-07,6.862605961993011316e-01,2.034402960035052582e-03,5.764581300698973783e-09
7.380539102684362729e-04,2.867836562015893520e+01,1.053274489414250947e+00,1.995561424856026148e-06,7.411924850771986246e+08,7.589179929749117256e-04,9.959918521355538498e-03,2.449585200645474799e-07,2.175169542780620857e-01,8.458181334165567992e-04,2.590018527676217799e-07,6.880523949626730085e-01,2.192378806258046039e-03,6.711824359757771815e-09
1.203260000685850298e-03,2.641153435333916377e+01,9.838506024741632272e-01,3.219870043600192449e-06,3.501019267566877007e+08,9.156297474044914307e-04,1.459068565521556005e-01,2.843074703208280922e-07,2.282278403448455006e-01,1.020474215948576459e-03,4.790193787112744017e-07,6.956863312997401128e-01,3.074778349791903575e-03,1.327286508186679557e-08
1.839679313754525279e-03,2.465541275630127771e+01,9.274200065569738749e-01,4.906077223357913335e-06,1.828162726611291766e+08,1.084012871314804895e-03,1.237821788075395668e+00,3.260127657541953472e-07,2.381584661922148682e-01,1.208138101747866303e-03,8.161156347374116070e-07,7.017586232582418981e-01,4.136779851798489532e-03,2.396026599533793354e-08
2.844966024511925030e-03,2.302932454130322526e+01,8.729659193112888627e-01,7.600579000394347804e-06,9.396020732134869695e+07,1.295832598743222337e-03,1.044903868267488534e+01,3.778607724472352669e-07,2.489815234700352709e-01,1.444212312838853837e-03,1.408845893035073408e-06,7.074519359662391205e-01,5.624541432231481772e-03,4.388169025349564226e-08
4.395221468349733498e-03,2.156174208839920325e+01,8.219297713120422566e-01,1.182469242049724358e-05,4.843458818490205705e+07,1.555724597356402056e-03,8.919171714887680480e+01,4.407859368181503876e-07,2.604367895467146199e-01,1.733863325453816225e-03,2.426570358073518679e-06,7.125954276273888111e-01,7.660037018491233467e-03,8.015103313483120891e-08
6.796727162097456788e-03,2.022544276244137507e+01,7.738656861241155482e-01,1.850701236471164867e-05,2.496291379367552325e+07,1.876471317489202028e-03,7.619932270740367812e+02,5.176828879680450549e-07,2.726013171437757232e-01,2.091337248372357373e-03,4.180795119882038739e-06,7.172323109524214590e-01,1.046152533429770687e-02,1.464199782294008576e-07
1.051617238699275626e-02,1.900482871556914333e+01,7.286333068725815432e-01,2.912109628056615238e-05,1.286983566237643547e+07,2.272576407432201802e-03,6.522618124570500186e+03,6.118066999569498324e-07,2.854947771524324884e-01,2.532798474636182521e-03,7.202746467618813242e-06,7.213829747465605458e-01,1.432063325563122033e-02,2.674028569866868256e-07
1.627946696036055088e-02,1.788550655729631700e+01,6.860597440423433779e-01,4.605455375705421199e-05,6.636744406491780654e+06,2.762367034364950936e-03,5.591389665762273216e+04,7.272715176674359399e-07,2.991479993026130990e-01,3.078672729393610360e-03,1.240933166750481186e-05,7.250779010882603126e-01,1.964422542557159659e-02,4.882439486426078032e-07
2.521065919314882664e-02,1.685548883454405811e+01,6.459938704012326838e-01,7.317030617920769866e-05,3.423624728823701851e+06,3.368515410919092033e-03,4.798164170143685769e+05,8.691613713000692888e-07,3.135897614445143922e-01,3.754228314023751525e-03,2.137885633352155321e-05,7.283503337237540176e-01,2.699513462374165951e-02,8.911940274938984245e-07
3.904392895664394320e-02,1.590488905742660819e+01,6.083070969318458143e-01,1.167106984601086510e-04,1.767361954938604729e+06,4.118844601401710527e-03,4.117558439719280228e+06,1.043708830798991685e-06,3.288438697687383061e-01,4.590474181451676371e-03,3.682038055825868287e-05,7.312348238375385723e-01,3.714826953432449202e-02,1.625651339201537238e-06
6.041639897239189233e-02,1.502635524932584943e+01,5.729219955975622947e-01,1.866515237275242925e-04,9.141642675475626020e+05,5.046240801235665936e-03,3.522744224157613516e+07,1.258267283281699542e-06,3.449115675353409127e-01,5.624062171118822222e-03,6.333164575264049517e-05,7.337642398252556264e-01,5.114880964302501859e-02,2.960065212572200248e-06
9.317126574509509984e-02,1.421636616328964742e+01,5.398763412411735629e-01,2.983631506550359211e-04,4.755662673791699926e+05,6.185326473181694019e-03,2.976644998824821115e+08,1.520545109628952813e-06,3.617236072591846763e-01,6.893579201635166402e-03,1.084567025330016282e-04,7.359656593350546450e-01,7.032284608380416635e-02,5.361832945886227312e-06
1.424176696798843955e-01,1.347630738902409142e+01,5.093784908905927278e-01,4.736922631358020516e-04,2.508536430580807209e+05,7.563132961696055444e-03,2.425719037456862450e+09,1.836487482326420479e-06,3.790690494126495724e-01,8.429151849947594255e-03,1.836948874760103577e-04,7.378586217305601602e-01,9.614062319986436955e-02,9.590697976355126817e-06
2.144086807592607280e-01,1.280789149738615151e+01,4.816243598167228579e-01,7.414236782302559801e-04,1.354461541400051501e+05,9.194526567478851845e-03,1.839630747317189407e+10,2.209279842356818244e-06,3.966513774409648474e-01,1.024734868713409429e-02,3.053224005080946405e-04,7.394675414043659911e-01,1.300648654233809987e-01,1.679468224333335275e-05
3.172381211445718940e-01,1.220560132128663255e+01,4.564801879669356799e-01,1.140832827078268330e-03,7.509569664967563585e+04,1.109845266638163040e-02,1.274966442050207520e+11,2.643085139730068425e-06,4.143121130484262449e-01,1.236928443519093486e-02,4.967237188926848773e-04,7.408361439679245208e-01,1.738193130459874669e-01,2.871024558460691199e-05
4.622165375549701083e-01,1.165890605931742918e+01,4.335724069894605348e-01,1.728703306622310712e-03,4.262376177041140181e+04,1.331064789386642543e-02,8.145115442653339844e+11,3.145908919732155884e-06,4.320703569941370947e-01,1.483478776412051892e-02,7.929533800492611544e-04,7.420163282731688792e-01,2.297716617585836563e-01,4.804408032681122513e-05
6.654124128665654947e-01,1.115721637135882460e+01,4.125008197020522682e-01,2.588480304888335706e-03,2.464034366742164275e+04,1.588426336065821079e-02,4.886514018759453125e+12,3.729701975038724775e-06,4.500309096132078523e-01,1.770309586908564922e-02,1.247381772937161638e-03,7.430553842700584610e-01,3.011640412184714566e-01,7.906933384548905247e-05
9.497045999727102839e-01,1.069175650561868451e+01,3.929250817303859833e-01,3.843426091736878991e-03,1.443381251625018922e+04,1.888952352733447304e-02,2.803631442212446484e+13,4.410264926667630497e-06,4.683251615032955062e-01,2.105247428432804185e-02,1.941824507554536141e-03,7.439936229094162856e-01,3.923547367300781463e-01,1.285756466225450268e-04
1.347537044849968169e+00,1.025593325291355207e+01,3.745860650180191098e-01,5.675481845694405579e-03,8.531817842296182789e+03,2.241347304554885955e-02,1.560909530970984062e+14,5.207190119198546361e-06,4.870787632774543630e-01,2.497993473636768436e-02,3.001863801865474208e-03,7.448662203450929775e-01,5.090952708285607642e-01,2.073672018291729442e-04
1.904725149701279374e+00,9.845046714829232215e+00,3.572971996231438796e-01,8.352724344282356703e-03,5.073404875114522838e+03,2.656084831450088515e-02,8.521762999114087500e+14,6.144073329901621141e-06,5.063992580101014385e-01,2.960220649831675141e-02,4.620195752434613432e-03,7.457065204308372941e-01,6.588874818505817688e-01,3.326290039148792474e-04
2.685786579046387512e+00,9.455831936854046660e+00,3.409270114108806649e-01,1.226967076953695661e-02,3.028651561852925624e+03,3.145637328651591791e-02,4.594829474979803000e+15,7.249063814488038362e-06,5.263747409604828675e-01,3.505829507739038203e-02,7.092389558692841281e-03,7.465496968391069910e-01,8.514599053821977348e-01,5.316699619580543589e-04
3.781455274566490221e+00,9.086037832194932662e+00,3.253821931505375131e-01,1.800675308913059561e-02,1.812614245117695418e+03,3.724864269940968836e-02,2.458177460485039200e+16,8.555794391477976435e-06,5.470775149207270927e-01,4.151381009799891275e-02,1.087185770125186947e-02,7.474366506768852503e-01,1.099407860428777139e+00,8.478488162220528413e-04
5.319279536966961430e+00,8.734114546569252013e+00,3.105946295125910916e-01,2.641823076542188301e-02,1.086693698744034918e+03,4.411571302419545204e-02,1.308701179038173280e+17,1.010472328499601860e-05,5.685687515766939537e-01,4.916719644265832995e-02,1.665447571392603132e-02,7.484185094992799048e-01,1.419048326848655339e+00,1.349947310874808530e-03
7.478568188435370523e+00,8.399008302915873969e+00,2.965126118189514437e-01,3.876208508295057864e-02,6.523019236586321767e+02,5.227278726184170915e-02,6.946226808380145920e+17,1.194494649502721387e-05,5.909015626245047725e-01,5.825829899878697676e-02,2.550887200688170195e-02,7.495626944415911819e-01,1.831560148454819847e+00,2.146962880412506443e-03
