r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.000061322726707684e-04,3.055883227742969765e+01,1.072084525588604675e+00,1.587337528568972364e-06,9.005194307491040230e+08,8.467364344137027696e-04,0.000000000000000000e+00,2.285388486946566273e-07,2.078063153231916871e-01,9.794640368965086205e-04,1.846410688543047522e-07,6.842107359948064182e-01,1.925162842018818396e-03,4.613721074496481925e-09
7.909448509529675092e-04,2.991310269832616342e+01,1.053920935796002434e+00,1.786312037185621225e-06,7.462118385895177126e+08,8.859312659348848569e-04,4.039441189530328449e-03,2.367230159427298261e-07,2.102701579146350752e-01,1.024802735394580739e-03,2.153936573038529026e-07,6.862605937234425024e-01,2.093223205265433515e-03,5.473451737327291606e-09
8.818835696332642500e-04,2.935501530691142236e+01,1.038008118536176916e+00,1.985246561865690844e-06,6.312218718410778046e+08,9.227673349317349174e-04,1.038618315355010688e-02,2.443854151492418295e-07,2.125030651381593083e-01,1.067412930700556125e-03,2.470611773690335391e-07,6.880523921941151810e-01,2.255766571734328478e-03,6.372856032872996946e-09
1.437747579791493965e-03,2.703469941422605771e+01,9.695904751833744895e-01,3.203226842363410860e-06,2.981573582321112752e+08,1.113312935267153636e-03,1.521513769588637155e-01,2.836423033604065968e-07,2.229670591265810464e-01,1.287826928884803438e-03,4.569085299069812185e-07,6.956863267005300999e-01,3.163678730481262781e-03,1.260254349097279814e-08
2.198190408431081530e-03,2.523714291051188496e+01,9.139777899016576779e-01,4.880718378366062319e-06,1.556918399826013446e+08,1.318049757214274312e-03,1.290798265615459739e+00,3.252500276141393023e-07,2.326687793241770941e-01,1.524656650596898071e-03,7.784003685897464713e-07,7.017586167299071365e-01,4.256385760517617314e-03,2.275019833589603596e-08
3.399384231264345867e-03,2.357268811844043910e+01,8.603129742836425065e-01,7.561292416947094162e-06,8.001934339027403295e+07,1.575601041893810511e-03,1.089623804876618429e+01,3.769767240384106737e-07,2.432423582124030037e-01,1.822579606014272787e-03,1.343650382512820164e-06,7.074519250389439406e-01,5.787162563666390681e-03,4.166552756543794453e-08
5.251748284185618273e-03,2.207047904066551069e+01,8.100165621467855237e-01,1.176357091682434037e-05,4.124835878588313609e+07,1.891603276167519790e-03,9.300893307991162828e+01,4.397546497339368765e-07,2.544335717413155340e-01,2.188115812406945995e-03,2.314108867091569006e-06,7.125954096531559312e-01,7.881509520305722202e-03,7.610314799727734242e-08
8.121249559630302692e-03,2.070265114686439745e+01,7.626491548619186434e-01,1.841134481727232073e-05,2.125918016924399883e+07,2.281598429764369624e-03,7.946042138274362969e+02,5.164716230804548187e-07,2.663176919485245597e-01,2.639243473845702143e-03,3.986703169744742964e-06,7.172322806633810721e-01,1.076399425679349514e-02,1.390252474915237813e-07
1.256551468158482662e-02,1.945323983652824751e+01,7.180724781250651390e-01,2.897053120717042989e-05,1.096036164189427905e+07,2.763220650861350752e-03,6.801744150545084267e+03,6.103749435120452500e-07,2.789139196507153251e-01,3.196360925938511281e-03,6.867719033225825148e-06,7.213829209340208992e-01,1.473466778713830583e-02,2.538977157317455559e-07
1.945186258545293992e-02,1.830751637373915131e+01,6.761163119638763375e-01,4.581626141400130231e-05,5.652093507746921852e+06,3.358750324181487834e-03,5.830596152506604267e+04,7.255684397252047875e-07,2.922523106807013438e-01,3.885241047561822751e-03,1.183084666557036960e-05,7.250777967273586144e-01,2.021212064013596862e-02,4.635829681353972033e-07
3.012309401255568522e-02,1.725322450209033320e+01,6.366322661299441688e-01,7.279070423091286892e-05,2.915740650762074627e+06,4.095738819877355053e-03,5.003222416042147670e+05,8.671212450701937410e-07,3.063607423784133754e-01,4.737753940361085804e-03,2.037953820012332201e-05,7.283501071317416420e-01,2.777527326703075825e-02,8.461651806646368410e-07
4.664973193906744864e-02,1.628028908706399491e+01,5.994953750178219076e-01,1.160995368258010708e-04,1.505282429908099119e+06,5.007948907414242617e-03,4.292881819979550317e+06,1.041238600841030583e-06,3.212616119756804833e-01,5.792954754360850160e-03,3.509270140148795173e-05,7.312342765207062723e-01,3.822055116687211179e-02,1.543416861807656061e-06
7.217472524795057187e-02,1.538131392825216537e+01,5.646344882207980920e-01,1.856438678226407458e-04,7.787807418140106602e+05,6.135100098742476103e-03,3.670842197550741583e+07,1.255206395574561374e-06,3.369532705144047680e-01,7.096789113178177816e-03,6.033987034996696230e-05,7.337628400948141838e-01,5.261939140635545770e-02,2.809749445754173224e-06
1.112562839624866989e-01,1.455297993818693669e+01,5.320983493541222575e-01,2.966126303198600260e-04,4.054009988908969099e+05,7.518428485187848842e-03,3.096760870563018918e+08,1.516553400668324834e-06,3.533605577148263843e-01,8.696956946607352010e-03,1.032608396395418785e-04,7.359622176640826519e-01,7.232163506646470397e-02,5.086540342512580653e-06
1.699059965155895191e-01,1.379695840946248353e+01,5.021028007721713982e-01,4.704403200882580657e-04,2.141375694632384111e+05,9.189154280787400000e-03,2.513551388328793526e+09,1.830903889514272814e-06,3.702674039045044663e-01,1.062957229867750840e-02,1.746642316491016952e-04,7.378515307943678270e-01,9.880628020618201224e-02,9.086887912661339997e-06
2.554723506113288356e-01,1.311462952759390177e+01,4.748263024232543539e-01,7.353171580165778843e-04,1.158393830131372524e+05,1.116452710002878261e-02,1.894345227408434296e+10,2.201285630808790432e-06,3.873874993932515109e-01,1.291458869489470890e-02,2.898048334210775448e-04,7.394562989228985472e-01,1.335471249210773703e-01,1.588524540814904089e-05
3.775388345531225931e-01,1.249971282765558556e+01,4.501113831069342153e-01,1.129914617419157342e-03,6.434187964023088716e+04,1.346841632616298592e-02,1.304552042209542084e+11,2.632011538409372389e-06,4.045809243703417102e-01,1.557961709130979873e-02,4.706708769904577577e-04,7.408216287808084832e-01,1.783123839288378032e-01,2.711075724998063963e-05
5.495314091546659174e-01,1.194121447198482322e+01,4.275808392579631967e-01,1.710260455570573792e-03,3.657416123355515447e+04,1.614510323901803199e-02,8.291094107319580078e+11,3.131224277566082342e-06,4.218750408152535103e-01,1.867587994550997874e-02,7.502692696083340532e-04,7.419995996838570917e-01,2.355369775919117781e-01,4.530636885099497053e-05
7.905328900769641454e-01,1.142831890786809801e+01,4.068409813600054603e-01,2.558739525609336415e-03,2.116632261864979591e+04,1.925967126144964223e-02,4.955329321912545898e+12,3.710931320266166572e-06,4.393752249767919338e-01,2.227866263496864480e-02,1.178868179837883967e-03,7.430371353635939480e-01,3.085509098065808975e-01,7.448943461442559589e-05
1.127709095190841948e+00,1.095214717829080975e+01,3.875605246995749154e-01,3.797051300914594963e-03,1.240819680584089474e+04,2.289757733723495059e-02,2.835763282509801172e+13,4.386908206721527013e-06,4.572096636236628875e-01,2.648681764758038445e-02,1.833508268655136301e-03,7.439740477976308775e-01,4.018238712729318984e-01,1.210448337033426242e-04
1.599570072672181764e+00,1.050606145930016311e+01,3.694886255715377765e-01,5.604797910221839645e-03,7.338133264719779618e+03,2.716440078780289064e-02,1.576119508522742812e+14,5.178651512555845406e-06,4.754995391376318770e-01,3.142247407118960861e-02,2.832378373722181219e-03,7.448450169468748827e-01,5.212476672647216036e-01,1.951330690022540009e-04
2.260482811442845907e+00,1.008534059446583875e+01,3.524451446079786554e-01,8.246561978828016379e-03,4.364963712583541565e+03,3.218698148690966182e-02,8.595503447777567500e+14,6.109604490998561110e-06,4.943480241685059284e-01,3.723235417938635522e-02,4.356710631835479519e-03,7.456829048821024264e-01,6.745018640818235545e-01,3.129149339384439620e-04
3.186995485334338518e+00,9.686705125838763308e+00,3.363031742726481643e-01,1.211167011198827081e-02,2.606240070151386590e+03,3.811626859713312943e-02,4.631467380031538000e+15,7.207715841928856130e-06,5.138394970690192132e-01,4.409106871305249614e-02,6.684290596780995998e-03,7.465223756788782472e-01,8.715420346830941023e-01,5.000713168732748423e-04
4.486752712391553821e+00,9.307890081964703910e+00,3.209725000445541876e-01,1.777287195825434998e-02,1.559982981450085390e+03,4.513205557719581623e-02,2.476753377021712800e+16,8.506369082957624813e-06,5.340432781683102093e-01,5.220659410940121231e-02,1.024091530407085851e-02,7.474037254928869167e-01,1.125255252350185753e+00,7.973763686212249381e-04
6.311068918016699669e+00,8.947331076217311718e+00,3.063870627549973302e-01,2.607307322702553942e-02,9.352946303881711856e+02,5.344974319909592125e-02,1.318259871590162560e+17,1.004571382681385740e-05,5.550181853555831157e-01,6.182809563535297814e-02,1.567950107696093262e-02,7.483772908807062585e-01,1.452334645143249281e+00,1.269513660006976914e-03
