r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.482867576366039782e-04,3.082702080155724289e+01,1.066237243193403073e+00,1.584258314746251483e-06,8.479419387617331743e+08,9.110741094997057421e-04,0.000000000000000000e+00,2.283393758144626258e-07,2.059984444575271023e-01,1.071255367949279676e-03,1.814073065559823707e-07,6.842107351820991834e-01,1.945832981567451872e-03,4.524998557745702237e-09
8.454976759512597678e-04,3.017562420798446610e+01,1.048172719862177749e+00,1.782846840449862141e-06,7.026437091969398260e+08,9.532470863585300845e-04,4.103339510321117080e-03,2.365163997158213398e-07,2.084408521377258960e-01,1.120843022094368709e-03,2.116202921616495532e-07,6.862605928023333135e-01,2.115697779561434219e-03,5.368196477741112608e-09
9.427085942659155574e-04,2.961263896211070445e+01,1.032346693070704591e+00,1.981395459764302749e-06,5.943675164867777824e+08,9.928820745425835301e-04,1.055047807367836231e-02,2.441721109803075725e-07,2.106543335386834304e-01,1.167446468957861411e-03,2.427319838788778363e-07,6.880523911640951118e-01,2.279986345704777210e-03,6.250305101112811235e-09
1.536911499281523206e-03,2.727195964484634771e+01,9.643022080240596372e-01,3.197013025721325396e-06,2.807492204691743851e+08,1.197905921974164525e-03,1.545581985720483886e-01,2.833947345795178853e-07,2.210272929685599130e-01,1.408516756027374667e-03,4.488927090939223730e-07,6.956863249893256995e-01,3.197646596459955380e-03,1.236019478417248501e-08
2.349803411464882266e-03,2.545862745743651345e+01,9.089928391959719578e-01,4.871250532676392202e-06,1.466016531691168845e+08,1.418199291911599255e-03,1.311216956843753723e+00,3.249661437234478911e-07,2.306446105825163961e-01,1.667541189504802724e-03,7.647285902755603714e-07,7.017586142951559580e-01,4.302085873146166244e-03,2.231270928521385968e-08
3.633845614066328732e-03,2.377956520064027046e+01,8.556207194121984161e-01,7.546624580228587616e-06,7.534735409377762675e+07,1.695320114636974986e-03,1.106860180270148497e+01,3.766476895504635867e-07,2.411262012737530047e-01,1.993384242028923767e-03,1.320019196232398980e-06,7.074519209611560555e-01,5.849298320521426411e-03,4.086429391943868539e-08
5.613970236041389804e-03,2.226417259142176164e+01,8.055986332782107961e-01,1.174075088261114763e-05,3.884004408818183094e+07,2.035333147360766665e-03,9.448019917202469742e+01,4.393708140507375227e-07,2.522200527568302930e-01,2.393176951184153474e-03,2.273349547677802285e-06,7.125954029291761138e-01,7.966131727268664989e-03,7.463967148508901547e-08
8.681384906174894125e-03,2.088434072001352249e+01,7.584895847034214267e-01,1.837562670429373850e-05,2.001795107438186556e+07,2.454961204120781337e-03,8.071734098912282889e+02,5.160207997975640767e-07,2.640007804119987589e-01,2.886582266579559158e-03,3.916366737898812321e-06,7.172322692809667277e-01,1.087956423193543742e-02,1.363517483078758180e-07
1.343217259546124372e-02,1.962396539171278675e+01,7.141560727471362169e-01,2.891431599247457887e-05,1.032044098227473348e+07,2.973177979076019068e-03,6.909326376869927117e+03,6.098420484522462739e-07,2.764874114074596378e-01,3.495909758321153436e-03,6.746325132629053468e-06,7.213829005555777441e-01,1.489286536779464536e-02,2.490150475649546921e-07
2.079344965473862300e-02,1.846819032659993809e+01,6.724288708814931681e-01,4.572728799233635651e-05,5.322107648055181839e+06,3.613955245931502018e-03,5.922789827904806589e+04,7.249345311962517556e-07,2.897097150369156715e-01,4.249345817606982843e-03,1.162126847361557643e-05,7.250777567754200792e-01,2.042910476405471187e-02,4.546669746901198448e-07
3.220050461961992266e-02,1.740465735515619272e+01,6.331606150699322644e-01,7.264894514431597403e-05,2.745532577952039894e+06,4.406931054478896437e-03,5.082247099940613844e+05,8.663617600257315527e-07,3.036952322903344603e-01,5.181739332802785640e-03,2.001755329567466945e-05,7.283500193336694961e-01,2.807334383364940011e-02,8.298851697395366051e-07
4.986598304766325096e-02,1.642322082781433679e+01,5.962277174155051762e-01,1.158711763874322506e-04,1.417449398297242587e+06,5.388404765970392432e-03,4.360424222668720409e+06,1.040318490416432700e-06,3.184658262003664531e-01,6.335771667794418312e-03,3.446697573859049585e-05,7.312340623552268104e-01,3.863020174519978672e-02,1.513684314010762895e-06
7.714618366726276599e-02,1.551647108851917345e+01,5.615614393354620981e-01,1.852667418244476115e-04,7.334049713509589201e+05,6.601000342699190303e-03,3.727830662600883842e+07,1.254064371735835754e-06,3.340187403785261355e-01,7.761560752543617513e-03,5.925644061340382520e-05,7.337622898977117503e-01,5.318103423713191336e-02,2.755396749551392061e-06
1.188995344310380398e-01,1.468117091861320667e+01,5.292146787556800680e-01,2.959553329068236168e-04,3.818778634425175260e+05,8.088726390729012589e-03,3.142824172169061303e+08,1.515058773524714846e-06,3.502765828507494739e-01,9.510852603088109161e-03,1.013793959690822635e-04,7.359608691649227596e-01,7.308442384173896578e-02,4.986985555299752333e-06
1.815144659804771299e-01,1.391909567267433090e+01,4.994057752451092624e-01,4.692163901446022817e-04,2.018194180448535481e+05,9.884512186697549593e-03,2.546992717852983475e+09,1.828806333076404451e-06,3.670215407988871581e-01,1.162236598444711146e-02,1.713956493266811227e-04,7.378487834220229802e-01,9.982237986398907748e-02,8.904741641036618312e-06
2.727983832054919344e-01,1.323148293266662101e+01,4.723062197052045885e-01,7.330224818939402821e-04,1.092531828885273426e+05,1.200662652375563376e-02,1.915005458432379913e+10,2.198283198276325463e-06,3.839713988086853602e-01,1.411758163295669458e-02,2.841952238216129893e-04,7.394519974017444985e-01,1.348733283007119699e-01,1.555680038961359353e-05
4.029619323671531639e-01,1.261176195438902425e+01,4.477499976021415140e-01,1.125824201949212440e-03,6.072468911549545737e+04,1.448110067936301919e-02,1.315655849239383240e+11,2.627860361526730787e-06,4.009929744190995904e-01,1.702710753694906126e-02,4.612673598185665033e-04,7.408161214138080375e-01,1.800227844085928453e-01,2.653389491591739052e-05
5.863218929326957651e-01,1.204876823836993083e+01,4.253588638900095420e-01,1.703369574522861944e-03,3.453696309949801798e+04,1.735590343509549327e-02,8.345677070968908691e+11,3.125729713312670026e-06,4.181164730338519653e-01,2.040734614955205806e-02,7.348854516989026826e-04,7.419932861160830617e-01,2.377312894027650003e-01,4.432023489648454265e-05
8.432305960716555138e-01,1.153160283594465341e+01,4.047416439418701217e-01,2.547650057656644044e-03,1.999542274940990319e+04,2.070123854137735295e-02,4.981015266657924805e+12,3.703918333813383853e-06,4.354473872273202373e-01,2.434084415243299021e-02,1.154206114121282154e-03,7.430302735237179768e-01,3.113622958768066384e-01,7.284135458464996123e-05
1.202658886134355898e+00,1.105134895496610348e+01,3.855704318168010625e-01,3.779784282868303442e-03,1.172505061237222617e+04,2.460907733849694926e-02,2.847753231954262109e+13,4.378191142927326712e-06,4.531126832266945681e-01,2.893574290418615344e-02,1.794559406195743749e-03,7.439667083371319656e-01,4.054278475971811457e-01,1.183367693035079142e-04
1.705670383980068650e+00,1.060135237077612480e+01,3.675974365571951785e-01,5.578505005802899056e-03,6.935391818616201817e+03,2.919291315504081094e-02,1.581798175308079062e+14,5.168008302434269716e-06,4.712318937236292804e-01,3.432548965812172448e-02,2.771487359243237150e-03,7.448370861670134957e-01,5.258730927894085250e-01,1.907357867588369623e-04
2.410231400687979697e+00,1.017688400371621427e+01,3.506448751676563003e-01,8.207096562379345012e-03,4.125876656249468397e+03,3.458901694795965542e-02,8.623057983019765000e+14,6.096755948221705460e-06,4.899065936906678576e-01,4.067031396374276575e-02,4.262121818166297524e-03,7.456740907708958588e-01,6.804452043171145270e-01,3.058313262534312869e-04
3.397953321727690490e+00,9.774658860582517761e+00,3.345875080799322610e-01,1.205295759673291438e-02,2.463659774227095568e+03,4.095952488291354499e-02,4.645169136369021000e+15,7.192308098645656042e-06,5.092198090493437190e-01,4.816085809261754641e-02,6.537894517164135992e-03,7.465121978377847745e-01,8.791861488672483294e-01,4.887195391374490753e-04
4.783597618225339687e+00,9.392406617593932694e+00,3.193362488757016115e-01,1.768598487434871330e-02,1.474701765932102035e+03,4.849753777505947522e-02,2.483704931849922800e+16,8.487955634134034159e-06,5.292397765740705085e-01,5.702417304162478440e-02,1.001474794154227910e-02,7.473914798867282716e-01,1.135094040149378314e+00,7.792462695975977587e-04
6.728480506900100799e+00,9.028557285986989811e+00,3.048257884480394253e-01,2.594486825700608942e-02,8.841837923261957712e+02,5.743438359351036443e-02,1.321838656505968160e+17,1.002373357182093181e-05,5.500244581223735496e-01,6.753225790072336920e-02,1.533029002599320574e-02,7.483619811410109346e-01,1.465005177052342011e+00,1.240623115596286826e-03
9.459374285066134647e+00,8.682036734424110946e+00,2.910062819250511801e-01,3.806460694943318568e-02,5.307619630775745918e+02,6.804954324707256086e-02,7.014518627618202880e+17,1.184820899327683094e-05,5.716245443187919495e-01,8.001373074903153637e-02,2.346234051677627275e-02,7.494895804669481354e-01,1.890769073390557109e+00,1.973028166482913761e-03
1.329517167966494107e+01,8.352144321912211566e+00,2.778383998482318318e-01,5.586337539434307192e-02,3.189251333865489642e+02,8.068435035267391975e-02,3.715550408666312192e+18,1.402067520219726371e-05,5.940801428499216108e-01,9.486993705952766198e-02,3.591056990489101264e-02,7.508662118421565168e-01,2.440823106870997350e+00,3.134976112297870911e-03
1.868457427341765964e+01,8.038471163815282594e+00,2.652918937910727082e-01,8.200165295861092107e-02,1.918392931451362244e+02,9.576193687868977955e-02,1.965703480342031565e+19,1.661246772155662419e-05,6.173869171439417824e-01,1.125984021023809373e-01,5.497045099145670549e-02,7.526372487426129521e-01,3.152337745267585589e+00,4.976421149489965515e-03
2.625971328034352226e+01,7.740751572640418132e+00,2.533526205997886360e-01,1.202204586950541138e-01,1.155987652714302669e+02,1.138208643416939309e-01,1.038828601237616394e+20,1.969761966726113218e-05,6.412985136620557025e-01,1.338323750387572231e-01,8.411048861415859612e-02,7.551115432736563715e-01,4.074277518050861246e+00,7.886837963092774642e-03
3.691447857184124359e+01,7.458232013818337336e+00,2.420643186119563472e-01,1.745888439722173280e-01,7.001842456028302308e+01,1.355953853983971058e-01,5.478321728456815411e+20,2.327143318336376366e-05,6.642835530224412421e-01,1.594352017718391745e-01,1.282028178921689465e-01,7.592807916054901129e-01,5.272486810033718108e+00,1.244082425659872974e-02
