r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.849882921201147824e-04,3.195754697686513524e+01,1.042478879761185473e+00,1.571628955801311822e-06,6.617800974071176052e+08,1.232047094431368327e-03,0.000000000000000000e+00,2.275248558506683044e-07,1.987110688309645101e-01,1.578342555603359483e-03,1.686710760876047000e-07,6.842107318652997927e-01,2.033402786255693925e-03,4.176944556720895887e-09
1.112949418542520099e-03,3.128226156016511084e+01,1.024816877952174021e+00,1.768634377157185570e-06,5.483814406622742414e+08,1.289077682877113164e-03,4.377382796725038348e-03,2.356727108825685757e-07,2.010670741843870457e-01,1.651402915975837445e-03,1.967591833776030500e-07,6.862605890429772648e-01,2.210912138240403706e-03,4.955285352207648610e-09
1.240910544964924766e-03,3.069862982051165545e+01,1.009343493527768088e+00,1.965600210184631999e-06,4.638767991056810617e+08,1.342676144752061144e-03,1.125509627475517610e-02,2.433011128599175081e-07,2.032022517263326333e-01,1.720066470863046600e-03,2.256821640548430621e-07,6.880523869601409270e-01,2.382594306812676425e-03,5.769543917313169720e-09
2.023074462023592701e-03,2.827211019875873532e+01,9.428152052614998668e-01,3.171527130342489715e-06,2.191119903618898094e+08,1.619930237832339437e-03,1.648804295715999291e-01,2.823838216489372015e-07,2.132082584982222806e-01,2.075249268502601160e-03,4.173270920610087970e-07,6.956863180040324668e-01,3.341552706600651925e-03,1.140947291038420206e-08
3.093104292652394238e-03,2.639227694977020633e+01,8.887382560544123677e-01,4.832418258753515054e-06,1.144159076540761888e+08,1.917833372678969580e-03,1.398787410143196741e+00,3.238069427580832749e-07,2.224853562855369504e-01,2.456885000855099210e-03,7.108959351672997184e-07,7.017586043215016112e-01,4.495696071433178363e-03,2.059646139606130947e-08
4.783320537312418276e-03,2.465163816704208344e+01,8.365554025219485990e-01,7.486464573432195540e-06,5.880517906105613708e+07,2.292584271576235747e-03,1.180782493616619000e+01,3.753041218797158714e-07,2.325961502305569917e-01,2.936968346819368234e-03,1.226982562352367740e-06,7.074519042408776714e-01,6.112538707043532922e-03,3.772109392763878358e-08
7.389806364267600090e-03,2.308067153995723331e+01,7.876479442825278232e-01,1.164715455779273757e-05,3.031289173481532559e+07,2.752384262266811214e-03,1.007900692660912085e+02,4.378034709544115295e-07,2.432975432221947398e-01,3.526005807849142640e-03,2.112900594677464533e-06,7.125953752552229847e-01,8.324636675252300097e-03,6.889852474889800711e-08
1.142751362362372410e-02,2.165023807550885593e+01,7.415886489110909974e-01,1.822912811027013172e-05,1.562311380760141462e+07,3.319847131040560249e-03,8.610791780284253036e+02,5.141799121568792510e-07,2.546615032202834694e-01,4.252967300277925647e-03,3.639529427455739055e-06,7.172322221115906560e-01,1.136918000673030164e-02,1.258637377351517469e-07
1.768105645603561954e-02,2.034364539787510751e+01,6.982431642764620472e-01,2.868374343747575155e-05,8.054663574611018412e+06,4.020628890759768079e-03,7.370710928773112755e+03,6.076659885844573851e-07,2.667063554679833248e-01,5.150720055472664781e-03,6.268611427592505955e-06,7.213828151356792562e-01,1.556307196379367458e-02,2.298605462952684760e-07
2.737068375881838642e-02,1.914550044104386828e+01,6.574463217296345752e-01,4.536232790936098395e-05,4.153718733287487645e+06,4.887137190319525495e-03,6.318161033707622846e+04,7.223458074327830040e-07,2.794607070079705990e-01,6.260780645007096856e-03,1.079668306357431330e-05,7.250775866523124780e-01,2.134835000467454058e-02,4.196897495547119882e-07
4.238494445075654399e-02,1.804301820564890235e+01,6.190549959309893380e-01,7.206731638569983803e-05,2.142867641904484015e+06,5.959410432864064092e-03,5.421091801445542369e+05,8.632594458496296465e-07,2.929507167915998966e-01,7.634441195478143712e-03,1.859360820127780960e-05,7.283496390750170413e-01,2.933605311781139341e-02,7.660181032026227487e-07
6.563234747747981324e-02,1.702576419136280350e+01,5.829514043170476167e-01,1.149334366471801023e-04,1.106444583837553160e+06,7.286361431786920334e-03,4.649881610809500329e+06,1.036556887527015161e-06,3.071960058578911967e-01,9.334362602919928087e-03,3.200601897308694111e-05,7.312331223911713307e-01,4.036533394275761133e-02,1.397036757731116022e-06
