r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.859814712128209002e-04,2.913276338169583468e+01,1.104653097956457275e+00,1.604284999274562916e-06,1.251580676561348677e+09,5.672176580942622044e-04,0.000000000000000000e+00,2.296427765563815010e-07,2.179785787513227879e-01,6.129215631413805279e-04,2.033880020029488147e-07,6.842107404960530159e-01,1.815934412829970897e-03,5.130665729578600519e-09
5.491159642610266879e-04,2.851716765359220673e+01,1.085937721373264164e+00,1.805383892370772705e-06,1.037117342359762073e+09,5.934737635699707759e-04,3.706894991373406185e-03,2.378664766956279521e-07,2.205630281674633153e-01,6.412932701581283181e-04,2.372695304113261827e-07,6.862605988248392519e-01,1.974459495798771853e-03,6.086724960498232407e-09
6.122504573092324215e-04,2.798512417244274886e+01,1.069541492943644867e+00,2.006442374724278545e-06,8.772993364401950836e+08,6.181497649545563159e-04,9.531142670591245120e-03,2.455658884814247355e-07,2.229052377693593323e-01,6.679575552432122495e-04,2.721601998281787917e-07,6.880523978985388922e-01,2.127780601352573329e-03,7.086903056812028946e-09
9.981608069505381806e-04,2.577308899880164006e+01,9.990454082969305594e-01,3.237426635283891425e-06,4.143919354355218410e+08,7.457937758692572078e-04,1.396255477515678800e-01,2.850124047832908802e-07,2.338814517049151720e-01,8.058865593548444678e-04,5.033881042525896330e-07,6.956863361763176989e-01,2.984180345886095279e-03,1.401459617691486025e-08
1.526100512023295793e-03,2.405941831501208483e+01,9.417432922594333178e-01,4.932827767471838909e-06,2.163872546261087656e+08,8.829442727466010020e-04,1.184533212706202265e+00,3.268211045587855099e-07,2.440580758409829909e-01,9.540880402715560182e-04,8.576873913116253914e-07,7.017586301570566398e-01,4.014889970764852836e-03,2.529924226036789409e-08
2.360033183722920654e-03,2.247263745078798181e+01,8.864482008320473394e-01,7.642021626955194976e-06,1.112143371500399858e+08,1.055474546405769411e-03,9.999204669569085269e+00,3.787976738513482690e-07,2.551492403893959593e-01,1.140520044831636352e-03,1.480718074492365630e-06,7.074519475048516304e-01,5.458814906553205969e-03,4.633394089109062212e-08
3.646043275459215187e-03,2.104053071230386962e+01,8.346238318593457439e-01,1.188916817117347688e-05,5.732873797073093802e+07,1.267160422751493782e-03,8.535200906290121736e+01,4.418788782295062140e-07,2.668882760259245202e-01,1.369262638390337985e-03,2.550568820560084611e-06,7.125954465433054219e-01,7.434335246975705760e-03,8.463013919710554498e-08
5.638206852093630671e-03,1.973653314385074253e+01,7.858174076614780068e-01,1.860792947234734147e-05,2.954689733605889231e+07,1.528413518475800221e-03,7.291899885995428576e+02,5.189665610983180390e-07,2.793541488013707719e-01,1.651566359936778444e-03,4.394836595610547828e-06,7.172323426271600688e-01,1.015328015193671732e-02,1.546024661058034611e-07
8.723670973704026471e-03,1.854542279643739988e+01,7.398863564912837587e-01,2.927992038257771316e-05,1.523312461869398877e+07,1.851047788245757924e-03,6.241843545874334268e+03,6.133240197869772619e-07,2.925670334856848021e-01,2.000197080663596028e-03,7.572283691688976318e-06,7.213830304113860725e-01,1.389869056108596415e-02,2.823466759564551442e-07
1.350464762056128795e-02,1.745315034637511076e+01,6.966549580879233261e-01,4.630590078989773564e-05,7.855409716069636866e+06,2.249993270520882216e-03,5.350761149949431274e+04,7.290762619179615841e-07,3.065585867103545192e-01,2.431287835887625901e-03,1.304754691508367505e-05,7.250780073551109650e-01,1.906547675183245874e-02,5.155319027052405604e-07
2.091378544761288150e-02,1.644800534260760116e+01,6.559692135446951733e-01,7.357061197474125673e-05,4.052208798849008977e+06,2.743726878729911469e-03,4.591858747612608131e+05,8.713228036027255104e-07,3.213585366577781932e-01,2.964804327485674566e-03,2.248162439497911440e-05,7.283505603247069082e-01,2.620005451303063226e-02,9.410187937806902107e-07
3.239073693873864568e-02,1.552029948812534066e+01,6.176968091793297866e-01,1.173546927918643103e-04,2.091716022222458618e+06,3.354954061844714515e-03,3.941084564041558187e+06,1.046323938931127284e-06,3.369921440160221771e-01,3.625281509680467699e-03,3.872737056332218469e-05,7.312353628743395451e-01,3.605530181217982133e-02,1.716640245367236627e-06
5.012853685253337160e-02,1.466273903993492311e+01,5.817539705428297347e-01,1.877108696351548255e-04,1.081699684008600889e+06,4.110633807221005138e-03,3.373435048694647849e+07,1.261500131526883781e-06,3.534635904030909437e-01,4.441850606500342795e-03,6.663455778290062320e-05,7.337656078889422950e-01,4.964920982666178734e-02,3.126362324252755013e-06
7.733848767281628622e-02,1.387161556219773750e+01,5.481671804667088699e-01,3.001947067748683869e-04,5.623634903605758445e+05,5.039537283219937269e-03,2.854961348001697659e+08,1.524739475494803542e-06,3.707097474259833381e-01,5.445601040557019983e-03,1.141937569639027558e-04,7.359690360367379114e-01,6.828237223962188573e-02,5.666339183547654032e-06
1.183253205285955678e-01,1.314800706827402976e+01,5.171357727794643200e-01,4.770819080879971810e-04,2.962266843593157828e+05,6.164836284194853341e-03,2.335805464727005482e+09,1.842324750472907727e-06,3.885257479911052303e-01,6.661571687515192158e-03,1.936723939181904234e-04,7.378656919239584555e-01,9.341466281940175032e-02,1.014815422292786684e-05
1.783696046418452308e-01,1.249390183148701006e+01,4.888720599164957936e-01,7.478019186806886829e-04,1.596324481821422523e+05,7.499327168580372828e-03,1.782917582443049240e+10,2.217637755846020749e-06,4.066055802762016946e-01,8.103589980111378793e-03,3.224974738351264487e-04,7.394789655621931690e-01,1.264989751623845637e-01,1.780248785118134075e-05
