r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.068734918343141502e-04,3.161332936363594115e+01,1.049564808979897901e+00,1.575415729230798664e-06,7.129772200627355576e+08,1.125176205606504779e-03,0.000000000000000000e+00,2.277684626733815979e-07,2.008747085302389768e-01,1.399727061898064281e-03,1.724025920471879815e-07,6.842107328570189440e-01,2.006665845533435726e-03,4.278684522055078769e-09
1.024686621667454190e-03,3.094531751023441046e+01,1.031782755171708477e+00,1.772895826896918846e-06,5.908057324683810472e+08,1.177259816515867016e-03,4.293144256576052545e-03,2.359250415375495082e-07,2.032563669463817724e-01,1.464519437801451406e-03,2.011131964838593707e-07,6.862605901670459918e-01,2.181841151128819430e-03,5.075983759609634320e-09
1.142499751500594121e-03,3.036797212377133093e+01,1.016204195200589577e+00,1.970336240867457630e-06,4.997635802545057535e+08,1.226209012241252089e-03,1.103850272343431110e-02,2.435616111828211156e-07,2.054147930960969759e-01,1.525412579314370859e-03,2.306773644711733978e-07,6.880523882171636352e-01,2.351265894209587839e-03,5.910075633844435322e-09
1.862633919077817798e-03,2.796758877858090742e+01,9.492237014128943606e-01,3.179168793883802827e-06,2.360630948531999588e+08,1.479413385184097677e-03,1.617074650840749639e-01,2.826861657259493333e-07,2.155297490119111870e-01,1.840400588510663227e-03,4.265745256757063895e-07,6.956863200928857793e-01,3.297615082868725171e-03,1.168737924218141108e-08
2.847804655159581321e-03,2.610800347770426555e+01,8.947791831046235655e-01,4.844061689034028879e-06,1.232674395662334412e+08,1.751475639029789104e-03,1.371869009851886201e+00,3.241536369073093025e-07,2.249078589173972298e-01,2.178847933318781450e-03,7.266657696903620136e-07,7.017586073100745558e-01,4.436582723833320217e-03,2.109813933067457139e-08
4.403977820591975338e-03,2.438611324104394740e+01,8.422416309974835036e-01,7.504502893764304203e-06,6.335450950468651950e+07,2.093719714273628487e-03,1.158059416321196089e+01,3.757059565513771180e-07,2.351287433348251965e-01,2.604601954338855996e-03,1.254235032840710923e-06,7.074519092540128007e-01,6.032165772452515937e-03,3.863988550131343259e-08
6.803755777984058992e-03,2.283206753633809427e+01,7.930017348969112811e-01,1.167521841900161237e-05,3.265797843224954605e+07,2.513635551446878787e-03,9.885047104760909065e+01,4.382722328438157736e-07,2.459466582614467378e-01,3.126980189927436316e-03,2.159896050158885728e-06,7.125953835708914719e-01,8.215177444941467941e-03,7.057672456106652647e-08
1.052125324162054947e-02,2.141704099200876854e+01,7.466293500467506838e-01,1.827305429934528614e-05,1.683175591803159565e+07,3.031875504767403504e-03,8.445090539871877127e+02,5.147304875776580178e-07,2.574343577694280794e-01,3.771674313039040469e-03,3.720608105713297109e-06,7.172322363423351277e-01,1.121968992075966440e-02,1.289294983454477854e-07
1.627886744376236261e-02,2.012452027186926173e+01,7.029891840308072348e-01,2.875287921709365296e-05,8.677784495207594708e+06,3.671870739103882952e-03,7.228886656123084322e+03,6.083168151148062874e-07,2.696103758519777793e-01,4.567832856494632131e-03,6.408508444933523756e-06,7.213828410763649668e-01,1.535844408340716373e-02,2.354596217493498193e-07
2.520011501086604280e-02,1.893927559520152926e+01,6.619148541612283054e-01,4.547176362786134869e-05,4.475042725188075565e+06,4.463220500623966275e-03,6.196631499498327321e+04,7.231200872067498672e-07,2.825036659052760912e-01,5.552277489350308966e-03,1.103813505432092864e-05,7.250776387758145480e-01,2.106768752876573073e-02,4.299140125767998022e-07
