r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.181423069775219432e-04,2.856499154336532342e+01,1.118359725911400426e+00,1.611316985862478408e-06,1.433410213764638424e+09,4.809170638354756731e-04,0.000000000000000000e+00,2.301038582944859543e-07,2.223112286286664796e-01,5.093009835653021945e-04,2.116583749148296317e-07,6.842107423777805675e-01,1.772772942505508901e-03,5.360043898635833207e-09
4.724637248391006937e-04,2.796139323833316581e+01,1.099412127415628548e+00,1.813297346363179960e-06,1.187789664627384663e+09,5.031783758937938061e-04,3.577906921770137270e-03,2.383440702868893669e-07,2.249470478456691291e-01,5.328761672702294044e-04,2.469206579240762495e-07,6.862606009573410937e-01,1.927530171975335663e-03,6.358845945862246296e-09
5.267851427006792816e-04,2.743971882051496536e+01,1.082812453256042584e+00,2.015237119028032413e-06,1.004753312383454084e+09,5.240999923396145446e-04,9.199489438808144265e-03,2.460589412577449171e-07,2.273358123704014577e-01,5.550325859854484322e-04,2.832337228110738883e-07,6.880524002830455954e-01,2.077207113218779155e-03,7.403739292636999118e-09
8.588254649584931661e-04,2.527079428666298355e+01,1.011441647393764409e+00,3.251617099925276564e-06,4.745947624845268130e+08,6.323233231299842062e-04,1.347670266501539982e-01,2.855846602474399333e-07,2.385301950282373573e-01,6.696433015559497383e-04,5.238983349108262455e-07,6.956863401366758515e-01,2.913251794638057560e-03,1.464115078918207766e-08
1.313068918042314612e-03,2.359052171686723653e+01,9.534285273723026588e-01,4.954449418440058879e-06,2.478239932159343362e+08,7.486067440110377507e-04,1.143315106465260023e+00,3.274773020070171106e-07,2.489090938698783062e-01,7.927898169961237638e-04,8.926809620087802567e-07,7.017586357432927802e-01,3.919463223421559665e-03,2.643030129841012001e-08
2.030591209613483248e-03,2.203466578222922934e+01,8.974473273306072807e-01,7.675518432129028933e-06,1.273715517613512725e+08,8.948870272807474572e-04,9.651263129931772156e+00,3.795582363341975894e-07,2.602207125115219566e-01,9.477036217825584273e-04,1.541225794487793284e-06,7.074519568426865801e-01,5.329068744943309469e-03,4.840540420420178847e-08
3.137084619232879002e-03,2.063046946051107966e+01,8.449799118218395133e-01,1.194128188041846291e-05,6.565745032342537493e+07,1.074365520133951403e-03,8.238203599764999296e+01,4.427661107205219171e-07,2.721930806285200455e-01,1.137775007917083596e-03,2.654976766195946451e-06,7.125954618081166148e-01,7.257634838816836090e-03,8.841372591004884528e-08
4.851158917332562721e-03,1.935188525279051674e+01,7.955678737746684215e-01,1.868949722411199856e-05,3.383945786713349074e+07,1.295869818911140345e-03,7.038169709456406054e+02,5.200086225864481710e-07,2.849067373053226770e-01,1.372352580048644827e-03,4.575093084401331349e-06,7.172323680507769472e-01,9.911956879586807448e-03,1.615143682111678129e-07
7.505922491722787429e-03,1.818398704919527731e+01,7.490668374017978026e-01,2.940829032603107932e-05,1.744616843271118030e+07,1.569416743114680811e-03,6.024664895071548926e+03,6.145557337753189541e-07,2.983822707290618159e-01,1.662044354420343225e-03,7.883552913886673216e-06,7.213830746709544162e-01,1.356835331912275948e-02,2.949699888252847507e-07
1.161954579950891589e-02,1.711299655140103937e+01,7.052987825655113729e-01,4.650904132625887353e-05,8.996596902563238516e+06,1.907666197906510326e-03,5.164629362449995097e+04,7.305412222637129760e-07,3.126520141310817902e-01,2.020257428920109195e-03,1.358524687410033482e-05,7.250780906738186760e-01,1.861237242005545078e-02,5.385824460291588724e-07
1.799461227982664807e-02,1.612742231161037409e+01,6.641073985064273044e-01,7.389407882343938761e-05,4.640826045306548476e+06,2.326290172395902630e-03,4.432258244263124652e+05,8.730769694589950277e-07,3.277464649677460651e-01,2.463588759796741211e-03,2.341093396364253657e-05,7.283507350601802210e-01,2.557756254720930031e-02,9.831060098683608614e-07
