r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.691262191655464365e-04,2.899844431441528769e+01,1.107855843740543245e+00,1.605933355665309574e-06,1.292080485881992817e+09,5.456579031593012091e-04,0.000000000000000000e+00,2.297506960670741695e-07,2.189882426184971975e-01,5.866423048135481662e-04,2.053000149558959938e-07,6.842107409364072135e-01,1.805706582537589368e-03,5.183626242811152237e-09
5.300710242179113279e-04,2.838568684381269591e+01,1.089086205251665662e+00,1.807238872084037116e-06,1.070677348145206571e+09,5.709160228447997081e-04,3.676203710016779161e-03,2.379782609247717042e-07,2.215846630531156936e-01,6.137975635604034407e-04,2.395007360170778421e-07,6.862605993238845015e-01,1.963338809776127899e-03,6.149554248520000835e-09
5.910158292702760024e-04,2.785609639541973337e+01,1.072642438874877424e+00,2.008503936247903465e-06,9.056878029137669802e+08,5.946540976769624544e-04,9.452229460395018476e-03,2.456812910444419509e-07,2.239377216330496467e-01,6.393186067831768118e-04,2.747202206225856986e-07,6.880523984565617424e-01,2.115796369816022506e-03,7.160056529684406024e-09
9.635416848861942489e-04,2.565426000330955247e+01,1.001941963352481535e+00,3.240752998721417459e-06,4.278012145400474072e+08,7.174464027069833759e-04,1.384695165271494222e-01,2.851463453070771426e-07,2.349647767585034686e-01,7.713338500685829307e-04,5.081295358120439669e-07,6.956863371031348775e-01,2.967372642651297434e-03,1.415925969919737639e-08
1.473170891075326798e-03,2.394849038666769658e+01,9.444737112434969939e-01,4.937896063744895588e-06,2.233893176434552372e+08,8.493838525979573997e-04,1.174725821249003488e+00,3.269746923215118385e-07,2.451885382094545762e-01,9.131811306579865973e-04,8.657766522117013193e-07,7.017586314656596436e-01,3.992277011489823654e-03,2.556038947342718545e-08
2.278180354743512218e-03,2.236902550255791766e+01,8.890183009106410461e-01,7.649873559633572732e-06,1.148131149047834873e+08,1.015356311180848478e-03,9.916415841447747681e+00,3.789756890193315170e-07,2.563310765234423361e-01,1.091619791721808608e-03,1.494704612176734759e-06,7.074519496926904294e-01,5.428069390279177675e-03,4.681221554813214771e-08
3.519587912037746343e-03,2.094352159299214478e+01,8.370436750569018036e-01,1.190138406760751575e-05,5.918383401521272957e+07,1.218996087381417825e-03,8.464533709585209920e+01,4.420865415030429769e-07,2.681244870625356658e-01,1.310554965152514783e-03,2.574701707809010953e-06,7.125954501231471783e-01,7.392463142000509600e-03,8.550372150415464840e-08
5.442657723932971779e-03,1.964553611588841164e+01,7.880957405557303952e-01,1.862704967394095514e-05,3.050300099335434288e+07,1.470319077234798297e-03,7.231527669901396393e+02,5.192104635402907524e-07,2.806481024682209724e-01,1.580754841607297928e-03,4.436498581030868888e-06,7.172323485999898551e-01,1.009609459676068070e-02,1.561983370302362820e-07
8.421110548873705914e-03,1.845991710171164257e+01,7.420315038975899835e-01,2.931001158520134370e-05,1.572604710220859013e+07,1.780690280241961285e-03,6.190168503094439075e+03,6.136123131833588363e-07,2.939221939210123202e-01,1.914438046460869951e-03,7.644221179070965556e-06,7.213830408419175111e-01,1.382041173631765214e-02,2.852612405405520214e-07
1.303627801574057388e-02,1.737267931821024902e+01,6.986747066916333404e-01,4.635351983847848498e-05,8.109592279298041947e+06,2.164472641875461387e-03,5.306473801806844131e+04,7.294191544935966754e-07,3.079785759806676904e-01,2.327046326982253922e-03,1.317180527511783627e-05,7.250780270825841756e-01,1.895810658627142264e-02,5.208539903477828641e-07
2.018849578546075621e-02,1.637216404146506221e+01,6.578708074524725058e-01,7.364644210944705331e-05,4.183314871019789483e+06,2.639442499631621756e-03,4.553885558307111496e+05,8.717334135914424799e-07,3.228471570333382168e-01,2.837691202567774011e-03,2.269636265743481466e-05,7.283506019300267642e-01,2.605254691970671638e-02,9.507362547953027053e-07
3.126766909064298411e-02,1.544872038825246818e+01,6.194867973112432313e-01,1.174766308673932220e-04,2.159366655944811646e+06,3.227449689187449587e-03,3.908593394195020664e+06,1.046820518770905410e-06,3.385534699465758135e-01,3.469863651515630622e-03,3.909876996885446678e-05,7.312354608927404964e-01,3.585251262240650438e-02,1.734385597913189421e-06
4.839170952479281834e-02,1.459506685396516268e+01,5.834377300026551971e-01,1.879111865146044580e-04,1.116640576334982645e+06,3.954458315226046759e-03,3.345919939526288584e+07,1.262113192255819357e-06,3.551022404864728199e-01,4.251477944150738528e-03,6.727790492399622364e-05,7.337658553718811039e-01,4.937090481590782065e-02,3.158792514288611116e-06
7.466460359800185242e-02,1.380746243957045749e+01,5.497479838003190844e-01,3.005400622564172717e-04,5.804621202024633531e+05,4.848245840564436790e-03,2.832474402635692954e+08,1.525532469703165869e-06,3.724314844223050591e-01,5.212397910382832178e-03,1.153113399117579823e-04,7.359696479720100326e-01,6.790344401218599557e-02,5.725715380725968617e-06
1.142537182029739751e-01,1.308692663790700905e+01,5.186150664341068195e-01,4.777194896359414225e-04,3.056822417664245586e+05,5.931312079592141254e-03,2.319086075308150291e+09,1.843424825986494121e-06,3.903375543583259000e-01,6.376813327167258835e-03,1.956167199614178948e-04,7.378669854286082908e-01,9.290790392099484984e-02,1.025687149044050682e-05
1.722738765948376161e-01,1.243549168431487928e+01,4.902541544147069885e-01,7.490029450553914968e-04,1.646675008085917507e+05,7.216103486939533587e-03,1.772290804515673065e+10,2.219212650804132219e-06,4.085127933687313639e-01,7.758105503175336849e-03,3.258479239634290273e-04,7.394810802069500255e-01,1.258355040260839552e-01,1.799920746594001837e-05
2.552844441433114175e-01,1.184856368549303873e+01,4.645627304060840346e-01,1.154451025134321405e-03,9.108813432008183736e+04,8.716845239481558691e-03,1.238180464252895203e+11,2.656885439177131677e-06,4.267745174891521276e-01,9.371568069269886961e-03,5.312725797368548272e-04,7.408538728969569220e-01,1.683580732599246621e-01,3.083348065722808405e-05
3.724181259146983058e-01,1.131620478595207757e+01,4.411736367043793128e-01,1.751809763426480891e-03,5.160346470298472559e+04,1.046083494263662546e-02,7.962453855410432129e+11,3.164265801254970323e-06,4.451300539205346185e-01,1.124654895584067428e-02,8.496955564511726039e-04,7.420369440820852036e-01,2.227617819226549445e-01,5.168573365339828386e-05
5.366408509290173656e-01,1.082811531300089847e+01,4.196790284513944869e-01,2.625868969564821177e-03,2.978953556902918353e+04,1.248932157080139688e-02,4.800144238570450195e+12,3.753224752108931739e-06,4.636828938624460439e-01,1.342739535051413850e-02,1.338652703380461585e-03,7.430780141247939063e-01,2.921819559153243095e-01,8.517134977093957600e-05
7.664171902902313649e-01,1.037565292655004257e+01,3.997271967503666645e-01,3.901866454066003041e-03,1.743309364235800240e+04,1.485724698166651647e-02,2.763278091764494141e+13,4.439587193751329494e-06,4.825682885795608001e-01,1.597317579759205061e-02,2.086373122644083131e-03,7.440180137396551485e-01,3.808411723333912646e-01,1.386210644400948208e-04
1.087942527422051553e+00,9.952281883993240541e+00,3.810484026280875347e-01,5.764699876878504568e-03,1.029805922502736212e+04,1.763300859530878353e-02,1.541823394955998750e+14,5.243061800672867049e-06,5.019175893143663636e-01,1.895742505195440950e-02,3.228381470492126381e-03,7.448927463202430488e-01,4.943201223344965145e-01,2.236993667379688514e-04
1.538221214412588189e+00,9.553329107158830880e+00,3.634477609661100894e-01,8.486864681046712294e-03,6.121188600355194467e+03,2.089907713211763829e-02,8.429356381950662500e+14,6.187434629095079006e-06,5.218440107037042308e-01,2.246880821532296416e-02,4.972815076590249989e-03,7.457361687310285481e-01,6.399043405243202143e-01,3.589601445248651306e-04
2.169373805932434340e+00,9.175547231696166151e+00,3.467878601577987774e-01,1.246944571038633917e-02,3.653225926307805366e+03,2.475374725784214996e-02,4.548979084676137000e+15,7.301107594375837501e-06,5.424405104486640372e-01,2.661300287237493636e-02,7.639241988753624722e-03,7.465841044052898834e-01,8.270462093719868069e-01,5.738882715950974775e-04
3.054707204163267686e+00,8.816701706431839369e+00,3.309713623198060617e-01,1.830259884684476770e-02,2.186091719323841517e+03,2.931416701599458274e-02,2.434955897064844400e+16,8.618028734003850352e-06,5.637833035164815376e-01,3.151595606401731697e-02,1.171842226782286722e-02,7.474782258752601383e-01,1.067986288116275384e+00,9.152969871868989714e-04
4.297277150049888306e+00,8.475259972742630765e+00,3.159274723118047357e-01,2.685495714714874332e-02,1.310494209934829314e+03,3.472074582293897815e-02,1.296761304528754880e+17,1.017904695944525733e-05,5.859366442778567441e-01,3.732862336728183517e-02,1.796447678124689362e-02,7.484706699219622061e-01,1.378584236179851708e+00,1.457445356064400758e-03
6.041965351878183732e+00,8.150185798966003148e+00,3.016027063897929739e-01,3.940571688821967872e-02,7.866134413402940027e+02,4.114324635870032082e-02,6.884198472387354880e+17,1.203374630833085904e-05,6.089559426567903166e-01,4.423351834846077357e-02,2.753711777938975397e-02,7.496302996545562980e-01,1.779428313621200353e+00,2.318002316045233817e-03
8.492522025879718939e+00,7.840814204499388040e+00,2.879553787656953245e-01,5.783775119986444418e-02,4.726622664660953319e+02,4.878926061210664411e-02,3.647369887170246656e+18,1.424265648625660179e-05,6.328829979390843130e-01,5.245382524456747297e-02,4.222059554787246233e-02,7.510539521367223248e-01,2.297325655062214089e+00,3.683106326231669510e-03
1.193566605295374039e+01,7.546764682783721589e+00,2.749541674412021020e-01,8.490161266692373976e-02,2.843394759200973567e+02,5.791668919763501289e-02,1.929861009098670899e+19,1.687822821578361559e-05,6.577025724990747113e-01,6.226681560250645758e-02,6.475477924558424581e-02,7.528978005894004788e-01,2.967339902311464606e+00,5.846058305169155034e-03
1.677542076280377614e+01,7.267776387766507362e+00,2.625868944465159505e-01,1.244273772528736999e-01,1.713867731606570999e+02,6.885531467749933521e-02,1.019880195313181983e+20,2.001273795174422768e-05,6.830929814709099102e-01,7.402704197482821991e-02,9.928384447988734818e-02,7.555060532557520414e-01,3.835725749594060208e+00,9.262660350289398867e-03
2.358352332228451331e+01,7.003024079951600811e+00,2.509110257603244798e-01,1.803023097979675471e-01,1.039180505020834886e+02,8.206051866939889639e-02,5.376573341955012035e+20,2.362041404149803467e-05,7.071321953225399026e-01,8.822408972303873165e-02,1.515421226867190163e-01,7.600156087574028163e-01,4.964935103270004646e+00,1.459717281203399934e-02
3.317917843274571510e+01,6.749413973827632418e+00,2.402361069437621566e-01,2.475731731075101194e-01,6.441616741117161382e+01,9.830806815028445000e-02,2.807824029648649978e+21,2.708127861105757520e-05,7.213997212972057538e-01,1.056919937336880805e-01,2.260410094619091925e-01,7.706547449645875236e-01,6.445691240731455274e+00,2.254672116758752246e-02
4.669553323402712408e+01,6.511554833433258693e+00,2.311649594678159003e-01,2.938900073323226225e-01,4.218089814419816719e+01,1.192349539517521123e-01,1.414202772381947134e+22,2.850787040397265528e-05,7.105032551629991699e-01,1.281906993293785713e-01,3.175233726892721098e-01,7.956630774401535211e-01,8.421347083084739893e+00,3.313188726909038068e-02
4.691262191655464875e+01,6.508564706071689798e+00,2.310523103579436854e-01,2.942444853333031629e-01,4.195534112548573091e+01,1.195626766565583143e-01,1.445195500535921246e+22,2.850771452310524732e-05,7.101963479622445119e-01,1.285430373084935074e-01,3.188613931803572776e-01,7.961066173904483012e-01,8.452492048027123062e+00,3.329377600978825763e-02
