r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.643025495204599671e-04,3.091267255697390226e+01,1.064387361272936872e+00,1.583281793551367487e-06,8.318989672389433384e+08,9.325082267575138858e-04,0.000000000000000000e+00,2.282761877007377995e-07,2.054276711106772513e-01,1.102510243493801416e-03,1.803924859585659881e-07,6.842107349246921988e-01,1.952442874217323512e-03,4.497184150651071021e-09
8.635941004539480831e-04,3.025946608082199063e+01,1.046354179211687274e+00,1.781747911225580407e-06,6.893497647232295275e+08,9.756733736955199845e-04,4.123836929853799509e-03,2.364509487651538200e-07,2.078633114513202540e-01,1.153544663668886828e-03,2.104361407614736173e-07,6.862605925105896842e-01,2.122884693954860385e-03,5.335199074751470748e-09
9.628856513874360906e-04,2.969491660010978862e+01,1.030555609982159782e+00,1.980174147103507464e-06,5.831221460644856691e+08,1.016240822708541118e-03,1.060318089690147174e-02,2.441045414537309631e-07,2.100706598137063452e-01,1.201507809522074687e-03,2.413734113045557077e-07,6.880523908378539666e-01,2.287731339663215836e-03,6.211885524755238044e-09
1.569806448011371253e-03,2.734773378660712240e+01,9.626291795739528867e-01,3.195042417620576076e-06,2.754374749379670024e+08,1.226088102811210461e-03,1.553302631147504276e-01,2.833163108643350049e-07,2.204148781975627247e-01,1.449611546565745526e-03,4.463772836329507117e-07,6.956863244472470953e-01,3.208508833105024310e-03,1.228421874280398239e-08
2.400096925701081328e-03,2.552936329647987179e+01,9.074157697991829252e-01,4.868247963315930434e-06,1.438279642882713377e+08,1.451564141795216650e-03,1.317766901587551942e+00,3.248762162667763814e-07,2.300055485826120183e-01,1.716193261889225339e-03,7.604384021650855820e-07,7.017586135232378730e-01,4.316699844930670799e-03,2.217555696607350870e-08
3.711621837335947558e-03,2.384563583287259192e+01,8.541362490598807256e-01,7.541972920019110738e-06,7.392178990113824606e+07,1.735204562219543230e-03,1.112389295733995986e+01,3.765434594833672489e-07,2.404580971482202512e-01,2.051543085101054532e-03,1.312603995700725503e-06,7.074519196680651989e-01,5.869168078574987790e-03,4.061310808272074376e-08
5.734127569301637403e-03,2.232603278115196943e+01,8.042009503969070883e-01,1.173351388583688618e-05,3.810519496792260557e+07,2.083216799410010558e-03,9.495215444331043386e+01,4.392492242655876670e-07,2.515212098927058215e-01,2.463000105376176446e-03,2.260560191023746693e-06,7.125954007950324742e-01,7.993192195334833036e-03,7.418087324870199922e-08
8.867194632800229001e-03,2.094236718517646878e+01,7.571736378359951170e-01,1.836429927924484515e-05,1.963921479721579701e+07,2.512717064198269779e-03,8.112053749715490767e+02,5.158779897953382042e-07,2.632692948697491486e-01,2.970800924634246776e-03,3.894297639789489489e-06,7.172322656621632486e-01,1.091652116070401975e-02,1.355136092459200180e-07
1.371966276180233354e-02,1.967849027278234431e+01,7.129170552278343287e-01,2.889648815237136849e-05,1.012518193943669461e+07,3.043125312831115436e-03,6.943836659770930964e+03,6.096732392969955620e-07,2.757213243859116814e-01,3.597905877246513479e-03,6.708237716863364180e-06,7.213828940582281968e-01,1.494345369498409348e-02,2.474843359397181432e-07
2.123848398189252806e-02,1.851950504617534676e+01,6.712622907478884571e-01,4.569907086007252026e-05,5.221418977602054365e+06,3.698976770343979665e-03,5.952363454828216345e+04,7.247337198445556368e-07,2.889069771295777467e-01,4.373323111507869052e-03,1.155551646950187557e-05,7.250777439867699403e-01,2.049849160473932869e-02,4.518718164166349188e-07
3.288962440836848411e-02,1.745302083924481096e+01,6.320623063486682236e-01,7.260398469931016510e-05,2.693596832722183783e+06,4.510604510156080230e-03,5.107595476988835726e+05,8.661211535532261522e-07,3.028536873899291826e-01,5.332915607713535448e-03,1.990399207220495018e-05,7.283499911073538780e-01,2.816865934123606585e-02,8.247813770773154965e-07
5.093286038079177652e-02,1.646886963843057572e+01,5.951939540081069291e-01,1.157987342541763994e-04,1.390648612445554696e+06,5.515152310634270638e-03,4.382086687085655518e+06,1.040026936848496070e-06,3.175831478148118392e-01,6.520598684738409048e-03,3.427068443490132143e-05,7.312339932644879026e-01,3.876119292342009026e-02,1.504363029002057848e-06
7.879519335185822260e-02,1.555963789072571934e+01,5.605892679331410111e-01,1.851470346376951181e-04,7.195589141728449613e+05,6.756209280527396450e-03,3.746100345328105241e+07,1.253702275411205330e-06,3.330922476122404330e-01,7.987908015428476366e-03,5.891657933338518194e-05,7.337621121348973929e-01,5.336060629238504466e-02,2.738356385317034671e-06
1.214343738978204273e-01,1.472211508053110407e+01,5.283024696727144365e-01,2.957464456751512406e-04,3.746992603948454489e+05,8.278700561382426604e-03,3.157572619176453352e+08,1.514584261063180875e-06,3.493028846264993326e-01,9.787958872469500540e-03,1.007892230221094879e-04,7.359604340457377436e-01,7.332823843183831902e-02,4.955772399300071996e-06
1.853632628548146644e-01,1.395810918121437183e+01,4.985526548059243113e-01,4.688271180310636037e-04,1.980592597048020398e+05,1.011611487626464662e-02,2.557671734836718082e+09,1.828139638622452029e-06,3.659967138852462387e-01,1.196034518024903168e-02,1.703705269124883152e-04,7.378479005853171291e-01,1.001470255135488985e-01,8.847639713627763393e-06
2.785409951099728776e-01,1.326881040069842399e+01,4.715090548064549969e-01,7.322931020894197802e-04,1.072418250376905780e+05,1.228706095106117495e-02,1.921583507924357986e+10,2.197329014707279413e-06,3.828928492332778766e-01,1.452706815046710294e-02,2.824366664138101531e-04,7.394506213513408754e-01,1.352969210568165936e-01,1.545387477084634190e-05
4.113859247399341834e-01,1.264755539819726060e+01,4.470029831710097268e-01,1.124525444777237744e-03,5.961951275809209619e+04,1.481829684928355484e-02,1.319183606427011414e+11,2.626542001317625039e-06,3.998602216640873008e-01,1.751976400709582410e-02,4.583210775429268102e-04,7.408143648236326095e-01,1.805690051719984202e-01,2.635321144564355643e-05
5.985098828121444559e-01,1.208312580465371511e+01,4.246558991353198143e-01,1.701183732710542839e-03,3.391427694872232678e+04,1.775902349271239397e-02,8.362995688403865967e+11,3.123985877540991033e-06,4.169299118965874018e-01,2.099660330423429658e-02,7.300679391809473560e-04,7.419912761641512811e-01,2.384320043623712471e-01,4.401149759206138203e-05
8.606856982466918327e-01,1.156459634488454036e+01,4.040774347786033616e-01,2.544134942264459579e-03,1.963741729749220030e+04,2.118115210223766448e-02,4.989160239836102539e+12,3.701693766553406122e-06,4.342074386548613329e-01,2.504260712306806760e-02,1.146486484957307981e-03,7.430280918963133585e-01,3.122600525580020436e-01,7.232555533699405140e-05
1.227482031635159343e+00,1.108303830619344410e+01,3.849407549986674226e-01,3.774313799101322066e-03,1.151613155638247190e+04,2.517882375542042014e-02,2.851554880855460938e+13,4.375427080622828032e-06,4.518193786010665791e-01,2.976907904180309955e-02,1.782372212761685389e-03,7.439643772273956124e-01,4.065787126842417276e-01,1.174894373104691270e-04
1.740808168519313304e+00,1.063179229098280310e+01,3.669990323319820558e-01,5.570177797909160559e-03,6.812207946120875022e+03,2.986816619967090636e-02,1.583599074374230000e+14,5.164634361134585159e-06,4.698847434486945196e-01,3.531331761438227801e-02,2.752440227448959501e-03,7.448345694113085447e-01,5.273501615099187578e-01,1.893601417994137260e-04
2.459822341842885951e+00,1.020612670754772822e+01,3.500752260251270842e-01,8.194600257822148848e-03,4.052741864643962799e+03,3.538858902821185454e-02,8.631799160949218750e+14,6.092683612428101013e-06,4.885046053560397894e-01,4.184014766503671434e-02,4.232541747949235787e-03,7.456712958353691745e-01,6.823431566885695965e-01,3.036155304967346749e-04
3.467812584990755287e+00,9.802754792941339446e+00,3.340446213181813562e-01,1.203436953570663666e-02,2.420043107065462209e+03,4.190595109243357153e-02,4.649517057723644000e+15,7.187425192086370158e-06,5.077615653044948996e-01,4.954566513950166284e-02,6.492124776196002596e-03,7.465089726575812046e-01,8.816272512935872108e-01,4.851688717120908171e-04
4.881897037570486653e+00,9.419404506340296024e+00,3.188184865742128005e-01,1.765847939662573696e-02,1.448612540128504406e+03,4.961778134045844585e-02,2.485911358905787200e+16,8.482120652490834017e-06,5.277235197858169968e-01,5.866340973473910259e-02,9.944056375265715800e-03,7.473876017259433180e-01,1.138236017620299911e+00,7.735756715089474930e-04
6.866703880193398390e+00,9.054504061908531298e+00,3.043317485861508631e-01,2.590428534380662812e-02,8.685476717242337372e+02,5.876070747402379474e-02,1.322974756081026240e+17,1.001676873976031685e-05,5.484481617248726515e-01,6.947314784591201997e-02,1.522116929720311249e-02,7.483571348920110555e-01,1.469051474508784816e+00,1.231587148489024161e-03
9.653660573786554622e+00,8.706977515250331479e+00,2.905347194123530374e-01,3.800481688115083662e-02,5.213774126953371706e+02,6.962060397635330689e-02,7.020426382801904640e+17,1.183989119341322804e-05,5.699859775839325460e-01,8.231287064249624696e-02,2.329385447590055086e-02,7.494833197739625419e-01,1.895982181308118797e+00,1.958652421239558822e-03
1.356820507230372286e+01,8.376122520402946137e+00,2.773881720322500244e-01,5.577536194082983317e-02,3.132860885991832447e+02,8.254659376480039112e-02,3.718642443122671104e+18,1.401072588024505280e-05,5.923769919617192237e-01,9.759534830879246226e-02,3.565020696928215826e-02,7.508578770087344090e-01,2.447541835039910740e+00,3.112134625808082346e-03
1.906824641537664178e+01,8.061528817310952277e+00,2.648619068625116535e-01,8.187235641848526757e-02,1.884465979392473400e+02,9.797142350414883571e-02,1.967329271830885171e+19,1.660055621145779548e-05,6.156172870584141199e-01,1.158322199028504335e-01,5.456770324784520482e-02,7.526257191677323544e-01,3.160999540620066828e+00,4.940179708382772851e-03
2.679888088309901306e+01,7.762930379815624171e+00,2.529417048701984028e-01,1.200326313388761640e-01,1.135530076855782511e+02,1.164457821074865729e-01,1.039687959158303785e+20,1.968347891198804692e-05,6.394635106517680967e-01,1.376745683322913305e-01,8.348755261455194365e-02,7.550942135979663572e-01,4.085446766754299297e+00,7.829487716622738139e-03
3.767230395414067345e+01,7.479576759388403495e+00,2.416707434352693140e-01,1.743319375798950133e-01,6.877627412416815389e+01,1.387200456188392161e-01,5.482930535606517105e+20,2.325565908004400989e-05,6.624000820188675753e-01,1.640095678345878105e-01,1.272465083316182688e-01,7.592489555758183961e-01,5.286887242837283729e+00,1.235085379987367789e-02
5.299369000390776563e+01,7.208407161189124501e+00,2.313089037953194593e-01,2.416519532895133604e-01,4.247072167068250081e+01,1.660360217234174152e-01,2.868307916914017436e+21,2.680175622744918783e-05,6.774658764135076394e-01,1.963054153157925696e-01,1.902481153395801927e-01,7.688233898159346769e-01,6.860133791645329993e+00,1.914318768499529214e-02
7.459617271622812495e+01,6.951509035902319944e+00,2.224412513344714848e-01,2.918017087244728636e-01,2.762755235807318499e+01,2.010111861929904653e-01,1.453567725690723867e+22,2.849895315798563848e-05,6.697546312376694289e-01,2.376567685683702025e-01,2.693756843490789921e-01,7.921401335630201546e-01,8.955456565881492637e+00,2.829987168773405101e-02
7.643025495204598485e+01,6.934495765665411149e+00,2.218700911594128911e-01,2.938132534896174541e-01,2.685716490842815674e+01,2.038954079243376627e-01,1.628741539494628426e+22,2.850771504468545609e-05,6.683002865773383094e-01,2.410668017585059220e-01,2.754744688678357756e-01,7.944042812452423163e-01,9.129683505948159805e+00,2.903689295321788821e-02
