r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
7.322327836897105438e-04,3.073955398088006774e+01,1.068135060778977019e+00,1.585258957915245752e-06,8.646924435480396748e+08,8.896342051872587180e-04,0.000000000000000000e+00,2.284041605102076320e-07,2.065845957802543986e-01,1.040332999141266182e-03,1.824525294197698465e-07,6.842107354460290614e-01,1.939087227824611969e-03,4.553660551226692242e-09
8.273581091033497701e-04,3.009000562350687602e+01,1.050038384036984684e+00,1.783972915364709404e-06,7.165239482932162285e+08,9.308147440867703577e-04,4.082452724253346835e-03,2.365835044239002823e-07,2.090339531280496765e-01,1.088489278755722925e-03,2.128399224704414640e-07,6.862605931014689187e-01,2.108363143851159967e-03,5.402199408167870088e-09
9.224834345169887796e-04,2.952861776051642551e+01,1.034184188180614639e+00,1.982646941224637164e-06,6.061088345362738371e+08,9.695170196826648212e-04,1.049677411391481546e-02,2.442413877946266721e-07,2.112537328060595798e-01,1.133747491861179877e-03,2.441312652630452737e-07,6.880523914986010903e-01,2.272082159547026553e-03,6.289895434395050967e-09
1.503938128125807726e-03,2.719457975653859805e+01,9.660185893673587376e-01,3.199032311657548069e-06,2.862952266369414330e+08,1.169716132135001189e-03,1.537714679049953792e-01,2.834751398360923424e-07,2.216562076332013465e-01,1.367859154686823162e-03,4.514835436038881739e-07,6.956863255450393968e-01,3.186561095150935389e-03,1.243848603773576251e-08
2.299389996337530048e-03,2.538639263968673632e+01,9.106107749208495195e-01,4.874327271150994210e-06,1.494976683695651293e+08,1.384825433769164803e-03,1.304542589990599799e+00,3.250583433850703876e-07,2.313008904140593514e-01,1.619406704912983988e-03,7.691474522138284353e-07,7.017586150862084038e-01,4.287171522711756035e-03,2.245404103468265433e-08
3.555883970106651394e-03,2.371209445125295545e+01,8.571436565924697160e-01,7.551391144988414907e-06,7.683578907649371028e+07,1.655424898438454017e-03,1.101226034177654611e+01,3.767545532036741883e-07,2.418123056935760351e-01,1.935844124926715606e-03,1.327656916702312711e-06,7.074519222861987977e-01,5.829020155099225858e-03,4.112313411902696903e-08
5.493526442453352913e-03,2.220100150942099049e+01,8.070325340908789391e-01,1.174816664505902765e-05,3.960730180906470865e+07,1.987436566571875330e-03,9.399927862236263820e+01,4.394954760298474677e-07,2.529377240865641197e-01,2.324096613921822554e-03,2.286522924639563856e-06,7.125954051151118795e-01,7.938515051478947995e-03,7.511245063065375764e-08
8.495132190555995319e-03,2.082508460542041107e+01,7.598396315298561188e-01,1.838723392737677279e-05,2.041339051827142015e+07,2.397189748272361264e-03,8.030648518175355548e+02,5.161672180721115302e-07,2.647519738809204215e-01,2.803259570944608651e-03,3.939098939447533005e-06,7.172322729845480582e-01,1.084184767664718614e-02,1.372154278494451799e-07
1.314399696517103318e-02,1.956828506914161281e+01,7.154271968973149320e-01,2.893258415218796241e-05,1.052431139620239288e+07,2.903211751112696071e-03,6.874160470736068419e+03,6.100151223860802569e-07,2.772741385653880730e-01,3.394998720335281640e-03,6.785557807790823662e-06,7.213829071959030337e-01,1.484123720748025364e-02,2.505924040668717768e-07
2.034735390495660129e-02,1.841578820945926509e+01,6.736256810144266582e-01,4.575620179064495107e-05,5.427236889785820618e+06,3.528910727760604937e-03,5.892654209042631555e+04,7.251404141108137337e-07,2.905340804093103912e-01,4.126687417937376090e-03,1.168899923212080044e-05,7.250777698201739119e-01,2.035829158403047387e-02,4.575473073067676356e-07
