r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.538281134050938985e-04,3.182317895287588883e+01,1.045229943548028340e+00,1.573101193566813071e-06,6.812461437644109726e+08,1.189311901108222299e-03,0.000000000000000000e+00,2.276195026044444742e-07,1.995500929740612328e-01,1.505657899684164063e-03,1.701131010247700542e-07,6.842107322505809330e-01,2.022958159526963302e-03,4.216237819121903648e-09
1.077741179970138300e-03,3.115073282821304446e+01,1.027521332367452356e+00,1.770291161583349931e-06,5.645119024552571774e+08,1.244364307811991798e-03,4.344416669902510450e-03,2.357707470422467305e-07,2.019160461662873607e-01,1.575353738910961971e-03,1.984417633202604955e-07,6.862605894796787176e-01,2.199555730184746608e-03,5.001900604909078345e-09
1.201654246535182376e-03,3.056955501544885223e+01,1.012007114252896800e+00,1.967441504194197758e-06,4.775215843809242249e+08,1.296103635833860878e-03,1.117033399766629957e-02,2.434023223430830469e-07,2.040602391386708847e-01,1.640855251077692365e-03,2.276125205596303741e-07,6.880523874484969493e-01,2.370356048927733938e-03,5.823819045049178412e-09
1.959074349734110480e-03,2.815323789263471710e+01,9.453032602704273257e-01,3.174498088575541633e-06,2.255570983786962032e+08,1.563740802853448532e-03,1.636387135451295161e-01,2.825012891530773418e-07,2.141084946094491681e-01,1.979681436535550391e-03,4.209006364509157606e-07,6.956863188156121591e-01,3.324388735464390513e-03,1.151680385346526407e-08
2.995253686377076074e-03,2.628130858763130817e+01,8.910836048528124609e-01,4.836945041063627873e-06,1.177814157032303661e+08,1.851310767812327498e-03,1.388253094338668392e+00,3.239416412725788532e-07,2.234247632483962187e-01,2.343742360376280254e-03,7.169898811060635682e-07,7.017586054832642972e-01,4.472603794213186879e-03,2.079021576786964035e-08
4.631999830283217538e-03,2.454798844550211356e+01,8.387630420078456828e-01,7.493477588692608606e-06,6.053491448146486282e+07,2.213062941066395398e-03,1.171889986552167073e+01,3.754602437419329236e-07,2.335782484817913174e-01,2.801717275855023729e-03,1.237513568526231812e-06,7.074519061899612327e-01,6.081141499137117032e-03,3.807594287052858010e-08
7.156029403936117576e-03,2.298362703118096917e+01,7.897265170087126585e-01,1.165806534848847914e-05,3.120453493332564086e+07,2.656914183495896233e-03,1.000310220637945804e+02,4.379855955964811062e-07,2.443248267818850794e-01,3.363628855841641063e-03,2.131060413191584971e-06,7.125953784902541166e-01,8.281877081163319110e-03,6.954666678482312866e-08
1.106600424773890659e-02,2.155920777474694816e+01,7.435456667037755318e-01,1.824620594166823716e-05,1.608266080283343978e+07,3.204693952533162367e-03,8.545945878370001765e+02,5.143938233922875733e-07,2.557367709592064942e-01,4.057112992147341585e-03,3.670858889373747071e-06,7.172322276537830277e-01,1.131078260725877811e-02,1.270477734115175746e-07
1.712172014443053003e-02,2.025810818482599274e+01,7.000857737804955239e-01,2.871062246032687147e-05,8.291585136158890091e+06,3.881168606296956595e-03,7.315209200178645006e+03,6.079188504637431444e-07,2.678324872433763271e-01,4.913523665770025417e-03,6.322667473091837537e-06,7.213828252562776155e-01,1.548313536259304270e-02,2.320229807993031364e-07
2.650483989144872959e-02,1.906499891866278418e+01,6.591811978476518341e-01,4.540487547874632983e-05,4.275891828436740674e+06,4.717622824200475538e-03,6.270601803790662234e+04,7.226466372697163131e-07,2.806407171221918517e-01,5.972466992358304964e-03,1.088997735502282081e-05,7.250776070362001668e-01,2.123871118328299334e-02,4.236384935321148190e-07
4.104425926097751698e-02,1.796714546348811581e+01,6.206883167315396799e-01,7.213513636583814969e-05,2.205885996231068391e+06,5.752711170864619958e-03,5.380336697722099489e+05,8.636200262885689730e-07,2.941877809498256724e-01,7.282879294273102329e-03,1.875469204561436743e-05,7.283496851751857237e-01,2.918545407880200615e-02,7.732284423442791974e-07
6.355696346442360478e-02,1.695414691504590721e+01,5.844886576457715144e-01,1.150428493842419375e-04,1.138965979630210670e+06,7.033670804804307945e-03,4.615080164962126873e+06,1.036994374641300193e-06,3.084935655746600669e-01,8.904562378601646108e-03,3.228437832454813297e-05,7.312332373625597404e-01,4.015841354816259562e-02,1.410206296203254274e-06
9.830412268401431120e-02,1.601856053320924644e+01,5.505225448141510824e-01,1.838957952292016894e-04,5.895219529323603492e+05,8.615564954033032297e-03,3.942354159531206638e+07,1.249929196696638136e-06,3.235511715716527514e-01,1.090722578424905762e-02,5.547777814009524383e-05,7.337601598973441108e-01,5.527537593828475704e-02,2.566211460437156407e-06
1.514095012187228750e-01,1.515747578681840757e+01,5.188581542011068137e-01,2.935557832156575082e-04,3.072620302045664284e+05,1.055404705385775029e-02,3.315417253030719161e+08,1.509621604254984164e-06,3.392750343316438544e-01,1.336132624711144391e-02,9.481816028507812383e-05,7.359556751150043707e-01,7.592591529334290212e-02,4.640417588153360744e-06
2.308388710350355311e-01,1.437302660349203087e+01,4.897213610985637344e-01,4.647362966802287142e-04,1.627096506133406365e+05,1.288897361213463613e-02,2.671114548128726959e+09,1.821145670909557625e-06,3.554418890151290755e-01,1.631732173860198434e-02,1.600037602896541835e-04,7.378383586524774884e-01,1.036018705482410485e-01,8.270905313345492863e-06
3.463304831781653936e-01,1.366584630127624500e+01,4.632565040558204172e-01,7.246419768016274746e-04,8.831013853696374281e+04,1.564305858957093162e-02,1.990894719798729706e+10,2.187323854225881379e-06,3.717855411555177625e-01,1.980396792352157043e-02,2.646746564684295368e-04,7.394359319767803695e-01,1.398009601018564696e-01,1.441545228809610014e-05
5.107493854146276657e-01,1.302829279691248487e+01,4.392681802882788533e-01,1.110942473222494356e-03,4.920406467657361645e+04,1.885199003832534886e-02,1.356137651491512299e+11,2.612744487594845516e-06,3.881962488195329630e-01,2.386644554680937905e-02,4.286071901169970807e-04,7.407957636289574932e-01,1.863744976190150338e-01,2.453274122828488833e-05
7.421836093511510191e-01,1.244859336497786018e+01,4.173757144091703730e-01,1.678383131477660878e-03,2.803965822255320745e+04,2.257985298468344337e-02,8.543771237894891357e+11,3.105768972885508228e-06,4.047134912111592375e-01,2.858588566078936952e-02,6.815500379823609140e-04,7.419701004824729162e-01,2.458782951123545946e-01,4.090456451646993992e-05
1.066360610421316801e+00,1.191555176494357937e+01,3.971973945374701609e-01,2.507540933214552018e-03,1.625713781074200961e+04,2.691906867229895348e-02,5.074043860730486328e+12,3.678488434248762343e-06,4.214427664079474223e-01,3.407929270767406926e-02,1.068832617568801248e-03,7.430051896121372401e-01,3.217999861940912809e-01,6.713973417467294219e-05
1.519891027041383458e+00,1.142011721787615208e+01,3.784175215228914313e-01,3.717441853418247243e-03,9.542395052248470165e+03,3.198975297405987073e-02,2.891166092765980469e+13,4.346623816532389026e-06,4.385065270711230312e-01,4.049873227490335265e-02,1.659896464995846413e-03,7.439399734196243674e-01,4.188086350207469999e-01,1.089760741168678977e-04
2.154643432151682969e+00,1.095557717843259660e+01,3.607991779125651055e-01,5.483686512780650175e-03,5.648000395925381781e+03,3.793952176003891064e-02,1.602374503188728125e+14,5.129500517184285408e-06,4.560184190928082693e-01,4.803108469276453490e-02,2.561179672862193279e-03,7.448082839575220770e-01,5.430472136125208404e-01,1.755448667634152717e-04
3.043811103712676047e+00,1.051717385570094976e+01,3.441729169890080930e-01,8.064883772884395494e-03,3.361378400462655463e+03,4.494527343481222181e-02,8.723009321727053750e+14,6.050297061781870431e-06,4.740743831612413417e-01,5.690030171020036415e-02,3.935725744681001052e-03,7.456421661057199834e-01,7.025137365273478318e-01,2.813692294403595160e-04
4.290423413046147161e+00,1.010160160305160737e+01,3.284193773899017343e-01,1.184149207762262915e-02,2.007660588788419091e+03,5.321732146718777950e-02,4.694922635503806000e+15,7.136617829974638225e-06,4.927527021103150773e-01,6.737263823933743734e-02,6.033161931724695219e-03,7.464754214820821243e-01,9.075708564356408381e-01,4.495270118266674877e-04
6.039345658464510436e+00,9.706569898068929447e+00,3.134534421396038550e-01,1.737314111473529238e-02,1.201924706824724126e+03,6.300606900195779292e-02,2.508968064260188000e+16,8.421420070085203595e-06,5.121178191258969337e-01,7.976510235241555946e-02,9.235659589387483492e-03,7.473473223422194556e-01,1.171628950370903199e+00,7.166598829867718316e-04
8.494200051444989796e+00,9.330487619203365668e+00,2.992124418875812819e-01,2.548335055561845933e-02,7.206923612476051630e+02,7.461141942274550354e-02,1.334852232242588480e+17,9.944326428045035434e-06,5.322246949730895516e-01,9.445736896757316037e-02,1.412844882543930897e-02,7.483068671053447751e-01,1.512055917904603364e+00,1.140898589378678456e-03
1.194122179198830835e+01,8.972259350974601588e+00,2.856482902521229050e-01,3.738472573917413222e-02,4.326350532338537960e+02,8.839556957735882070e-02,7.082208709601245440e+17,1.175338839409772222e-05,5.531217302997669671e-01,1.119079759541736357e-01,2.160796984347833002e-02,7.494184509248749126e-01,1.951387821865008254e+00,1.814375773604525940e-03
1.678290816969760257e+01,8.631164443791865537e+00,2.727228096974403937e-01,5.486260965359984754e-02,2.599620024462095103e+02,1.048005986919742644e-01,3.750984687061581824e+18,1.390726746554783196e-05,5.748480555094616085e-01,1.326765915359677805e-01,3.304727841235294977e-02,7.507716069375465207e-01,2.518949434836882162e+00,2.882895515185721676e-03
2.358556856364036491e+01,8.306777781298006147e+00,2.604063113675630925e-01,8.053137562630263702e-02,1.563652884381952504e+02,1.243739379350078667e-01,1.984336427943977370e+19,1.647669546116096643e-05,5.974037896568413775e-01,1.574562585240894264e-01,5.054531031131390129e-02,7.525065654499198953e-01,3.253058147489770846e+00,4.576447337504088025e-03
3.314693153994941355e+01,7.998829173512519652e+00,2.486838441044497972e-01,1.180834044107413744e-01,9.421001604454262690e+01,1.478107965540243207e-01,1.048676988956320399e+20,1.953635946136765133e-05,6.205750591546999040e-01,1.871271054151540103e-01,7.727270124393631479e-02,7.549157322288323479e-01,4.204154841910018980e+00,7.253837258443119294e-03
4.659466800115274054e+01,7.706599535637109533e+00,2.375930108878954450e-01,1.716572421718338404e-01,5.703534312356386948e+01,1.760532173617384843e-01,5.531111837464733286e+20,2.309100647865749457e-05,6.430025329470806517e-01,2.228817497231064815e-01,1.177130663347212280e-01,7.589232437006268039e-01,5.439939284606309045e+00,1.144740152326752421e-02
6.554112480408471697e+01,7.427062888152298648e+00,2.273731719160796694e-01,2.388797351865854235e-01,3.516456179448896080e+01,2.106402550648358296e-01,2.895527968531874841e+21,2.666885808351730615e-05,6.583174914785863141e-01,2.666686205143740662e-01,1.761628439596532036e-01,7.680510021852166025e-01,7.057186421366224316e+00,1.776852281182033505e-02
9.226296472417141104e+01,7.161268634262328625e+00,2.185967630403723716e-01,2.907254409109088500e-01,2.280629718866311961e+01,2.548059870489155498e-01,1.471107405409266801e+22,2.848890391859963762e-05,6.519789023930993022e-01,3.225820299364093868e-01,2.502729465648275697e-01,7.905853691448667675e-01,9.209212104668111465e+00,2.633942324583960284e-02
9.538281134050939158e+01,7.137099037626111198e+00,2.178258459720820994e-01,2.935883403731268104e-01,2.193700272223445680e+01,2.598048310126095939e-01,1.719391226169030345e+22,2.850771524450085699e-05,6.500849839738761515e-01,3.289105202981143505e-01,2.581200324806369184e-01,7.936447649760061118e-01,9.455023862640034693e+00,2.728660058730108390e-02
