r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
9.382057323175950264e-04,3.175437384156771969e+01,1.046646065498310518e+00,1.573858018891813722e-06,6.914679947682383060e+08,1.167937808382437563e-03,0.000000000000000000e+00,2.276681887685063404e-07,1.999824764733205695e-01,1.469942035921621270e-03,1.708587062991404590e-07,6.842107324487807229e-01,2.017613625905508544e-03,4.236566280878706060e-09
1.060089274779497936e-03,3.108338161790568321e+01,1.028913461942709384e+00,1.771142855814419211e-06,5.729821985830298662e+08,1.222000823515355947e-03,4.327576990433810999e-03,2.358211767121935153e-07,2.023535561942516325e-01,1.537984613156625569e-03,1.993117514628034251e-07,6.862605897043292380e-01,2.193744636475840424e-03,5.026017115573583633e-09
1.181972817241400955e-03,3.050346037428372270e+01,1.013378224510045778e+00,1.968388048271235963e-06,4.846866223924255371e+08,1.272810302006845183e-03,1.112703593038285796e-02,2.434543843664097182e-07,2.045023951871271228e-01,1.601932357395965609e-03,2.286106260805273442e-07,6.880523876997189925e-01,2.364093711130644225e-03,5.851898410082996589e-09
1.926987430286096264e-03,2.809236759024895846e+01,9.465839973187912815e-01,3.176025353025641510e-06,2.289415007737925947e+08,1.535637544133194518e-03,1.630044229991925164e-01,2.825617142802288142e-07,2.145724231424354089e-01,1.932721213287138910e-03,4.227483917856973165e-07,6.956863192330120516e-01,3.315605901631645328e-03,1.157233176928529911e-08
2.946195576970387676e-03,2.622448561538704581e+01,8.922908832680951363e-01,4.839272099447437629e-06,1.195486837769217342e+08,1.818039353453287715e-03,1.382871979725677658e+00,3.240109300058034855e-07,2.239088781244381599e-01,2.288146209002321109e-03,7.201408933307105662e-07,7.017586060805038883e-01,4.460787435816472232e-03,2.089045504621713837e-08
4.556134098524724715e-03,2.449491309031140318e+01,8.398994339631432604e-01,7.497082731129769586e-06,6.144321900217891484e+07,2.173290187843407960e-03,1.167347536748533798e+01,3.755405526120350682e-07,2.340843639264703624e-01,2.735257460148046455e-03,1.242958952329522674e-06,7.074519071918347057e-01,6.065075493085678691e-03,3.825952480218165962e-08
7.038823630348548140e-03,2.293393397224080843e+01,7.907964713041552018e-01,1.166367419764588393e-05,3.167274731659539789e+07,2.609164631308925897e-03,9.964328727815471609e+01,4.380792802399268979e-07,2.448542280639308399e-01,3.283839895133410739e-03,2.140450683759470514e-06,7.125953801522060260e-01,8.259996921338183182e-03,6.988198457862673333e-08
1.088475888844359953e-02,2.151259438052274575e+01,7.445530501099996146e-01,1.825498503922898876e-05,1.632397435612950847e+07,3.147099856436648586e-03,8.512821423292388090e+02,5.145038589230374521e-07,2.562909004448218342e-01,3.960873889874401768e-03,3.687059391763523543e-06,7.172322304980414120e-01,1.128090055025633871e-02,1.276603369925295643e-07
1.684129273550791575e-02,2.021430761165933276e+01,7.010342651502798894e-01,2.872443995345294598e-05,8.415995433406114578e+06,3.811417253552177621e-03,7.286857864313378741e+03,6.080489217433438842e-07,2.684128290161705288e-01,4.796969836255819686e-03,6.350620562053524508e-06,7.213828304412918113e-01,1.544223163406779377e-02,2.331417210317968008e-07
2.607074223457036405e-02,1.902377696150065844e+01,6.600742334016603818e-01,4.542674733499940816e-05,4.340046333247303031e+06,4.632839823912578495e-03,6.246307485334727971e+04,7.228013814163010439e-07,2.812488244836459650e-01,5.830795059449694895e-03,1.093822227825133444e-05,7.250776174554346420e-01,2.118260865667804041e-02,4.256813834334429304e-07
4.037209390530684117e-02,1.792829379586248706e+01,6.215290775848351101e-01,7.216999829540739198e-05,2.238977617338943761e+06,5.649329903885475825e-03,5.359517588824611157e+05,8.638054983785931595e-07,2.948252901358549005e-01,7.110128160001422115e-03,1.883799495682461433e-05,7.283497086834724854e-01,2.910839155411210771e-02,7.769587154931400286e-07
6.251643784292973405e-02,1.691747449248491364e+01,5.852799715304924932e-01,1.150990841488539178e-04,1.156043231526434887e+06,6.907286157794931963e-03,4.597300933973808773e+06,1.037219375561821577e-06,3.091622489890549774e-01,8.693365523926636224e-03,3.242833267083025000e-05,7.312332958875129574e-01,4.005252855433926590e-02,1.417019512786471781e-06
9.669635194253668742e-02,1.598387772373732929e+01,5.512666082473087759e-01,1.839890232929115887e-04,5.983459300282704644e+05,8.460822789331494051e-03,3.927394747127221525e+07,1.250209580795285092e-06,3.242530892479678628e-01,1.064861415330563277e-02,5.572698164766747833e-05,7.337603114801559689e-01,5.513031154739660850e-02,2.578668937833412079e-06
1.489401038122883936e-01,1.512456928686912150e+01,5.195561176489679189e-01,2.937194685628949841e-04,3.118393222302879440e+05,1.036471698489426982e-02,3.303423583018714786e+08,1.509991552095174742e-06,3.400128041795429934e-01,1.304481546635406428e-02,9.525084479041676349e-05,7.359560432726912627e-01,7.572924942785051738e-02,4.663240652409315293e-06
2.270949639582064694e-01,1.434165991459746436e+01,4.903739434576769307e-01,4.650424624876684800e-04,1.651106266078694025e+05,1.265831655689704689e-02,2.662548895929933071e+09,1.821668358562858958e-06,3.562184536470954233e-01,1.593149179471790161e-02,1.607546579259152317e-04,7.378390895271782490e-01,1.033405646568122394e-01,8.312632926650362957e-06
3.407535613033786936e-01,1.363582833389739690e+01,4.638663549720378199e-01,7.252136884827893853e-04,8.959739744223626622e+04,1.536399082183164885e-02,1.985696747807369995e+10,2.188071228234908163e-06,3.726027011076671891e-01,1.933679669108648302e-02,2.659598438856296894e-04,7.394370456620009691e-01,1.394605339456967963e-01,1.449051170549347547e-05
5.025799874680071389e-01,1.299950596652189994e+01,4.398398610696095390e-01,1.111954856759022735e-03,4.991306329373826884e+04,1.851667037341798994e-02,1.353379764569453888e+11,2.613773484112886434e-06,3.890542652771451504e-01,2.330469306827938347e-02,4.307544025672233067e-04,7.407971645606923339e-01,1.859358552357101291e-01,2.466417562333992310e-05
7.303767233516157420e-01,1.242096084356601615e+01,4.179138874836250128e-01,1.680078796352728549e-03,2.843993642013342105e+04,2.217919371819919092e-02,8.530319462099592285e+11,3.107125463019587223e-06,4.056120452489230810e-01,2.791426815301306652e-02,6.850519027012985825e-04,7.419716885730085476e-01,2.453157553043556205e-01,4.112864723571706496e-05
1.049464204042119153e+00,1.188901664708847683e+01,3.977060641491039217e-01,2.510257906691876206e-03,1.648762608789836304e+04,2.644227177989649444e-02,5.067735787555962891e+12,3.680214289809823628e-06,4.223815583893797965e-01,3.327968881182626071e-02,1.074431787774995234e-03,7.430069020875591512e-01,3.210792942362993285e-01,6.751345391255230918e-05
1.495874699291880772e+00,1.139463153541328921e+01,3.788998661980221838e-01,3.721659524027413034e-03,9.677044918790541487e+03,3.142385998818159054e-02,2.888222831130149609e+13,4.348764157704302896e-06,4.394855674790776878e-01,3.954941127517505595e-02,1.668720222736317076e-03,7.439417939511895339e-01,4.178847054458822985e-01,1.095892458383544721e-04
2.120658952488641447e+00,1.093109686642320533e+01,3.612576480115348154e-01,5.490095842322553245e-03,5.727450402345603834e+03,3.726895833748668924e-02,1.600978706163476562e+14,5.132109740495860424e-06,4.570381130720168605e-01,4.690592949564372643e-02,2.574949608630066906e-03,7.448102410011439023e-01,5.418613126457585416e-01,1.765395260658457228e-04
2.995857853149832106e+00,1.049365679886622615e+01,3.446094073562146476e-01,8.074491449449779090e-03,3.408569894929789825e+03,4.415135248375515187e-02,8.716223648911052500e+14,6.053443675249832862e-06,4.751355104004618690e-01,5.556796645580712457e-02,3.957082436422810004e-03,7.456443310941055502e-01,7.009898181272863349e-01,2.829705039784585307e-04
4.222879942098840544e+00,1.007900711818369288e+01,3.288353922394518514e-01,1.185577330775310426e-02,2.035812988594075250e+03,5.227766540367884129e-02,4.691542313887164000e+15,7.140388582699478690e-06,4.938563563489721808e-01,6.579557350159032092e-02,6.066167018866152477e-03,7.464779111505437381e-01,9.056107351107891557e-01,4.520920983570302781e-04
5.944312441339388187e+00,9.684858713160503285e+00,3.138502221899323041e-01,1.739426408666352314e-02,1.218766843726313937e+03,6.189391106348948041e-02,2.507250624076433600e+16,8.425924241504352460e-06,5.132653449835370418e-01,7.789837865238988246e-02,9.286573497164288260e-03,7.473503072147178461e-01,1.169105974466201792e+00,7.207556456993662692e-04
8.360576146327316494e+00,9.309621938028831423e+00,2.995910525930838286e-01,2.551450728051389213e-02,7.307873367594714864e+02,7.329474059747592696e-02,1.333967164762893440e+17,9.949701128795018844e-06,5.334176357472791841e-01,9.224722364747872660e-02,1.420693836129205759e-02,7.483105879863779508e-01,1.508806727346770682e+00,1.147424368345925996e-03
1.175340657816180823e+01,8.952202861093642383e+00,2.860096801441662784e-01,3.743061960361698803e-02,4.386941480673376645e+02,8.683601649999471428e-02,7.077603719036012800e+17,1.175980553826820538e-05,5.543617816862359549e-01,1.092899895604108607e-01,2.172898737621571305e-02,7.494232481771817556e-01,1.947201648094220916e+00,1.824757403615434679e-03
1.651897457885831599e+01,8.611882227138860202e+00,2.730678504358081127e-01,5.493016081198345835e-02,2.636028331720578421e+02,1.029521048739440170e-01,3.748573643498891776e+18,1.391494171118832567e-05,5.761369813027594766e-01,1.295733604603609423e-01,3.323398744051983544e-02,7.507779812812136466e-01,2.513554232056579796e+00,2.899390697840695773e-03
2.321469018712715027e+01,8.288236057093870457e+00,2.607358365659951382e-01,8.063062505833526461e-02,1.585556698007116836e+02,1.221809244336892891e-01,1.983068480726120448e+19,1.648588296912779816e-05,5.987430734299141744e-01,1.537743495619707801e-01,5.083359971794725041e-02,7.525153581388160928e-01,3.246102669531702123e+00,4.602620771811243364e-03
3.262575175071187772e+01,7.980994510562369193e+00,2.489987382148578787e-01,1.182277449082543702e-01,9.553057586099122034e+01,1.452057059269378780e-01,1.048006858025339126e+20,1.954727694484713568e-05,6.219641029788650632e-01,1.827528567580952445e-01,7.771773232393638930e-02,7.549288649759727798e-01,4.195185870454096744e+00,7.295263684957494117e-03
4.586214272402587255e+01,7.689436223231990830e+00,2.378945559831776024e-01,1.718558294314153079e-01,5.783667617817854278e+01,1.729526360369169624e-01,5.527521623262632346e+20,2.310325814541355584e-05,6.444296393559459935e-01,2.176745611876535480e-01,1.183952997254053702e-01,7.589470746912914123e-01,5.428375303155655196e+00,1.151244107943841070e-02
6.451100454310137877e+01,7.410532251507786050e+00,2.276641370347926296e-01,2.390880146220780156e-01,3.566273477592855556e+01,2.069363064673639396e-01,2.893503325719457432e+21,2.667888458914253062e-05,6.597282601476242014e-01,2.604456962105068940e-01,1.771716056698252884e-01,7.681073667313500497e-01,7.042297233158739900e+00,1.786760006562104763e-02
9.081258695977109596e+01,7.145406973105190573e+00,2.188809436306181910e-01,2.908086396356809877e-01,2.313456095141248881e+01,2.503402775949826742e-01,1.469806517761384592e+22,2.848979717438598579e-05,6.532891161882192765e-01,3.150730241628216244e-01,2.516441078562911549e-01,7.907002408542698202e-01,9.190041887516358088e+00,2.648091173867109585e-02
9.382057323175949648e+01,7.121788551081373875e+00,2.181247443202300462e-01,2.936057321474527804e-01,2.227040287322534695e+01,2.551531540421142497e-01,1.712466419602167536e+22,2.850771523043398433e-05,6.514261755929722231e-01,3.211304095411869342e-01,2.593688250861439504e-01,7.937011064542209837e-01,9.430367425345256294e+00,2.741341274528396113e-02
