r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.120793404283054739e-02,1.516162239089474362e+01,6.904382592674239705e-01,7.491771345814115938e-05,7.117822019209960476e+06,1.384144574954179014e-03,3.962655347473974107e+05,8.791213848940037211e-07,3.486238056518644046e-01,1.402593807771130522e-03,2.659194634956899415e-05,7.283512459421720431e-01,2.371881234343028652e-02,1.127753998195764370e-06,9.868463465939085744e-01,1.755179361532487305e+13,1.814428722157494789e-02,2.215798942304618914e-11
1.736060788235783622e-02,1.430625462433027906e+01,6.501442701546532588e-01,1.195186475345961504e-04,3.673507400747177191e+06,1.692587564683916334e-03,3.402379422820087057e+06,1.055742603230483775e-06,3.655885328197864270e-01,1.715148027376163726e-03,4.583978976783218627e-05,7.312369370005082914e-01,3.264355623231644798e-02,2.057621414152106331e-06,9.868463465939085744e-01,2.415605611123984766e+13,2.042089382692452090e-02,4.206847024568110637e-11
2.687830775228705268e-02,1.351509158120346932e+01,6.122799916820516053e-01,1.912545418801340211e-04,1.898560888220235007e+06,2.074220306383575511e-03,2.916261740551859513e+07,1.273078160805409230e-06,3.834744497602303737e-01,2.101867543557037372e-03,7.896013243573798404e-05,7.337695216254146446e-01,4.496429933565650183e-02,3.749403570343728170e-06,9.868463465939085744e-01,3.327333976803136719e+13,2.295310146826488526e-02,7.979479019591995347e-11
4.151758688740173758e-02,1.278397163600668129e+01,5.768363286662866463e-01,3.062608803433672540e-04,9.852635827942698961e+05,2.544390389247293358e-03,2.478859714559678733e+08,1.539555875344508809e-06,4.022379349665524684e-01,2.578304513189144838e-03,1.356121887359024647e-04,7.359787288013126538e-01,6.189382935973408717e-02,6.806703358912100419e-06,9.868463465939085744e-01,4.580110096807135938e+13,2.575680764648366483e-02,1.508505443077459087e-10
6.369656147161750770e-02,1.211295749203087091e+01,5.439759391312007919e-01,4.882016437795078491e-04,5.168331750533787999e+05,3.116668376104097908e-03,2.051780594522917509e+09,1.862567798002207621e-06,4.216983930848877682e-01,3.158210380837149847e-03,2.309694143786637105e-04,7.378866294021675376e-01,8.484821686685996289e-02,1.223674637132798540e-05,9.868463465939085744e-01,6.278722431428767969e+13,2.882574585579158327e-02,2.824023522797159734e-10
9.642358203096310088e-02,1.150447006948445505e+01,5.139500494807951458e-01,7.687869747226130967e-04,2.767603175368563971e+05,3.799033829421263712e-03,1.598516254775740051e+10,2.246367467408411375e-06,4.415283089178825837e-01,3.849671068382221149e-03,3.869457972550018466e-04,7.395142368372962238e-01,1.152570870722205015e-01,2.159005470775902569e-05,9.868463465939085744e-01,8.528962477986259375e+13,3.212350361137282506e-02,5.184873259704148049e-10
1.434712284791412051e-01,1.095613790070428983e+01,4.867448033140161501e-01,1.190345903483038155e-03,1.521557414067142527e+05,4.598299791160538261e-03,1.140962286592783051e+11,2.694600943987010364e-06,4.614772447215192419e-01,4.659590428673652043e-03,6.346634496301000166e-04,7.408986204311949209e-01,1.546751258196617518e-01,3.719200827163610129e-05,9.868463465939085744e-01,1.144587615308264688e+14,3.561653150586780586e-02,9.284144428248570827e-10
2.100247231162981343e-01,1.045966510783897796e+01,4.620213217994595944e-01,1.813279887651459603e-03,8.575431589912065829e+04,5.527704966568124621e-03,7.471521370537290039e+11,3.214549081298599810e-06,4.815125547079274759e-01,5.601383625370807799e-03,1.020398078194582371e-03,7.420899804915973563e-01,2.051856887327078161e-01,6.263869228752094829e-05,9.868463465939085744e-01,1.518363065278982500e+14,3.930344686232136592e-02,1.623692936748723042e-09
3.034295097014588216e-01,1.000555795394558345e+01,4.393547114343410165e-01,2.726053690008872939e-03,4.931078918808208982e+04,6.608240695698783772e-03,4.565528503284758789e+12,3.817827064898887482e-06,5.017304814687844061e-01,6.696321791641695644e-03,1.614508274122182160e-03,7.431370076482346487e-01,2.696567293205396898e-01,1.035881281894583954e-04,9.868463465939085744e-01,1.995445299489705000e+14,4.320697258643188543e-02,2.786194742033929482e-09
4.341475758101691618e-01,9.585552454830912339e+00,4.183631479820653087e-01,4.059264416926969439e-03,2.877805445751541265e+04,7.868525548688979146e-03,2.653020738201614453e+13,4.520290700839221912e-06,5.222754055292279096e-01,7.973404953919245586e-03,2.524982486670786837e-03,7.440822433001327285e-01,3.519693111655014528e-01,1.690163205326028972e-04,9.868463465939085744e-01,2.604553979793199375e+14,4.736307238684269588e-02,4.714825199806976642e-09
6.170379745893516121e-01,9.193275327167629740e+00,3.987473983463247773e-01,6.005825270213956471e-03,1.696876649112923405e+04,9.344648928011092121e-03,1.489541503313430000e+14,5.341946231938917533e-06,5.432943073686389290e-01,9.469203549533384764e-03,3.918066000135526569e-03,7.449631874352861116e-01,4.572743801675641095e-01,2.732022300222550454e-04,9.868463465939085744e-01,3.383805828920331250e+14,5.181342577722534287e-02,7.902490236488170287e-09
8.731113440135770398e-01,8.824126735073958727e+00,3.802889760774674222e-01,8.850222054347139239e-03,1.007453206636698815e+04,1.108039940809064580e-02,8.176055469053438750e+14,6.307092621690443188e-06,5.649165703646252812e-01,1.122808980986203867e-02,6.049793805705114963e-03,7.458154793948916783e-01,5.923139369156505962e-01,4.388594994521363810e-04,9.868463465939085744e-01,4.383091288760763125e+14,5.660111206150478247e-02,1.316278518175155643e-08
1.231978987538134396e+00,8.474903618181050646e+00,3.628334094227476658e-01,1.301138274362093235e-02,6.008329657766494165e+03,1.312811021419987671e-02,4.423313758738039000e+15,7.444826249971358001e-06,5.872492707028769132e-01,1.330309450859440586e-02,9.314526986294160982e-03,7.466767349957590394e-01,7.658473002833459109e-01,7.020857648068033622e-04,9.868463465939085744e-01,5.667228848054117500e+14,6.176869123565474629e-02,2.183887755430388464e-08
1.735301665634787049e+00,8.143411246008472659e+00,3.462717136624716141e-01,1.910590160647408428e-02,3.593858423407435566e+03,1.555022184684898799e-02,2.371336289402475200e+16,8.789967960234081306e-06,6.103800573636763982e-01,1.575749041430861072e-02,1.432005871287135926e-02,7.475907562724088962e-01,9.892252992780554699e-01,1.120192608153204334e-03,9.868463465939085744e-01,7.320214031203623750e+14,6.735766962581926642e-02,3.614867638661012737e-08
2.441655659710721515e+00,7.828158527079870588e+00,3.305253439916962521e-01,2.804150686724440900e-02,2.153903345042147521e+03,1.842162810131204795e-02,1.264063002156976800e+17,1.038445076524540098e-05,6.343821692549194147e-01,1.866716958004063440e-02,2.200421442255449597e-02,7.486124703839824868e-01,1.277160981272171814e+00,1.784083620319428095e-03,9.868463465939085744e-01,9.450922597751375000e+14,7.340845086968292299e-02,5.975627988725457357e-08
3.433398839252586487e+00,7.528151528844349905e+00,3.155357041408785590e-01,4.115508633336648764e-02,1.292728667597437834e+03,2.183296987832036851e-02,6.714383171969962240e+17,1.227921072132264960e-05,6.593175670680992972e-01,2.212398105710850632e-02,3.381622957047340783e-02,7.498147561303341035e-01,1.648761980037289465e+00,2.837773831234143614e-03,9.868463465939085744e-01,1.220075001032858750e+15,7.996014563718585599e-02,9.871993340700722747e-08
4.826363768461330750e+00,7.242765093119000852e+00,3.012578538849858822e-01,6.041373022480492350e-02,7.767762581470891519e+02,2.589527013525513843e-02,3.558563610141436416e+18,1.453639835387652464e-05,6.852296212734628744e-01,2.624042762546817398e-02,5.199851614140690859e-02,7.513012144232809053e-01,2.128921644241626776e+00,4.508988064066876168e-03,9.868463465939085744e-01,1.575390571074566500e+15,8.704977629239019077e-02,1.630692216626078518e-07
6.783574256895819055e+00,6.971649262571803618e+00,2.876591457892342385e-01,8.868341357354057874e-02,4.673409500688639469e+02,3.074686596972232497e-02,1.883183521579075174e+19,1.722978266441096978e-05,7.120838196722463209e-01,3.115669027487902309e-02,8.001565318779946256e-02,7.532435565100039643e-01,2.750230837933256733e+00,7.156175786568345042e-03,9.868463465939085744e-01,2.035156034078447500e+15,9.471019278235615069e-02,2.694452208735471355e-07
9.534826977795967551e+00,6.714542176161998555e+00,2.747308124994633505e-01,1.298946103308895872e-01,2.818090020524335273e+02,3.656581083818641331e-02,9.951944933774594867e+19,2.042833501362253406e-05,7.394338875400821021e-01,3.705319573243898157e-02,1.231233795144305171e-01,7.560385102773756749e-01,3.555768193337066840e+00,1.133415530853388274e-02,9.868463465939085744e-01,2.631249346288426000e+15,1.029642974260881333e-01,4.456040805927731879e-07
1.340564138098405600e+01,6.470519671643537585e+00,2.625518121779885083e-01,1.875989145618959242e-01,1.711350666124833708e+02,4.360244066354920095e-02,5.243716037863912899e+20,2.407347237694832257e-05,7.647325441254096967e-01,4.418361664310015147e-02,1.884227848779716497e-01,7.610375862444780370e-01,4.604035110299083300e+00,1.783662422196026498e-02,9.868463465939085744e-01,3.406961229071056500e+15,1.118037202887033205e-01,7.386804909686356161e-07
1.886300970153594037e+01,6.236550232887255518e+00,2.514996049677990508e-01,2.542759473454618835e-01,1.066311678196079384e+02,5.229850693715835247e-02,2.731671942759069516e+21,2.740340522392177181e-05,7.775142672339773187e-01,5.299559259419279328e-02,2.801182182936783338e-01,7.731096920951907592e-01,5.981217119217145495e+00,2.742141064039968837e-02,9.868463465939085744e-01,4.426068511563789000e+15,1.210956952874028686e-01,1.233959372800283046e-06
2.604310220651234786e+01,6.030946927442987437e+00,2.426475885844703029e-01,2.945217966069199056e-01,7.189680021808713661e+01,6.285365340609155860e-02,1.252527625008299010e+22,2.850772031570590617e-05,7.639538700345513966e-01,6.369142837994018480e-02,3.828609463367026455e-01,7.982447096998243063e-01,7.704616904866607108e+00,3.923765714585097930e-02,9.868463465939085744e-01,5.701375087476426000e+15,1.297923066581482821e-01,2.037929926525684246e-06
