r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.615421393532883235e-02,1.417253885463662755e+01,6.540017739846936129e-01,1.197702799234804050e-04,3.920504672723352909e+06,1.564061528388971303e-03,3.344961045767371077e+06,1.056872475754209986e-06,3.690376996047149416e-01,1.577308278758884387e-03,4.674254219612010110e-05,7.312370999092090429e-01,3.227148462838408394e-02,2.101046709814244100e-06,9.916016732123308364e-01,2.239947424275632031e+13,2.065665827886255246e-02,4.229028806591406966e-11
2.501149083941283865e-02,1.338870495424056628e+01,6.159095809153390944e-01,1.916652136351321156e-04,2.026097519650112372e+06,1.916750033737727290e-03,2.867420601162695140e+07,1.274462239090206429e-06,3.870940011672466818e-01,1.932983863902068252e-03,8.052543299318601648e-05,7.337699179092898039e-01,4.445305805931952514e-02,3.828735561822788332e-06,9.916016732123308364e-01,3.085464274351041797e+13,2.321833733422752274e-02,8.022013795472356879e-11
3.863860314057715462e-02,1.266423330303301675e+01,5.802463586102614146e-01,3.069582841302051740e-04,1.051260741726222914e+06,2.351358821603196508e-03,2.438387741787883639e+08,1.541311564456041676e-06,4.060399159327380270e-01,2.371273551794120509e-03,1.383334682375117572e-04,7.359797092847366606e-01,6.119547022963186395e-02,6.951855467346203345e-06,9.916016732123308364e-01,4.247546634332320312e+13,2.605525461303148313e-02,1.516814792663076129e-10
5.929676227249890130e-02,1.199907499240487496e+01,5.471700438557257629e-01,4.894686142442916709e-04,5.512127155167881865e+05,2.880620054720862792e-03,2.020677450321185827e+09,1.864936980936103570e-06,4.256979583102031284e-01,2.905017339663199666e-03,2.357127617964967703e-04,7.378888006573458558e-01,8.390881612804634848e-02,1.250264334484876179e-05,9.916016732123308364e-01,5.824068484123107031e+13,2.916195042001422030e-02,2.840797391300516115e-10
8.980526324199282484e-02,1.139565866992700194e+01,5.169347215576088894e-01,7.711807492056959625e-04,2.949623121513714432e+05,3.512100228752026640e-03,1.577821019016015434e+10,2.249712357073846522e-06,4.457391986762446745e-01,3.541845807273041446e-03,3.951666749875298087e-04,7.395180329774760919e-01,1.140206360140798569e-01,2.207333385830799713e-05,9.916016732123308364e-01,7.914114671048404688e+13,3.250210667201114401e-02,5.219275862824424907e-10
1.336911689635909839e-01,1.085185809639194154e+01,4.895377066468846738e-01,1.194722655840540354e-03,1.620396977916089818e+05,4.252047125050347799e-03,1.129161013774876404e+11,2.699256677610150874e-06,4.659047264262501375e-01,4.288059651286873705e-03,6.486337374831989888e-04,7.409038810374691808e-01,1.530733223277611632e-01,3.805077279190209524e-05,9.916016732123308364e-01,1.062474187418724062e+14,3.604096350063676346e-02,9.352681238268085371e-10
1.957929390291124061e-01,1.035958476446007914e+01,4.646448215917049485e-01,1.820832899699263534e-03,9.126534520794023410e+04,5.112564064725419466e-03,7.411158735077708740e+11,3.220778885617273246e-06,4.861560402841014206e-01,5.155864701360452808e-03,1.043562222655268186e-03,7.420963199720321812e-01,2.031266975388981988e-01,6.412301844513582246e-05,9.916016732123308364e-01,1.409892132925565625e+14,3.977619152522260393e-02,1.636721429682384224e-09
2.829625579009804048e-01,9.909447708076113415e+00,4.418294789728953731e-01,2.738438565555167091e-03,5.245360748381698795e+04,6.112967530477534696e-03,4.536469754022812500e+12,3.825857735195339109e-06,5.065880538632890895e-01,6.164741040295290166e-03,1.652085089003906861e-03,7.431441399076641474e-01,2.670174500996254086e-01,1.060908878072514303e-04,9.916016732123308364e-01,1.853354614684337500e+14,4.373030523973255729e-02,2.809922097668697322e-09
4.049590055209086326e-01,9.493231874377766388e+00,4.207061947209888020e-01,4.078806555565843255e-03,3.060143281845021556e+04,7.279673325525403034e-03,2.639322042416674219e+13,4.530348681847389063e-06,5.273461239960305358e-01,7.341328198794409149e-03,2.584927331352291843e-03,7.440900755056165661e-01,3.485865205893255436e-01,1.731553451898178424e-04,9.916016732123308364e-01,2.419521406971482812e+14,4.793951677983776527e-02,4.756625490646300938e-09
5.756447508993864925e-01,9.104585002867306542e+00,4.009719920296263007e-01,6.035850992417750131e-03,1.803965407466432953e+04,8.646050609091656194e-03,1.483043271059161562e+14,5.354292503789227333e-06,5.485791879577063268e-01,8.719277954707812042e-03,4.012599770980965208e-03,7.449718377882309506e-01,4.529343668669689738e-01,2.799526545376746899e-04,9.916016732123308364e-01,3.143794529791306875e+14,5.244601014805901767e-02,7.974416994976091799e-09
8.146236814249437908e-01,8.738916523051123875e+00,3.824053339063535617e-01,8.895555879033534633e-03,1.070870957422307765e+04,1.025262171328344095e-02,8.144601509578076250e+14,6.322051011480087537e-06,5.704187254527623985e-01,1.033945584225335994e-02,6.197811157029266445e-03,7.458252780825500583e-01,5.867391883795997076e-01,4.497648981489276387e-04,9.916016732123308364e-01,4.072527027704544375e+14,5.729346859119627960e-02,1.328461878015428482e-08
1.149526713055750715e+00,8.393028625476022242e+00,3.648495203637018847e-01,1.307908089895869382e-02,6.385947770257954289e+03,1.214783471693488270e-02,4.407729446376174500e+15,7.462807283803412648e-06,5.929736724471051934e-01,1.225072026913943783e-02,9.545388073605673776e-03,7.466882390888990306e-01,7.586790374666004810e-01,7.195934051984990282e-04,9.916016732123308364e-01,5.265952823039740625e+14,6.252506670709125081e-02,2.204317761360666575e-08
1.619229973960893965e+00,8.064731095960897989e+00,3.481940378998834018e-01,1.920632924275898420e-02,3.819516767679380791e+03,1.438950373241181142e-02,2.363455889796309600e+16,8.811491897889810629e-06,6.163331930245375956e-01,1.451137500181547135e-02,1.467958197590481240e-02,7.476047926519919784e-01,9.800004808176862037e-01,1.148184465168829681e-03,9.916016732123308364e-01,6.802133766308767500e+14,6.818289326556603580e-02,3.648914444182903771e-08
2.278395614966964633e+00,7.752537515265198742e+00,3.323593234738028146e-01,2.818992367226049595e-02,2.289076542953062017e+03,1.704698032853052200e-02,1.260016423813317920e+17,1.041017447121471450e-05,6.405717143551246107e-01,1.719135897916165140e-02,2.256420828649238070e-02,7.486302200538423879e-01,1.265282237957638278e+00,1.828716183840895827e-03,9.916016732123308364e-01,8.782260012302487500e+14,7.430788579459451926e-02,6.032161574981198337e-08
3.203879247413282449e+00,7.455458736989442059e+00,3.172861110964144138e-01,4.137397315495924821e-02,1.373837809376876521e+03,2.020420855776369762e-02,6.693380966018423040e+17,1.230996121642333924e-05,6.657520472829363545e-01,2.037532721411351028e-02,3.468976458972532206e-02,7.498379129903998130e-01,1.633458497560289713e+00,2.908803300614370372e-03,9.916016732123308364e-01,1.133775280686404250e+15,8.093963007203876237e-02,9.965684780005957494e-08
4.503776084347241415e+00,7.172874107823584033e+00,3.029290388280968527e-01,6.073608737474158609e-02,8.255127047490408358e+02,2.396403027310485892e-02,3.547584734849037824e+18,1.457320455360206803e-05,6.919176950763503697e-01,2.416699257421831698e-02,5.336454782125985702e-02,7.513323506560048992e-01,2.109198425141274758e+00,4.621850594883462199e-03,9.916016732123308364e-01,1.463983958000504750e+15,8.811554512681654683e-02,1.646208100695697023e-07
6.330223135743222151e+00,6.904437026142381306e+00,2.892553011622608361e-01,8.915649317018907449e-02,4.966705195784738294e+02,2.845463747407780963e-02,1.877413882647212442e+19,1.727382427592608798e-05,7.190312650413596129e-01,2.869563277550545369e-02,8.215845223795115171e-02,7.532873149681496017e-01,2.724803266512887401e+00,7.335195635610367373e-03,9.916016732123308364e-01,1.891272164502518250e+15,9.586874626956458367e-02,2.720155343845558919e-07
8.897680437853045632e+00,6.649884965439670559e+00,2.762566333373374650e-01,1.305768161048531384e-01,2.995116017118962759e+02,3.384116747792107610e-02,9.921423097872978739e+19,2.048028680249063495e-05,7.466284983513821194e-01,3.412778375846356460e-02,1.264901186818176149e-01,7.561066584153212089e-01,3.522980050968971710e+00,1.161710252886766041e-02,9.916016732123308364e-01,2.445282633201719000e+15,1.042220953419116664e-01,4.498700379148057139e-07
1.250998285003421273e+01,6.408281109646094542e+00,2.640149918210252244e-01,1.884981315655166467e-01,1.819232725793777377e+02,4.035634617722352185e-02,5.227259891141526159e+20,2.412944891403805882e-05,7.720736884912114961e-01,4.069814247739984847e-02,1.936562750481370665e-01,7.611708442686772047e-01,4.561770054122179729e+00,1.827843824407534429e-02,9.916016732123308364e-01,3.166301519912545500e+15,1.131661405067452830e-01,7.458080506733391003e-07
1.760305542453930983e+01,6.176610791742369599e+00,2.529167401048217911e-01,2.550591170429427068e-01,1.134297868737794488e+02,4.841261230306373453e-02,2.722181675043359031e+21,2.744102886882512660e-05,7.846294657290926455e-01,4.882264079509795324e-02,2.877692445056133641e-01,7.734298922675717503e-01,5.926829042161465111e+00,2.808336965153038906e-02,9.916016732123308364e-01,4.113782058676963500e+15,1.225628458098294710e-01,1.246130656578747596e-06
2.423297976725780245e+01,5.975030711025117292e+00,2.441073418841462339e-01,2.945404804108565644e-01,7.680032256947527003e+01,5.809832678766924802e-02,1.230711357735688785e+22,2.850772017154973480e-05,7.707909744492180693e-01,5.859038801281721970e-02,3.917856774457287861e-01,7.985120486907203441e-01,7.617883658635668631e+00,4.003285417690415765e-02,9.916016732123308364e-01,5.287534514164933000e+15,1.312700541004449828e-01,2.049297074739979193e-06
