r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.378815365213315935e-02,1.672775114893910242e+01,6.490779203058012481e-01,7.329452298856837958e-05,3.607771152985976543e+06,3.160416812260129476e-03,4.733078696124257403e+05,8.698309696039529362e-07,3.159843837827007729e-01,3.485854013946537537e-03,2.171557435592660356e-05,7.283504053336310458e-01,2.674543437381233374e-02,9.063931248537679794e-07,9.066406107701676653e-01,3.863852526037700000e+13,1.609008179355959564e-02,2.098539036231976299e-11
3.684139844756948584e-02,1.578432699429309594e+01,6.112100571732280718e-01,1.169105858212686960e-04,1.862383841938545229e+06,3.864417743767938063e-03,4.061893172069314402e+06,1.044519185390738569e-06,3.313554797087601700e-01,4.262347944556790953e-03,3.740260676845713942e-05,7.312349951099386125e-01,3.680503149918835232e-02,1.653408039858715186e-06,9.066406107701676653e-01,5.317139813151792188e+13,1.810823349288067860e-02,3.983346663583424362e-11
5.701085803579448302e-02,1.491236460436342526e+01,5.756524322732511356e-01,1.869805901352752302e-04,9.632467890155815985e+05,4.734630928778672115e-03,3.475672953307101876e+07,1.259269858392242628e-06,3.475476665831121470e-01,5.222169482080364807e-03,6.433999019963061890e-05,7.337646757387177310e-01,5.067794087922706386e-02,3.010797331471050050e-06,9.066406107701676653e-01,7.321327713126215625e+13,2.035100164117098140e-02,7.549968657484939680e-11
8.793124587116109281e-02,1.410828185076748120e+01,5.424392846790133671e-01,2.989330365625961911e-04,5.009983163431510911e+05,5.803748556199720028e-03,2.938345589563639164e+08,1.521848190002907531e-06,3.644936093734970073e-01,6.401377224068516107e-03,1.102080685252322678e-04,7.359667340468940555e-01,6.968238617795130541e-02,5.454734496511635255e-06,9.066406107701676653e-01,1.006685702280607500e+14,2.282797482880978557e-02,1.424162854931331624e-10
1.344470852192407584e-01,1.337336929911684713e+01,5.117762878070830634e-01,4.747484073841292404e-04,2.641529977841575746e+05,7.097546138291615722e-03,2.397520915242288589e+09,1.838304296013726337e-06,3.819841841212326949e-01,7.828400861353909321e-03,1.867400881011091625e-04,7.378608596739324454e-01,9.528552129449258112e-02,9.760753934525205928e-06,9.066406107701676653e-01,1.376568415389190156e+14,2.552534668996849637e-02,2.652746576925946033e-10
2.024911543820851756e-01,1.270943308063871591e+01,4.838646716014606830e-01,7.434096798968127832e-04,1.425400285384886665e+05,8.630204372009812538e-03,1.821922723605918884e+10,2.211881286785536698e-06,3.997197844399449917e-01,9.518881318010537912e-03,3.105610580064313065e-04,7.394711335212722503e-01,1.289468314163606799e-01,1.710195743256284542e-05,9.066406107701676653e-01,1.862865763662839375e+14,2.840812393451180168e-02,4.833990618702939899e-10
2.997239516378574220e-01,1.211120084109592732e+01,4.585786779662048285e-01,1.144394056515627648e-03,7.898165382301008503e+04,1.041929696644665337e-02,1.265333856606045685e+11,2.646695113398221062e-06,4.175357087423918201e-01,1.149220191845998565e-02,5.055321366007782665e-04,7.408408203564887939e-01,1.723760956005712108e-01,2.925138156864699431e-05,9.066406107701676653e-01,2.490278539154813750e+14,3.145513712568405451e-02,8.589812780463648084e-10
4.368408592295069948e-01,1.156829518544280155e+01,4.355462066350999639e-01,1.734734649932706324e-03,4.480746537372918829e+04,1.249813714549227218e-02,8.097411215408647461e+11,3.150704768417724992e-06,4.354481419114168417e-01,1.378510624499318382e-02,8.074052841952118233e-04,7.420217460356940409e-01,2.279194434730028862e-01,4.897140973414337221e-05,9.066406107701676653e-01,3.292700746930289375e+14,3.467281076684847890e-02,1.492641085408030723e-09
6.290339090092631480e-01,1.107020170851181540e+01,4.143650073164232284e-01,2.598225845881871072e-03,2.589331080374302837e+04,1.491647172327811507e-02,4.863986513748556641e+12,3.735841168820741602e-06,4.535616080708235187e-01,1.645246368415700933e-02,1.270607291898351397e-03,7.430613159920712585e-01,2.987907784296692792e-01,8.062212421658345905e-05,9.066406107701676653e-01,4.316562923811233750e+14,3.808500703251391922e-02,2.548922070264572314e-09
8.979351507789031794e-01,1.060817903523965633e+01,3.946917695874007093e-01,3.858643656761048899e-03,1.516395750486196266e+04,1.774016411569667370e-02,2.793109181323751953e+13,4.417912054339536100e-06,4.720085233437813499e-01,1.956691979705924012e-02,1.978580075435185191e-03,7.440000035680978119e-01,3.893125549431203369e-01,1.311306638863462333e-04,9.066406107701676653e-01,5.624310593766396875e+14,4.172474929349659356e-02,4.298621823626333367e-09
1.274223898727084414e+00,1.017564878320344235e+01,3.762646203986146909e-01,5.698698145353007713e-03,8.961918949279330263e+03,2.105094372797416263e-02,1.555931172365365312e+14,5.216540536779590943e-06,4.909160157127480106e-01,2.321861990065934855e-02,3.059425705909154646e-03,7.448731480537480465e-01,5.051911858480557793e-01,2.115198455564802941e-04,9.066406107701676653e-01,7.298383014793237500e+14,4.562860107728606424e-02,7.188440601901408878e-09
1.801227515828828896e+00,9.767918030425072118e+00,3.588948472846749671e-01,8.387615013343575551e-03,5.328601472291786195e+03,2.494720353100139676e-02,8.497646653310697500e+14,6.155372153708242008e-06,5.103930875355476848e-01,2.751608877282630747e-02,4.709751062798887486e-03,7.457142523014212987e-01,6.538713788701313590e-01,3.393225570670435100e-04,9.066406107701676653e-01,9.446332198757950000e+14,4.983373257052837318e-02,1.195565327777346833e-08
2.539963186919087956e+00,9.381726472997039323e+00,3.424494497820246841e-01,1.232161873878345054e-02,3.180789918986064549e+03,2.954613920545734809e-02,4.582856803467461000e+15,7.262621962056467004e-06,5.305290809067830793e-01,3.258859007028007404e-02,7.231198524250075088e-03,7.465586583625251071e-01,8.450087136761336160e-01,5.424006919175967424e-04,9.066406107701676653e-01,1.220765012535483500e+15,5.437677006639492910e-02,1.981721824330085178e-08
3.576244230462730656e+00,9.014827430187155599e+00,3.268340855609044859e-01,1.808366869519940218e-02,1.903595007701622990e+03,3.498738863695584345e-02,2.452111028149517600e+16,8.572004747288408587e-06,5.513973006191222881e-01,3.859014059301288380e-02,1.108662289932802955e-02,7.474474672378003115e-01,1.091104774337350758e+00,8.649908910674241084e-04,9.066406107701676653e-01,1.576294435742316750e+15,5.929360918653579088e-02,3.278228477576958373e-08
5.030703419045201130e+00,8.665675658135526760e+00,3.119799511251911683e-01,2.653176000341931837e-02,1.141214624991193659e+03,4.143828609304714417e-02,1.305580983220037120e+17,1.012408027233215019e-05,5.730597084049490197e-01,4.570530549899633893e-02,1.698660929809022238e-02,7.484320679307810975e-01,1.408355700592199389e+00,1.377266885116477544e-03,9.066406107701676653e-01,2.034619686947750000e+15,6.461949074397921322e-02,5.416944070954251442e-08
7.072929088883790349e+00,8.333222051207663128e+00,2.978348815416920203e-01,3.892938784027347859e-02,6.850226672408364266e+02,4.910109421874026686e-02,6.930013685957774080e+17,1.196807140072822666e-05,5.955700074612166883e-01,5.415717499906623489e-02,2.602275895294799482e-02,7.495802546368173225e-01,1.817784281396997992e+00,2.190429933160791941e-03,9.066406107701676653e-01,2.626111914766503500e+15,7.038889261644983020e-02,8.946437242550148117e-08
9.941410997528315363e+00,8.016789511667605339e+00,2.843580408883409905e-01,5.713645709093637809e-02,4.116180718195064969e+02,5.822303709641595687e-02,3.671333374376294400e+18,1.416407031897004305e-05,6.189694368854391504e-01,6.421843054984818777e-02,3.987249036322471768e-02,7.509870965176177471e-01,2.346759306261871902e+00,3.480405352901660802e-03,9.066406107701676653e-01,3.390310191552112500e+15,7.663491013666760832e-02,1.477457103348350210e-07
1.397174118762175077e+01,7.715987980402234214e+00,2.715184832909336432e-01,8.387167105663165256e-02,2.476094268809057155e+02,6.911101215161673250e-02,1.942457111570210816e+19,1.678414384633867000e-05,6.432469764302057857e-01,7.622757168676651263e-02,6.110838648549946073e-02,7.528048271747200815e-01,3.031070230993507142e+00,5.524474489518049064e-03,9.066406107701676653e-01,4.378918736159807500e+15,8.338764434290645011e-02,2.440677506213479322e-07
1.963677169925773214e+01,7.430555481621947678e+00,2.593032731387090450e-01,1.229345820532322664e-01,1.492319359465974742e+02,8.215679513461243699e-02,1.026539888601506120e+20,1.990126683402121237e-05,6.681095227134874470e-01,9.061671643499663586e-02,9.361987033015753412e-02,7.553646364718371586e-01,3.917904959534437292e+00,8.753968392923994549e-03,9.066406107701676653e-01,5.660108848146162000e+15,9.066994802432602751e-02,4.035030047813906712e-07
2.760546426061221936e+01,7.159692749908455944e+00,2.477647434747333455e-01,1.782841045037069361e-01,9.044995669165118102e+01,9.789886992709459501e-02,5.412362859213544489e+20,2.349753691031832110e-05,6.917819964896383400e-01,1.079797979090436344e-01,1.428192120692614864e-01,7.597499915498263645e-01,5.070881636801827241e+00,1.380034336516180148e-02,9.066406107701676653e-01,7.325788225290316000e+15,9.848242962659255195e-02,6.684155448817497389e-07
3.883589936035406254e+01,6.900309626181633682e+00,2.371950555878112044e-01,2.456139679423982869e-01,5.599325767639264484e+01,1.172456195670892182e-01,2.828240876043181752e+21,2.698948429326713914e-05,7.063586506651537977e-01,1.293187379589053609e-01,2.132066378792743522e-01,7.700185933270511374e-01,6.582064032288080568e+00,2.134168201612503604e-02,9.066406107701676653e-01,9.508959317033914000e+15,1.067378465350233979e-01,1.114309325158093528e-06
5.466094071372664587e+01,6.656133130371706841e+00,2.281927759310709569e-01,2.932288463440663184e-01,3.658428676584760808e+01,1.421149355649370116e-01,1.427551891388025432e+22,2.850670807356731992e-05,6.965549245312356863e-01,1.567489188954530321e-01,3.003222655333911972e-01,7.944648948151847856e-01,8.597170078765447698e+00,3.142433148163233103e-02,9.066406107701676653e-01,1.242013753126367200e+16,1.150187796956702174e-01,1.889951020573052412e-06
5.527806440028529522e+01,6.648688979759763917e+00,2.279230946132174140e-01,2.941094676765831362e-01,3.611149327226946326e+01,1.430593892298323566e-01,1.504519767627679348e+22,2.850771471005180880e-05,6.958354878837041957e-01,1.577906256684301067e-01,3.034122869180621018e-01,7.955298629426987844e-01,8.674245380816639539e+00,3.179813388998366241e-02,9.066406107701676653e-01,1.253148648015837200e+16,1.152838035008245110e-01,1.923917767033118655e-06
