r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.599959451337656102e-01,1.231225018353758394e+01,4.932063737796904546e-01,7.515521939119984953e-04,1.759094903950607986e+05,6.648995496970905826e-03,1.749791810261216736e+10,2.222556780527495734e-06,4.125962805484394980e-01,7.076747559846749240e-03,3.330864694682199030e-04,7.394855302060580060e-01,1.244355148300514691e-01,1.842432462618344628e-05,9.395552746147262102e-01,1.453451352566402500e+14,2.954376747965285419e-02,4.943459747148154353e-10
2.372132552756161250e-01,1.173041478286015504e+01,4.673271630142216693e-01,1.159048078546923068e-03,9.723106851899252797e+04,8.033828915687940206e-03,1.225793830236310120e+11,2.661541723658545775e-06,4.310655672390585891e-01,8.550671932507952072e-03,5.434796927029835476e-04,7.408597638498422011e-01,1.665492217269997077e-01,3.158407290234235365e-05,9.395552746147262102e-01,1.945354522931813750e+14,3.272635183495408578e-02,8.805566117038891833e-10
3.462044210969484892e-01,1.120280223290690635e+01,4.437727990539124256e-01,1.759635945597675310e-03,5.504796288674989773e+04,9.643221534439709933e-03,7.900646105122313232e+11,3.170473710081731160e-06,4.496275047301617200e-01,1.026360214772250277e-02,8.697810575302309310e-04,7.420438413541943223e-01,2.204393989467578752e-01,5.297507665439395988e-05,9.395552746147262102e-01,2.574811081833634375e+14,3.608648990279549745e-02,1.533191279247404476e-09
4.990290971258231068e-01,1.071921257317073994e+01,4.221329872481918155e-01,2.638565331392435029e-03,3.176259578936823891e+04,1.151502954196817127e-02,4.770848807297913086e+12,3.761194484374446146e-06,4.683849805409222578e-01,1.225582980915095391e-02,1.371012351105413635e-03,7.430856212686034468e-01,2.892060035756081060e-01,8.733442603236731732e-05,9.395552746147262102e-01,3.378029637610955625e+14,3.964786574890120929e-02,2.622082033193911697e-09
7.128620187875649439e-01,1.027104971477685424e+01,4.020521714906817312e-01,3.921747774534093713e-03,1.858148071382338821e+04,1.369981811571851886e-02,2.749583116914626562e+13,4.449535302486088355e-06,4.874745083115545885e-01,1.458117312080043672e-02,2.137691125249869227e-03,7.440262426693381448e-01,3.770265900316414065e-01,1.421851564757699716e-04,9.395552746147262102e-01,4.403805521144088750e+14,4.344449419764075809e-02,4.426621675478271155e-09
1.012072237976325395e+00,9.851797798736061651e+00,3.832569611904420026e-01,5.795089056505313245e-03,1.097398483440215750e+04,1.626063244672534477e-02,1.535349544928270312e+14,5.255243269495254486e-06,5.070293941233741108e-01,1.730673318117784479e-02,3.308893043021322432e-03,7.449017227561520738e-01,4.894251853763795790e-01,2.294974493996485725e-04,9.395552746147262102e-01,5.716661345733165000e+14,4.751453104694243479e-02,7.407649828597152576e-09
1.431088290248378803e+00,9.456792898043422824e+00,3.655495887031686153e-01,8.532591847961977505e-03,6.522034345261539784e+03,1.927354588083670869e-02,8.398043777677521250e+14,6.202168657492755284e-06,5.271648234830895730e-01,2.051347738826756611e-02,5.098277366176709631e-03,7.457462284083584692e-01,6.336156075936416610e-01,3.683115898298438932e-04,9.395552746147262102e-01,7.400857087479617500e+14,5.189694713126732917e-02,1.232580030713881505e-08
2.018406194743210147e+00,9.082793474531117184e+00,3.487905754071228270e-01,1.253758221331422763e-02,3.892117491131373299e+03,2.282925663032788280e-02,4.533457822266004000e+15,7.318799308640229590e-06,5.479754543867901839e-01,2.429793887293032681e-02,7.834007305613071778e-03,7.465958060408686148e-01,8.189587204103413454e-01,5.888856434852530759e-04,9.395552746147262102e-01,9.565730985258853750e+14,5.663016252496946151e-02,2.043665640683002961e-08
2.842237472393892350e+00,8.727570371987928510e+00,3.328811775955303198e-01,1.840353522767423228e-02,2.328924536762486696e+03,2.703587290257153386e-02,2.427101299851064800e+16,8.639190771521560426e-06,5.695388727646676363e-01,2.877518080419255372e-02,1.202024217638160246e-02,7.474923929625254537e-01,1.057577542249310332e+00,9.392603508027340051e-04,9.395552746147262102e-01,1.235288423345591000e+15,6.175176714851583759e-02,3.381324856229537020e-08
3.998476465936197766e+00,8.389596669046889943e+00,3.177496653400664339e-01,2.700399093878572479e-02,1.396078715555815052e+03,3.202298052954954261e-02,1.292725061896430240e+17,1.020432533591930769e-05,5.919204120960410709e-01,3.408312570293522970e-02,1.843204217602572095e-02,7.484884725198336364e-01,1.365180226246052619e+00,1.495641003519151144e-03,9.395552746147262102e-01,1.594579368313135500e+15,6.729856506890309620e-02,5.587987898292595246e-08
5.621938539221631004e+00,8.067841865077108210e+00,3.033419367109093101e-01,3.962538774691988508e-02,8.379744814864020555e+02,3.794727517246308801e-02,6.863238264032433920e+17,1.206395359310357067e-05,6.151762806450193910e-01,4.038854998501683474e-02,2.826194367171453586e-02,7.496534042091124173e-01,1.762159381827897331e+00,2.378777537739017265e-03,9.395552746147262102e-01,2.058265231154726750e+15,7.330644457101079259e-02,9.229739238359444939e-08
7.902219587535292078e+00,7.761646374503878398e+00,2.896159091103482353e-01,5.816118643290717205e-02,5.035241999230694887e+02,4.500040949273532292e-02,3.636408915903225856e+18,1.427880637604429795e-05,6.393485190436049015e-01,4.789543596696658329e-02,4.334580263695427677e-02,7.510848506255926038e-01,2.275069253379318646e+00,3.779673047793180758e-03,9.395552746147262102e-01,2.657362319770649500e+15,7.980970800345314753e-02,1.524352731211704842e-07
1.110612509162080919e+01,7.470633909942749007e+00,2.765400892406605360e-01,8.537657094302754379e-02,3.029094839926484610e+02,5.342056856832579775e-02,1.924100051741384704e+19,1.692150666213002922e-05,6.644198066014522785e-01,5.685729196744855607e-02,6.650450827554098276e-02,7.529408420737999652e-01,2.938646692071934741e+00,5.999256001024019964e-03,9.395552746147262102e-01,3.432444519669587500e+15,8.683932424658477589e-02,2.518329151936410345e-07
1.560963273466061452e+01,7.194543935917239175e+00,2.641026719424079405e-01,1.251152592117338869e-01,1.825889667756068491e+02,6.351256488400561229e-02,1.016834049891068969e+20,2.006397980350035188e-05,6.900545546118547202e-01,6.759854007530270714e-02,1.020058240460664650e-01,7.555717684261857858e-01,3.798726354076463974e+00,9.504963009284814190e-03,9.395552746147262102e-01,4.437048349824223500e+15,9.441824519755444289e-02,4.163820844953673299e-07
2.194485764815116013e+01,6.932539070889157884e+00,2.523635897169250186e-01,1.812287340479098730e-01,1.107305471226267031e+02,7.569821709924039188e-02,5.360192282898401853e+20,2.367667744911225778e-05,7.142597627367271995e-01,8.056813595164072361e-02,1.557390591746341812e-01,7.601398760055833037e-01,4.917235980913788218e+00,1.497653747929841850e-02,9.395552746147262102e-01,5.743507628917945000e+15,1.025446404119825516e-01,6.898960555945308773e-07
3.087438044645955415e+01,6.681526666633278211e+00,2.416405709204649810e-01,2.484576126216981873e-01,6.868187941121513518e+01,9.069935699088478576e-02,2.798456531380793770e+21,2.712247852186554003e-05,7.283712683297138835e-01,9.653434921971668081e-02,2.322098259397883668e-01,7.709527936630430345e-01,6.384296836009282217e+00,2.311957517329996450e-02,9.395552746147262102e-01,7.457087218352659000e+15,1.111185151818291916e-01,1.150824055571298494e-06
4.345002399094656909e+01,6.446529461967106300e+00,2.325377461469766982e-01,2.941795312731649847e-01,4.501962079614226298e+01,1.100382614435714834e-01,1.408056645768252595e+22,2.850785587148871170e-05,7.169687369287505163e-01,1.171173899148123532e-01,3.257664325525258531e-01,7.962153028171370384e-01,8.342163775404070947e+00,3.394249739221798234e-02,9.395552746147262102e-01,9.743945881729334000e+15,1.196775136959945945e-01,1.954029581185808426e-06
4.352098846672739541e+01,6.445490969526338709e+00,2.324979101293455919e-01,2.943028248482198461e-01,4.493485805127086508e+01,1.101447253852738950e-01,1.418833714176764726e+22,2.850771443428416291e-05,7.168592175980899039e-01,1.172307030370723091e-01,3.262474759258552348e-01,7.963719042718333530e-01,8.353011301512376363e+00,3.400069907375334599e-02,9.395552746147262102e-01,9.756616180490624000e+15,1.197173048022743963e-01,1.959106258321672252e-06
