r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.942711818990645031e-02,1.720046242878752096e+01,6.378536471009487174e-01,7.284044917716575899e-05,2.977866743823233061e+06,3.991948261151068156e-03,4.975811665534200147e+05,8.673880655371671809e-07,3.073004821638057882e-01,4.592853609619604836e-03,2.050798947132090989e-05,7.283501375189624927e-01,2.767155415138753197e-02,8.519462387762301653e-07,8.691651422962933804e-01,4.829857433593228125e+13,1.555124798013629919e-02,2.066843089052856260e-11
4.557220097128905634e-02,1.623048934491578876e+01,6.006449979012791207e-01,1.161796543699192941e-04,1.537341310151166050e+06,4.881056101722552193e-03,4.269450798546449281e+06,1.041561784294857440e-06,3.222472774091619252e-01,5.615798269160946973e-03,3.531475373337384564e-05,7.312343503778776510e-01,3.807800044395002331e-02,1.553974807322244849e-06,8.691651422962933804e-01,6.646222777890356250e+13,1.750156696799579775e-02,3.922872175287163210e-11
7.050905378650977606e-02,1.533422407641197438e+01,5.657156723440105450e-01,1.857760969311151439e-04,7.953423359491417650e+05,5.979704958461540786e-03,3.651063808849702030e+07,1.255607273043492719e-06,3.379878391573156171e-01,6.879826016334987526e-03,6.072436403913189122e-05,7.337630295318653406e-01,5.242392750156408404e-02,2.829049304778248427e-06,8.691651422962933804e-01,9.150194259287223438e+13,1.966828066553483190e-02,7.433395639366419676e-11
1.086950310109792844e-01,1.450831963789680223e+01,5.331129633788620481e-01,2.968428147040773823e-04,4.139858147982278024e+05,7.328198853473644366e-03,3.080753533552235365e+08,1.517077355778469829e-06,3.544477874099193349e-01,8.431307811209372977e-03,1.039285577280339208e-04,7.359626825565976915e-01,7.205609148315589296e-02,5.121889318332161047e-06,8.691651422962933804e-01,1.257683783070577656e+14,2.205921504501048847e-02,1.401114901594693735e-10
1.660148651710859902e-01,1.375441041003371012e+01,5.030517972124034509e-01,4.708685791006623263e-04,2.186319054992085439e+05,8.957177549368892586e-03,2.501899016580862045e+09,1.831638332194346727e-06,3.714116871648530105e-01,1.030549559972510076e-02,1.758244333643124962e-04,7.378524819476797170e-01,9.845240122297267693e-02,9.151569273735777287e-06,8.691651422962933804e-01,1.718411113811741250e+14,2.465878811684771993e-02,2.605633259734401582e-10
2.496627613503726306e-01,1.307392420581366288e+01,4.757130225582544836e-01,7.361205637222905740e-04,1.182413091188571998e+05,1.088355094106835397e-02,1.887124367231923676e+10,2.202337025825286667e-06,3.885918275371517128e-01,1.252184471217348237e-02,2.917968921207396231e-04,7.394577950443375070e-01,1.330850968350947294e-01,1.600192451534746153e-05,8.691651422962933804e-01,2.322898239588851875e+14,2.743313302921959046e-02,4.737725038671868021e-10
3.690117447789456051e-01,1.246068178986190844e+01,4.509422078494765840e-01,1.131348337488366149e-03,6.566040258743154118e+04,1.313047423994505476e-02,1.300662570090716095e+11,2.633466213377751717e-06,4.058458986313925321e-01,1.510699589867923152e-02,4.740120977209123635e-04,7.408235501871316409e-01,1.777164107488709843e-01,2.731578917408278409e-05,8.691651422962933804e-01,3.101903575169817500e+14,3.036433123147341470e-02,8.400888090385825680e-10
5.371888583623699587e-01,1.190374950368324569e+01,4.283625548701303631e-01,1.712678142241308822e-03,3.731644707892418955e+04,1.574100270789396266e-02,8.271948634351066895e+11,3.133151031760656606e-06,4.232002341082764518e-01,1.811048550141688279e-02,7.557382962113343714e-04,7.420018066347447983e-01,2.347723396739939683e-01,4.565702599768583608e-05,8.691651422962933804e-01,4.097771031482365000e+14,3.346040037721753624e-02,1.457277356768253099e-09
7.728509448696534445e-01,1.139234119892557118e+01,4.075795021538682339e-01,2.562633207132025432e-03,2.159282501918307753e+04,1.877851375559951366e-02,4.946314084633634766e+12,3.713391872060296936e-06,4.407601569841719247e-01,2.160523109105315018e-02,1.187639649471997983e-03,7.430395372220230943e-01,3.075712320815232048e-01,7.507568018656913254e-05,8.691651422962933804e-01,5.368419834683858125e+14,3.674524053627421794e-02,2.485324784912318825e-09
1.102558104093489977e+00,1.091759128577950122e+01,3.882605785802161202e-01,3.803117186811303362e-03,1.265697893114677936e+04,2.232629108423827072e-02,2.831554637918663281e+13,4.389967841719225018e-06,4.586542794112699606e-01,2.568705300957337123e-02,1.847366262914889755e-03,7.439766195302615071e-01,4.005680139393394956e-01,1.220083760722032737e-04,8.691651422962933804e-01,6.991607298961861250e+14,4.025096375260974607e-02,4.187610298128818885e-09
1.563963403862131285e+00,1.047286772849027514e+01,3.701538638741502241e-01,5.614037816139547110e-03,7.484778361805789245e+03,2.648727228648017212e-02,1.574126623311670625e+14,5.182388212288615193e-06,4.770043651672107310e-01,3.047438397782732677e-02,2.854050198018363328e-03,7.448477983360988208e-01,5.196358961338538585e-01,1.966979116647479429e-04,8.691651422962933804e-01,9.069845813405915000e+14,4.401275021402681342e-02,6.998624183619414777e-09
2.210225831824060627e+00,1.005345215240385848e+01,3.530783859869516261e-01,8.260434154893671332e-03,4.452011167426068823e+03,3.138514826583390510e-02,8.585836434699843750e+14,6.114116260939396541e-06,4.959141519807608867e-01,3.610953400974620253e-02,4.390385262106609107e-03,7.456859984903749794e-01,6.724308817806499139e-01,3.154360270414953925e-04,8.691651422962933804e-01,1.173676503740238750e+15,4.806623049373737883e-02,1.163546768521831206e-08
3.116194204851328475e+00,9.656067026180942037e+00,3.369066472803182166e-01,1.213231069765516312e-02,2.658148038608640036e+03,3.716713258932930614e-02,4.626661823861690000e+15,7.213126922432855497e-06,5.154684973483714128e-01,4.276187663386441656e-02,6.736422879177559470e-03,7.465259504229588838e-01,8.688784365362428597e-01,5.041117522471331948e-04,8.691651422962933804e-01,1.516560635746947000e+15,5.244650605632452528e-02,1.928174419118865182e-08
4.387124493217696042e+00,9.278449234679904123e+00,3.215480339353818939e-01,1.780342026999934268e-02,1.591029489496914721e+03,4.400857493611354254e-02,2.474315878235135200e+16,8.512836281663274069e-06,5.357371056908553086e-01,5.063315680130126006e-02,1.032147588632909008e-02,7.474080290592068909e-01,1.121826939826261693e+00,8.038296762505893174e-04,8.691651422962933804e-01,1.958062837700543500e+15,5.718803288829939213e-02,3.189144346363460405e-08
6.170974173440344046e+00,8.919036334292067991e+00,3.069362213046951671e-01,2.611815108349889794e-02,9.539011014154225450e+02,5.211955726128786326e-02,1.317005220984065120e+17,1.005343424849666867e-05,5.567790982222033946e-01,5.996507996580539845e-02,1.580392488753373792e-02,7.483826739315136978e-01,1.447919630802327440e+00,1.279797326146814469e-03,8.691651422962933804e-01,2.527232606385977500e+15,6.232472017893362498e-02,5.269188199126204290e-08
8.675738924692812049e+00,8.576761812396547668e+00,2.930206893963499537e-01,3.831991378916721480e-02,5.726047279708159294e+02,6.175392742611054281e-02,6.989388201640651520e+17,1.188368151564389772e-05,5.786460433645492785e-01,7.104970554037587371e-02,2.419392890488989215e-02,7.495163260354532619e-01,1.868756695675824808e+00,2.035353098413468943e-03,8.691651422962933804e-01,3.261771409299184000e+15,6.788983881267027232e-02,8.701753791724066941e-08
1.219391110546279045e+01,8.250932193591864916e+00,2.797616688507170157e-01,5.623920659198520383e-02,3.440678516930183264e+02,7.322178621684467814e-02,3.702398684208660480e+18,1.406310781923395957e-05,6.013783968756233334e-01,8.424381357885127319e-02,3.704159050646591705e-02,7.509018352276941588e-01,2.412453243117885116e+00,3.234003761435066092e-03,8.691651422962933804e-01,4.210752011153212500e+15,7.391544308299674571e-02,1.436960058067078097e-07
1.713705337993754085e+01,7.941144356821244088e+00,2.671287035391544107e-01,8.255374934774671603e-02,2.069664288637325171e+02,8.690770515202454749e-02,1.958788604992341606e+19,1.666326899861027852e-05,6.249699728173794266e-01,9.998986489773219188e-02,5.672085851273635237e-02,7.526865622365358499e-01,3.115763237620534198e+00,5.133541257840780123e-03,8.691651422962933804e-01,5.438325636575586000e+15,8.043086982833726195e-02,2.373630601069097576e-07
2.408500042215260351e+01,7.647133939434317185e+00,2.551079851434582824e-01,1.210222435196939839e-01,1.247206499796514123e+02,1.033015875341531803e-01,1.035173432728479662e+20,1.975791291742720141e-05,6.491612745007063756e-01,1.188515076217107058e-01,8.681931786965993436e-02,7.551857846116685202e-01,4.027115262321179223e+00,8.135459617568330942e-03,8.691651422962933804e-01,7.029020661162752000e+15,8.745882997937197423e-02,3.923852222185190560e-07
3.385779921668286363e+01,7.368134114187363082e+00,2.437456949538278073e-01,1.756838235489684152e-01,7.555796959193324369e+01,1.230729231646852662e-01,5.458713422652344238e+20,2.333858511439626450e-05,6.723519639836499362e-01,1.415990094121036547e-01,1.323629487395455440e-01,7.594176013405367076e-01,5.211681338508559413e+00,1.283078067782772620e-02,8.691651422962933804e-01,9.096589846961122000e+15,9.500182243601720811e-02,6.498828192477922379e-07
4.762917857050339876e+01,7.101070917213848865e+00,2.333124929666238190e-01,2.430255359344941912e-01,4.669729474804980640e+01,1.473369305609308622e-01,2.854585387561222930e+21,2.686714431022346151e-05,6.872671738478386416e-01,1.695154618967733007e-01,1.977978228784445514e-01,7.692248530253003036e-01,6.763314574661905887e+00,1.987205034614914281e-02,8.691651422962933804e-01,1.180484659280413600e+16,1.029827698651581691e-01,1.082853082029390450e-06
6.704267287918627005e+01,6.848578971958859896e+00,2.243987918404322657e-01,2.923107654935621635e-01,3.042281831554948468e+01,1.784465367425296101e-01,1.444684278389273526e+22,2.850249511170445190e-05,6.788480828877615503e-01,2.053079766534151029e-01,2.795777081177385770e-01,7.929318852135807116e-01,8.830737089590662947e+00,2.933711998196737378e-02,8.691651422962933804e-01,1.541337394456691000e+16,1.110210755271179711e-01,1.834783578450436800e-06
6.838312369890446973e+01,6.834969634210797729e+00,2.239298853625104335e-01,2.939193660105207107e-01,2.973078808624601876e+01,1.805348577037066415e-01,1.584996118511548891e+22,2.850771493531295019e-05,6.776339243377115240e-01,2.077106511965517155e-01,2.847069777790895984e-01,7.947887990221125243e-01,8.970615340526524761e+00,2.995725684089619797e-02,8.691651422962933804e-01,1.565752069772161800e+16,1.114750730066757789e-01,1.893217891052276684e-06
