r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
5.588922946344668935e-03,1.384816807617029255e+01,7.310670345100069856e-01,7.644442023455050176e-05,1.335066802795311436e+07,6.455680290640645330e-04,3.359949676191193284e+05,8.883843560675201101e-07,3.816894577359786211e-01,6.327268418924817403e-04,3.209147735373569008e-05,7.283519160928125791e-01,2.123284445027576878e-02,1.379376925329983413e-06,1.020294993544409889e+00,8.464534142466683594e+12,2.026936392794030303e-02,2.331246982989507212e-11
8.657807500687895660e-03,1.306674522580116005e+01,6.883931766972891664e-01,1.219664755250436894e-04,6.889312942360285670e+06,7.894610799741828572e-04,2.885774010096012615e+06,1.066909691405044809e-06,4.002672997766204555e-01,7.737576729957956192e-04,5.536819471435655224e-05,7.312383827256451196e-01,2.922418677388377226e-02,2.517035825445430527e-06,1.020294993544409889e+00,1.165030560614075781e+13,2.281317158581144117e-02,4.426647425963344692e-11
1.340862245251387558e-02,1.234362736923426063e+01,6.482728276177435189e-01,1.952393590446738127e-04,3.558850868844584562e+06,9.676097666066702050e-04,2.476134800575690717e+07,1.286725579629464314e-06,4.198646032137829387e-01,9.483627507033861844e-04,9.549277608026163276e-05,7.337729627571438762e-01,4.026385123829599733e-02,4.588563875035798924e-06,1.020294993544409889e+00,1.605129940606377344e+13,2.564419236880734893e-02,8.400402361780586745e-11
2.073248364543528802e-02,1.167440792160447671e+01,6.106614852129950144e-01,3.129848629874313367e-04,1.844079381400856888e+06,1.187509130140547214e-03,2.112302635312161148e+08,1.556759763240103677e-06,4.404575222344414009e-01,1.163888030083585004e-03,1.643713226182664004e-04,7.359871939789804918e-01,5.546477484611107844e-02,8.341605950735013351e-06,1.020294993544409889e+00,2.211119106008601562e+13,2.878420595875174834e-02,1.590458579955597295e-10
3.188886919615939453e-02,1.105815949198044734e+01,5.756739353568284256e-01,5.003122436274152693e-04,9.636426582665388705e+05,1.456373571549478057e-03,1.766356036996450663e+09,1.885556821408036907e-06,4.618970565292121466e-01,1.427404408297811749e-03,2.811444280302642174e-04,7.379056771527348069e-01,7.617791190284232961e-02,1.504836450377969751e-05,1.020294993544409889e+00,3.036854236432996484e+13,3.223518977705908811e-02,2.988690299929283748e-10
4.848370845210872582e-02,1.049709916304633417e+01,5.435749505167321027e-01,7.916475659443109785e-04,5.126578016392691643e+05,1.778968012235931364e-03,1.404617595969175148e+10,2.278670387622529548e-06,4.838514445607804415e-01,1.743582026268659805e-03,4.741374070645060354e-04,7.395485722094486958e-01,1.038138016081434772e-01,2.670918380930737898e-05,1.020294993544409889e+00,4.138566880331383594e+13,3.596341399360935415e-02,5.522543442568644017e-10
7.249434902235757372e-02,9.990929544521758743e+00,5.144572829867354313e-01,1.232426512305664912e-03,2.797797663909864496e+05,2.158387538481279424e-03,1.028337521051846924e+11,2.739665877307816849e-06,5.059897311660137564e-01,2.115454404988543254e-03,7.834762094601884158e-04,7.409474446660022640e-01,1.398266328504733924e-01,4.631927672590799798e-05,1.020294993544409889e+00,5.574228693478765625e+13,3.992403532548552403e-02,9.960186218239867011e-10
1.065804443351008185e-01,9.533394536681393916e+00,4.880397492277098181e-01,1.886439976108172760e-03,1.566682290230739163e+05,2.600146921328736621e-03,6.888182766728321533e+11,3.275091500362890800e-06,5.282131474550133543e-01,2.548426619536834064e-03,1.268280317854404574e-03,7.421498014168022017e-01,1.860847646050880211e-01,7.846988458538040599e-05,1.020294993544409889e+00,7.418322340566979688e+13,4.410490444155792944e-02,1.752943859352295430e-09
1.544948181799616072e-01,9.116034218921402754e+00,4.638858680124205436e-01,2.846743435893382256e-03,8.963886529014477856e+04,3.113600825896619545e-03,4.282690931920879883e+12,3.896157717015424363e-06,5.506000166202005275e-01,3.051667258583970737e-03,2.018335978230909478e-03,7.432050786528696662e-01,2.451667306126640300e-01,1.303597577244278562e-04,1.020294993544409889e+00,9.773641806342503125e+13,4.852578373482024920e-02,3.022735311545523944e-09
2.215797140093984652e-01,8.731082002950998344e+00,4.415791409180842009e-01,4.250539827419789161e-03,5.212761301097030082e+04,3.711915409864165703e-03,2.519297042276627734e+13,4.618673547092276829e-06,5.733023542609664291e-01,3.638080587820309488e-03,3.171636701410733127e-03,7.441576351775720521e-01,3.205805310461217195e-01,2.133877403299298153e-04,1.020294993544409889e+00,1.278003452059742656e+14,5.322467643047265606e-02,5.133057593969034131e-09
3.154322439527093569e-01,8.372379443416553713e+00,4.207830746502284613e-01,6.300599127292120898e-03,3.066300228151631745e+04,4.411997468403975296e-03,1.426098663762819062e+14,5.462955502147219182e-06,5.964862475178596135e-01,4.324237104287953146e-03,4.941352543482064458e-03,7.450470348516770036e-01,4.170074174293637581e-01,3.456784771653033427e-04,1.020294993544409889e+00,1.662411991365039062e+14,5.824819633683867015e-02,8.623980212927018444e-09
4.468079025249302449e-01,8.035419879541329635e+00,4.012482042708188090e-01,9.296167736198724524e-03,1.817681996352971328e+04,5.234546208019388684e-03,7.869346881381387500e+14,6.453905400789789033e-06,6.203024000424863793e-01,5.130424280369211970e-03,7.657272763268037873e-03,7.459110197601371839e-01,5.405962785957385552e-01,5.560629365476910330e-04,1.020294993544409889e+00,2.155102519674244375e+14,6.364553923273963409e-02,1.438694892368295218e-08
6.308775564795379154e-01,7.717050081052059696e+00,3.827971720838721503e-01,1.367818205472335485e-02,1.083003136354980234e+04,6.204402938061757966e-03,4.271591768355724500e+15,7.621468928091614815e-06,6.448771414884976183e-01,6.080989299485082752e-03,1.183007906309583787e-02,7.467894681890618891e-01,6.993517181090640467e-01,8.903643429289077524e-04,1.020294993544409889e+00,2.787985617937320000e+14,6.946557066949303472e-02,2.389389533559143783e-08
8.889948254929803673e-01,7.415116117092924064e+00,3.653052010358940893e-01,2.009589020274843429e-02,6.474231086467564637e+03,7.351258507212876138e-03,2.294724601715483200e+16,9.001550565401444977e-06,6.703139174308960779e-01,7.205032420746560959e-03,1.825176937579824771e-02,7.477288767145945370e-01,9.036569102506877282e-01,1.421334872286867746e-03,1.020294993544409889e+00,3.602454107270377500e+14,7.575579070373239521e-02,3.957578860317151495e-08
1.251190249611750405e+00,7.128168660361294151e+00,3.486832113134049616e-01,2.950533704403805052e-02,3.878959044233761688e+03,8.710763003950034583e-03,1.224765130841991360e+17,1.063743583513216475e-05,6.966983373094582932e-01,8.537494606035117561e-03,2.815356775835382852e-02,7.487877166796959028e-01,1.166978579880851852e+00,2.264355418279331324e-03,1.020294993544409889e+00,4.652193471327606875e+14,8.256208332309784848e-02,6.544948719186234511e-08
1.759692232390047684e+00,6.855256684224849018e+00,3.328656953574803401e-01,4.331467342518003499e-02,2.327733317765151241e+03,1.032611783285647226e-02,6.510573646530520320e+17,1.258174314187284952e-05,7.241010286242869354e-01,1.012071792784604261e-02,4.345560345541704672e-02,7.500440371549008667e-01,1.506815249242888122e+00,3.602173024393830886e-03,1.020294993544409889e+00,6.006962069295533750e+14,8.992840417010870835e-02,1.081580697167489372e-07
2.473900515821623181e+00,6.595795371184441258e+00,3.178034090819171209e-01,6.359454919606206957e-02,1.398678352502474354e+03,1.225035064399565554e-02,3.452071855269876224e+18,1.489859518543492915e-05,7.525658715120248088e-01,1.200667524736064549e-02,6.716272335700645968e-02,7.516104490969086616e-01,1.945980506049166836e+00,5.723602319532550102e-03,1.020294993544409889e+00,7.757706920804873750e+14,9.789576897838486724e-02,1.787031291763684594e-07
3.477430678349243021e+00,6.349463805172120168e+00,3.034622435288521491e-01,9.334937253610059438e-02,8.416375298280968309e+02,1.454979089460759108e-02,1.827230380333871104e+19,1.766307985949341133e-05,7.820244960902151821e-01,1.426037664270307821e-02,1.039796641882119455e-01,7.536804615855021705e-01,2.514378916788296614e+00,9.082561013087773333e-03,1.020294993544409889e+00,1.002364343510109125e+15,1.064995888518141948e-01,2.953500731284395840e-07
4.888199411043300024e+00,6.115988782778688737e+00,2.898392327748372521e-01,1.366039682322411075e-01,5.078116634401192755e+02,1.731057348543910482e-02,9.655848221693114778e+19,2.093817684708125512e-05,8.118260369719824121e-01,1.696624367949095200e-02,1.611139153911688160e-01,7.567270046733622912e-01,3.251646272059552700e+00,1.437749590621622414e-02,1.020294993544409889e+00,1.296278082455180500e+15,1.157619398305278074e-01,4.886148197445316275e-07
6.873470457936729616e+00,5.894320493830330854e+00,2.770461940440650528e-01,1.963209434182194846e-01,3.090635992426925327e+02,2.065678730843712591e-02,5.083742976402178703e+20,2.461554977448629218e-05,8.384400333608135192e-01,2.024589696032651209e-02,2.479583453796554982e-01,7.624085867009338102e-01,4.212040457924388193e+00,2.258047550552555460e-02,1.020294993544409889e+00,1.679141970311421750e+15,1.256619262760645395e-01,8.106142544325860293e-07
9.673231602386367811e+00,5.681691627078023110e+00,2.655515709560022919e-01,2.614521861040288164e-01,1.939150027039557642e+02,2.481644063799637312e-02,2.638769649601260028e+21,2.774539678221699281e-05,8.485884523819882119e-01,2.432280937867426635e-02,3.668703540444899214e-01,7.763929193409995211e-01,5.476822284201451119e+00,3.449579967149975224e-02,1.020294993544409889e+00,2.183350861228743750e+15,1.360075801072922197e-01,1.357082609821569245e-06
1.298613231636291587e+01,5.512642483168255225e+00,2.571304328539060213e-01,2.945779936551140565e-01,1.360385756057108892e+02,2.940500645559010820e-02,1.056069690621065324e+22,2.850771912812419595e-05,8.324747503302836193e-01,2.882010265819285461e-02,4.824199276095206268e-01,8.008745903423013512e-01,6.907544020523423534e+00,4.761240922353012633e-02,1.020294993544409889e+00,2.753712171689399500e+15,1.447692547494216775e-01,2.151018728412795993e-06
