r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.558005807004691198e-02,1.504832189153835031e+01,6.297758847764728385e-01,1.181712832530093900e-04,2.588332585498445667e+06,2.589193825436696041e-03,3.728358538959179074e+06,1.049751188852231885e-06,3.475611484718941768e-01,2.714888353039506420e-03,4.127937367042449338e-05,7.312359965367113412e-01,3.472187410379753980e-02,1.838721500194489278e-06,9.537017691861668922e-01,3.626611523819782812e+13,1.919674843221598828e-02,4.089616986419625434e-11
3.959473462091710888e-02,1.421654160624239083e+01,5.931167663156647896e-01,1.890508216355232774e-04,1.338184502277376363e+06,3.172638553468588429e-03,3.193145713134775683e+07,1.265723936891493301e-06,3.645557893918172088e-01,3.326656881611881472e-03,7.105577837664029956e-05,7.337671998190273825e-01,4.781885034683999031e-02,3.349455501430275918e-06,9.537017691861668922e-01,4.994557413728324219e+13,2.157583496332595926e-02,7.754431910049084122e-11
6.111683723598200502e-02,1.344866632466294831e+01,5.588364662048429521e-01,3.024990861601878898e-04,6.951938171996161109e+05,3.890483898708935098e-03,2.707259246528710127e+08,1.530179460706969916e-06,3.823638077393449741e-01,4.079350615055318124e-03,1.218748034316208804e-04,7.359729763790192614e-01,6.578885995819953869e-02,6.074756077464432048e-06,9.537017691861668922e-01,6.871479256854905469e+13,2.420682422489833785e-02,1.464422413409241261e-10
9.360998273872889186e-02,1.274538311971940452e+01,5.271214670253682177e-01,4.813262350381809405e-04,3.655876542541146628e+05,4.761723782121569590e-03,2.225366553542870522e+09,1.849825297726841329e-06,4.007888830792994406e-01,4.992885549730021778e-03,2.070398041077156691e-04,7.378740876126756998e-01,9.007687187860943800e-02,1.089605255518188138e-05,9.537017691861668922e-01,9.408300387474612500e+13,2.707934621794395869e-02,2.734747935741433824e-10
1.413409641784316995e-01,1.210892730259226013e+01,4.982017578409334568e-01,7.558034466726365821e-04,1.965312412364603952e+05,5.797019252988103166e-03,1.712195778076884842e+10,2.228335407491108560e-06,4.195149518224144392e-01,6.078440284256722385e-03,3.455539874822298463e-04,7.394928347210190100e-01,1.221255436093191260e-01,1.915683091288569452e-05,9.537017691861668922e-01,1.275570271588168281e+14,3.015718813599160136e-02,5.001892087143004590e-10
2.097374428531345036e-01,1.153550382135130370e+01,4.720043247776342654e-01,1.166732956172347648e-03,1.084874604244204675e+05,7.007383684567296787e-03,1.204946377725169830e+11,2.669560365408152498e-06,4.383366599464075253e-01,7.347562845088341510e-03,5.645323103340345880e-04,7.408695064245759410e-01,1.635633688223329385e-01,3.287883664222342943e-05,9.537017691861668922e-01,1.708377826820648750e+14,3.341328903341345830e-02,8.921034333058790459e-10
3.063272966546354281e-01,1.101572412054136230e+01,4.481697293202523968e-01,1.772748920424240720e-03,6.135380510886367847e+04,8.414177660433393852e-03,7.796004304519700928e+11,3.181147019163376893e-06,4.572491937074181778e-01,8.822650782763629546e-03,9.044651429988881429e-04,7.420553022390481424e-01,2.166051617099900850e-01,5.520151851091438262e-05,9.537017691861668922e-01,2.262385875912102812e+14,3.685073905714755793e-02,1.554953859243793885e-09
4.417908912193215798e-01,1.053955716085827454e+01,4.262837335795028881e-01,2.659876273634876297e-03,3.537204390696041082e+04,1.005018010388679904e-02,4.721015558080233398e+12,3.774886516519374620e-06,4.763542340805826947e-01,1.053807430016936303e-02,1.426954439295101407e-03,7.430983031606148703e-01,2.842925079246034215e-01,9.107278403858627702e-05,9.537017691861668922e-01,2.969363008151195625e+14,4.049306478784690799e-02,2.661436547713912255e-09
6.313395393219597418e-01,1.009848558252323159e+01,4.059843327556554859e-01,3.955160829352275323e-03,2.068120319091740384e+04,1.195938577498904115e-02,2.726200287630696484e+13,4.466619972455795801e-06,4.957903514638786202e-01,1.253996391890357769e-02,2.226492149562793194e-03,7.440399954175652697e-01,3.707285613133229352e-01,1.483486095404550802e-04,9.537017691861668922e-01,3.872165622883180625e+14,4.437478366984053124e-02,4.495592991425917581e-09
8.965616561165029585e-01,9.686027342360251424e+00,3.869919450970831787e-01,5.846205391352034264e-03,1.220941815829343250e+04,1.419679241354100500e-02,1.524264884251132812e+14,5.276159486403851948e-06,5.156941524918315922e-01,1.488598728893594791e-02,3.448325301303696751e-03,7.449167559383639281e-01,4.813437203324849589e-01,2.395283732717392027e-04,9.537017691861668922e-01,5.027512852150900000e+14,4.853490193403729031e-02,7.525906590071808404e-09
1.267963481458828090e+00,9.297533942334768042e+00,3.691038911973882342e-01,8.609550384611782195e-03,7.254519398742354497e+03,1.682884755289051903e-02,8.344320284091267500e+14,6.227464757498579730e-06,5.361841819492950689e-01,1.764581769335635264e-02,5.315718727371484750e-03,7.457631062132226152e-01,6.232333352922345693e-01,3.844943698200232736e-04,9.537017691861668922e-01,6.509513827055363750e+14,5.301336559113032504e-02,1.252563766120055184e-08
1.788521413183364661e+00,8.929773471616885061e+00,3.521771598286161375e-01,1.265229658129086478e-02,4.328593867668168969e+03,1.993481638291021152e-02,4.506790407328703000e+15,7.349170535115649887e-06,5.573580088354238571e-01,2.090256831537747398e-02,8.171803807355090821e-03,7.466154696250180134e-01,8.056071381521821007e-01,6.148431718479194751e-04,9.537017691861668922e-01,8.414361857773801250e+14,5.784957119205230008e-02,2.077124908819635054e-08
2.518687206583047899e+00,8.580525591085621073e+00,3.361106013190777730e-01,1.857351036029283517e-02,2.589870835975458249e+03,2.360920037109889499e-02,2.413593730552892800e+16,8.675516406594910835e-06,5.792955699510375922e-01,2.475532827337166564e-02,1.254410429065441583e-02,7.475162311803145165e-01,1.040394076430777082e+00,9.807405070881448222e-04,9.537017691861668922e-01,1.086665177005820250e+15,6.308203151097603600e-02,3.437030640597990152e-08
3.543448909973917260e+00,8.248272583082409071e+00,3.208308855030336249e-01,2.725499854481399503e-02,1.552428672901578238e+03,2.796529230897873766e-02,1.285779904694385760e+17,1.024771302063785007e-05,6.020640479023197100e-01,2.932289024989717316e-02,1.924424810288161841e-02,7.485184604381432960e-01,1.343052170360401254e+00,1.561760814693149242e-03,9.537017691861668922e-01,1.402783865744011750e+15,6.874840045629745933e-02,5.680426714517844884e-08
4.982291384199237783e+00,7.931993316937048455e+00,3.062828531162183343e-01,3.999539970163358549e-02,9.318012960812966412e+02,3.314011482274408643e-02,6.827159371128817920e+17,1.211579592581678418e-05,6.257210115898733660e-01,3.474892874637730555e-02,2.952219902630850643e-02,7.496923580012326838e-01,1.733651021083967736e+00,2.483987358442197365e-03,9.537017691861668922e-01,1.810754440428493250e+15,7.488533020311020916e-02,9.382868563826548598e-08
7.003253969313367300e+00,7.631037028504280784e+00,2.924237449005968048e-01,5.870600102939898396e-02,5.599029634986403607e+02,3.930131712632151803e-02,3.617537864896234496e+18,1.434083917766724100e-05,6.503088819104928531e-01,4.120923164466702704e-02,4.530429705028776038e-02,7.511369919792069139e-01,2.238327365847342598e+00,3.946843224970694210e-03,9.537017691861668922e-01,2.337876058992833500e+15,8.152777261167133693e-02,1.549703359167314387e-07
9.842814105388027812e+00,7.345034279849999237e+00,2.792217814099056117e-01,8.617654657534572216e-02,3.368340713684719958e+02,4.665738156858208197e-02,1.914180505026188902e+19,1.699575524827605423e-05,6.758066222310147309e-01,4.892240223943041671e-02,6.955383941222542665e-02,7.530135798614567832e-01,2.891278564062145229e+00,6.264454890239826330e-03,9.537017691861668922e-01,3.019866994406872500e+15,8.870715528134810735e-02,2.560310254474957211e-07
1.383423427265073968e+01,7.073724766166874289e+00,2.666658197960833365e-01,1.262730881524019022e-01,2.030554589241068868e+02,5.547546940463288223e-02,1.011588703279976612e+20,2.015184161084405211e-05,7.018541467163597058e-01,5.816857134696561821e-02,1.067561817886608644e-01,7.556831845261121616e-01,3.737646029291789240e+00,9.924364144068092281e-03,9.537017691861668922e-01,3.903876306119762000e+15,9.644645338683127678e-02,4.233461046024280346e-07
1.944927497305394937e+01,6.816250445033690042e+00,2.548200946240518072e-01,1.827828206499454711e-01,1.231811303542592668e+02,6.612667380794597094e-02,5.331984738797806551e+20,2.377296986540128305e-05,7.263341879173840221e-01,6.933684716174386142e-02,1.630715551396793583e-01,7.603517714568346353e-01,4.838493488910271090e+00,1.563289802999065503e-02,9.537017691861668922e-01,5.053683505778802000e+15,1.047424097090412787e-01,7.015160467320781368e-07
2.736422766713083021e+01,6.569524753766649461e+00,2.440163557183399057e-01,2.499198401023949856e-01,7.648602499505831531e+01,7.925082899223066801e-02,2.782332765118726668e+21,2.719266347877169571e-05,7.401633677788485022e-01,8.309812517162327994e-02,2.429778518104140639e-01,7.714614822946531669e-01,6.282950210220951348e+00,2.410942502549169239e-02,9.537017691861668922e-01,6.562381848357989000e+15,1.134877230202280818e-01,1.170599513552331438e-06
3.837697103571005641e+01,6.341271967114924024e+00,2.349429775832993506e-01,2.943754643037113650e-01,5.041513563309246848e+01,9.599823081383324075e-02,1.376161392067016131e+22,2.850772121992138023e-05,7.281398745028050401e-01,1.006585432841888283e-01,3.390874721196076025e-01,7.968240230276872893e-01,8.189116991047319161e+00,3.521693340412488521e-02,9.537017691861668922e-01,8.553324616309358000e+15,1.221132878054179971e-01,1.978032353323495750e-06
