r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.274838321135744225e-02,1.541834126598332055e+01,6.831732981615874500e-01,7.463806291355722989e-05,6.335975738560643047e+06,1.594068659290237772e-03,4.085308817695530597e+05,8.774586293380890981e-07,3.428191882964572446e-01,1.631006370140303773e-03,2.568523342088267509e-05,7.283511121201642347e-01,2.421041140867813066e-02,1.086440938615789506e-06,9.773528101874375817e-01,2.008857169564301562e+13,1.777571623825822608e-02,2.195147365144453367e-11
1.974627699505071207e-02,1.454853006551045524e+01,6.433051677173836636e-01,1.190697842445037369e-04,3.270101459017159883e+06,1.949271689185576263e-03,3.507444616570311133e+06,1.053736078447859961e-06,3.595006150349763230e-01,1.994440153921226561e-03,4.427019328260237434e-05,7.312366369343129557e-01,3.331960951080127631e-02,1.982186695427162493e-06,9.773528101874375817e-01,2.764692236037908594e+13,2.000596434283549371e-02,4.167506381585276024e-11
3.056966944896142083e-02,1.374409526743895782e+01,6.058452113869551292e-01,1.905213128797397500e-04,1.690255123977928190e+06,2.388698043241247251e-03,3.005578763218815625e+07,1.270618106637214194e-06,3.770856898097402210e-01,2.444048882187324807e-03,7.623906418672841468e-05,7.337687868543483205e-01,4.589306900758698127e-02,3.611587676643128449e-06,9.773528101874375817e-01,3.807974146038437500e+13,2.248629013984086711e-02,7.904005487294514061e-11
4.720896914655218352e-02,1.300094873885997693e+01,5.707913931150880860e-01,3.050129497530796891e-04,8.774560242598840268e+05,2.929842530784818218e-03,2.552732098591555357e+08,1.536428527509148597e-06,3.955268925086056764e-01,2.997732753459756740e-03,1.308823105794364346e-04,7.359769091577954558e-01,6.316194588002695121e-02,6.554518594960106757e-06,9.773528101874375817e-01,5.240857979771615625e+13,2.523150667035279834e-02,1.493744267744035743e-10
7.238974142779502907e-02,1.231935671253985021e+01,5.383146059479754220e-01,4.859284452219468750e-04,4.606505406705775531e+05,3.587899354703075368e-03,2.108285828151187420e+09,1.858334490765843383e-06,4.146382013304110714e-01,3.671038050235907180e-03,2.227272933678072441e-04,7.378826255530823719e-01,8.655252491870289722e-02,1.177479412247613752e-05,9.773528101874375817e-01,7.181689616579812500e+13,2.823393771205327807e-02,2.794182758985448661e-10
1.094905014743138838e-01,1.170170638288424314e+01,5.086601126774636938e-01,7.644925031495014177e-04,2.469893916261456034e+05,4.371646560542345912e-03,1.635855092310181808e+10,2.240383936824589471e-06,4.340951920418464338e-01,4.472946222668503641e-03,3.726733134730511338e-04,7.395073093968771438e-01,1.174983713378778827e-01,2.075095682537185976e-05,9.773528101874375817e-01,9.749419028444014062e+13,3.145710606194398323e-02,5.123683542701190637e-10
1.627671269110353425e-01,1.114517209103550499e+01,4.817941750948155355e-01,1.182511938350165820e-03,1.359724057659420941e+05,5.289056221806580360e-03,1.162132083389866180e+11,2.686280435442079922e-06,4.536625342573504249e-01,5.411614072908063622e-03,6.104412652636394829e-04,7.408890985322577061e-01,1.575772596304894080e-01,3.570257231783650561e-05,9.773528101874375817e-01,1.307496194201548281e+14,3.486962867549873307e-02,9.162447962613187990e-10
2.380881394365314818e-01,1.064109039074729246e+01,4.573702119805962418e-01,1.799792560159112816e-03,7.672208958989306120e+04,6.355659414481650872e-03,7.579391149187811279e+11,3.203430476662587412e-06,4.733175050573741882e-01,6.502932562564338326e-03,9.802897348581533516e-04,7.420785647428249643e-01,2.089153215763739913e-01,6.006703533172250527e-05,9.773528101874375817e-01,1.733473399093488438e+14,3.847172308219684589e-02,1.600601235433448281e-09
3.437714970422856009e-01,1.017978613507792751e+01,4.349665946159300134e-01,2.703979706803322051e-03,4.415589938714593154e+04,7.595805242705465712e-03,4.617349128451232422e+12,3.803511412820328523e-06,4.931584626832614671e-01,7.771815012481250902e-03,1.549524617370288829e-03,7.431242095647884183e-01,2.744371787778325245e-01,9.925580441537424769e-05,9.773528101874375817e-01,2.277140544523070938e+14,4.228643644167665028e-02,2.744204074967084572e-09
4.916644784956754610e-01,9.752909315785519340e+00,4.142080646337358840e-01,4.024480849560141404e-03,2.578563553377709832e+04,9.042513045079816902e-03,2.677431024824964062e+13,4.502377225471102096e-06,5.133279557440809659e-01,9.252045884377859547e-03,2.421427742397011355e-03,7.440682265209381807e-01,3.580965124280758860e-01,1.618562427102940998e-04,9.773528101874375817e-01,2.971303272150338750e+14,4.634927123618431261e-02,4.640933238894753089e-09
6.985895201015791534e-01,9.354049716049878782e+00,3.948020111605056170e-01,5.952430861946539191e-03,1.521061261029941124e+04,1.073729697031272634e-02,1.501121907121371562e+14,5.319971171514577198e-06,5.339694870329402265e-01,1.098610129156278592e-02,3.754914368079024980e-03,7.449477400831266971e-01,4.651356410080362824e-01,2.615299282822870666e-04,9.773528101874375817e-01,3.859459682390824375e+14,5.070101063040757805e-02,7.775440694102083118e-09
9.883282966676706360e-01,8.978591120733174336e+00,3.765353124825813746e-01,8.769654177127609446e-03,9.033095777210661254e+03,1.273045366652710529e-02,8.232135589586940000e+14,6.280479684087883737e-06,5.552087564749561555e-01,1.302544335457085124e-02,5.794564608811898776e-03,7.457980139333342251e-01,6.024120607211187473e-01,4.200082690109132439e-04,9.773528101874375817e-01,4.998509801356979375e+14,5.538367118385637000e-02,1.294769137423111578e-08
1.394392782822735377e+00,8.623321003891184944e+00,3.592574023830704677e-01,1.289111561245584806e-02,5.388113869484153838e+03,1.508205504411773423e-02,4.451114775053631500e+15,7.412844861133067594e-06,5.771495891462027350e-01,1.543153596829100437e-02,8.916802471265614788e-03,7.466562624367609757e-01,7.788322505603041401e-01,6.718273874897365359e-04,9.773528101874375817e-01,6.462355075325798750e+14,6.043873529673290251e-02,2.147831042985200714e-08
1.963928273539318203e+00,8.286036376724606356e+00,3.428619713702760197e-01,1.892753453590609661e-02,3.223192789020647524e+03,1.786375557285393989e-02,2.385400894324236400e+16,8.751692729774430138e-06,5.998769906322765078e-01,1.827769397770290585e-02,1.370126147277251662e-02,7.475658103881893668e-01,1.005935877971595227e+00,1.071819808823558373e-03,9.773528101874375817e-01,8.346745813087908750e+14,6.590668880766240023e-02,3.554791476235067032e-08
2.763220061749342538e+00,7.965237583264630494e+00,3.272722558092482359e-01,2.777794990699614108e-02,1.931856553898106995e+03,2.116148593585110566e-02,1.271287725826286080e+17,1.033871396586822778e-05,6.234621255571763943e-01,2.165183924911694494e-02,2.104139158047016456e-02,7.485809589268643816e-01,1.298679304375297328e+00,1.706958876736765392e-03,9.773528101874375817e-01,1.077578231745355375e+15,7.182699910409158506e-02,5.875887252948294478e-08
3.885462756427925601e+00,7.659921927963337041e+00,3.124308320026392694e-01,4.076642886015320599e-02,1.159488711304001527e+03,2.507922119437200337e-02,6.751889425365608960e+17,1.222454265573626630e-05,6.479654615101225756e-01,2.566035615077659482e-02,3.231615765913663230e-02,7.497736820253504408e-01,1.676484340386351191e+00,2.715039201998631618e-03,9.773528101874375817e-01,1.391061692425523500e+15,7.823794196356240183e-02,9.706711567747173311e-08
5.461727481671033502e+00,7.369456003337858441e+00,2.982935006029686642e-01,5.984137230842667687e-02,6.967155195831874153e+02,2.974426950687754714e-02,3.578172939274280960e+18,1.447096981192578911e-05,6.734300949596468966e-01,3.043350282194734122e-02,4.965612428817434837e-02,7.512460392564900280e-01,2.164650420648906337e+00,4.313969300013075978e-03,9.773528101874375817e-01,1.796117151302205000e+15,8.517583999706697384e-02,1.603322522159402736e-07
7.676478930984042215e+00,7.093483647873721765e+00,2.848278995744997211e-01,8.784333933249649506e-02,4.191616926896374480e+02,3.531515355087028879e-02,1.893489326454697984e+19,1.715148796096025539e-05,6.998263553866865827e-01,3.613347522282922553e-02,7.634776187596670205e-02,7.531661370759774599e-01,2.796293051971418642e+00,6.846832221497517121e-03,9.773528101874375817e-01,2.320222176663263000e+15,9.267306937210921525e-02,2.649115685153796631e-07
1.078971696402803992e+01,6.831743896601292221e+00,2.720244127037380055e-01,1.286821934173703053e-01,2.527321434344884494e+02,4.199560172676112396e-02,1.000645823689619866e+20,2.033591229554740923e-05,7.267385168701490095e-01,4.296872254217713738e-02,1.173722007585998456e-01,7.559183660892760948e-01,3.615164247746450066e+00,1.084516452367658909e-02,9.773528101874375817e-01,2.999679970591011500e+15,1.007525826830815291e-01,4.380804124513095056e-07
1.516965926585803537e+01,6.583334939797447660e+00,2.599568489566198015e-01,1.859944103574450447e-01,1.534220179360359850e+02,5.007086508393069485e-02,5.273089253982621532e+20,2.397350115487945551e-05,7.517704977770148789e-01,5.123110565807659916e-02,1.794982474015896778e-01,7.608039982521741518e-01,4.680600378491333480e+00,1.707270426393654034e-02,9.773528101874375817e-01,3.883724844439178500e+15,1.094078367636801830e-01,7.261136205469886624e-07
2.134444422048191825e+01,6.345200513245575991e+00,2.489870672776468563e-01,2.528546589353246610e-01,9.548133315737483429e+01,6.004045437542875063e-02,2.748575444290937291e+21,2.733492369058754183e-05,7.649311247567376348e-01,6.143170997166738645e-02,2.670586481407195012e-01,7.725482435128828707e-01,6.079747090248940999e+00,2.627526227055802799e-02,9.773528101874375817e-01,5.044665836205682000e+15,1.185150504986185460e-01,1.212515234389736195e-06
2.962278124229899134e+01,6.132261534277017923e+00,2.400600153851468466e-01,2.944815770203378369e-01,6.389868364364622977e+01,7.234718981256249570e-02,1.292422151663605776e+22,2.850772059014212469e-05,7.518742364397998923e-01,7.402361671082491323e-02,3.675564774126883205e-01,7.977694330824418589e-01,7.862213842624525384e+00,3.785442573529658461e-02,9.773528101874375817e-01,6.523666359813552000e+15,1.271906386695512425e-01,2.017795605664435111e-06
