r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
2.307336982439998213e-02,1.666104485970218008e+01,6.507038882423152870e-01,7.335984748486513583e-05,3.708439567749724258e+06,3.056308128861816818e-03,4.699239897576478543e+05,8.701835031731460569e-07,3.172494814243364547e-01,3.353660892543731693e-03,2.189461314106784618e-05,7.283504425162555806e-01,2.661520365846614666e-02,9.144799770969495808e-07,9.113348745715388333e-01,3.742157607914972656e+13,1.616885762938835569e-02,2.103127115105367883e-11
3.573464817342707212e-02,1.572136833155408908e+01,6.127405629525746189e-01,1.170156853867260422e-04,1.914329666158235399e+06,3.737130787065077141e-03,4.032948787462552078e+06,1.044945747751896510e-06,3.326823783948466007e-01,4.100721799790749134e-03,3.771220501534725602e-05,7.312350837075151100e-01,3.662601051084340281e-02,1.668176146483479678e-06,9.113348745715388333e-01,5.149699609273073438e+13,1.819692472413064754e-02,3.992098130319587424e-11
5.529951762508720364e-02,1.485283883115526571e+01,5.770920132051160500e-01,1.871535162846654527e-04,9.900781771706971340e+05,4.578732228373085487e-03,3.451187876509906352e+07,1.259797310724848419e-06,3.489403195814823055e-01,5.024203897086416092e-03,6.487620209595698747e-05,7.337649007985470595e-01,5.043232688507640060e-02,3.037788830595105321e-06,9.113348745715388333e-01,7.090898802039070312e+13,2.045080652963406770e-02,7.566824683043290994e-11
8.529767329927941122e-02,1.405184323203985386e+01,5.437906299080397243e-01,2.992321703883175205e-04,5.148997790720317280e+05,5.612832151634068907e-03,2.918400452178999782e+08,1.522532892416291413e-06,3.659569708847791314e-01,6.158912939958458184e-03,1.111394343455634028e-04,7.359672893879538602e-01,6.934822217900285524e-02,5.504159617424419525e-06,9.113348745715388333e-01,9.750516304615392188e+13,2.294034561458397833e-02,1.427489845444264264e-10
1.304400618188495398e-01,1.331962193752788970e+01,5.130406320271634346e-01,4.753022582780267705e-04,2.714208255674206885e+05,6.864567095111834445e-03,2.382799225846727371e+09,1.839257745409014045e-06,3.835241885644446458e-01,7.532431037865404411e-03,1.883597483620529946e-04,7.378620205803851917e-01,9.483917927773524714e-02,9.851233203055339278e-06,9.113348745715388333e-01,1.333460231290382344e+14,2.565200480377718972e-02,2.659538453996750213e-10
1.964979267530089224e-01,1.265802735656480671e+01,4.850459634237868078e-01,7.444516534975487501e-04,1.464150188752718095e+05,8.347773562996558400e-03,1.812649619206250000e+10,2.213246493048970607e-06,4.013407925296917922e-01,9.159940869069930700e-03,3.133485521722453415e-04,7.394730055221550025e-01,1.283630501571444427e-01,1.726550446494799272e-05,9.113348745715388333e-01,1.804813409977162188e+14,2.855065314316306349e-02,4.847883848451951956e-10
2.909136592764969831e-01,1.206191480730026022e+01,4.596851183810286012e-01,1.146264520157692013e-03,8.110332767407214851e+04,1.007934599774358043e-02,1.260278114752610016e+11,2.648590836363636899e-06,4.192387811291423683e-01,1.105998056146194689e-02,5.102217466873386342e-04,7.408432651223402221e-01,1.716223898825142147e-01,2.953954325245231012e-05,9.113348745715388333e-01,2.413049474386072812e+14,3.161464223137373797e-02,8.617141454386697741e-10
4.240730475461633731e-01,1.152098793749846450e+01,4.365868256587816520e-01,1.737905629006007962e-03,4.599924212275170430e+04,1.209138935746023776e-02,8.072337777033253174e+11,3.153224953395021368e-06,4.372327623917144357e-01,1.326777861227462080e-02,8.151036578635735856e-04,7.420245840330741416e-01,2.269520712573068477e-01,4.946544896818240992e-05,9.113348745715388333e-01,3.190997262263808750e+14,3.485014779543343932e-02,1.497767718245975367e-09
6.107270557637142216e-01,1.102477192952142104e+01,4.153477712174757364e-01,2.603353453425665594e-03,2.657691172159152120e+04,1.443194931554750600e-02,4.852137943584482422e+12,3.739069044147544096e-06,4.554270970747579250e-01,1.583605512993524131e-02,1.282985067828605304e-03,7.430644275291614642e-01,2.975512571123979932e-01,8.144967875165213167e-05,9.113348745715388333e-01,4.183637723897826875e+14,3.828101763700136190e-02,2.558157518443932957e-09
8.718802305905559713e-01,1.056454360755203403e+01,3.956230849436722097e-01,3.866654644186470844e-03,1.556222400127548281e+04,1.716470718491269754e-02,2.787574102942262109e+13,4.421934372136107741e-06,4.739547356524255184e-01,1.883468707700079042e-02,1.998176203393296074e-03,7.440033541619370805e-01,3.877236805155436783e-01,1.324927053916049951e-04,9.113348745715388333e-01,5.451482316005143750e+14,4.194040378254479395e-02,4.314762504607453572e-09
1.237323691497706157e+00,1.013373243266621770e+01,3.771494435803084966e-01,5.710924299331194415e-03,9.196487195563731802e+03,2.036873114917502406e-02,1.553312845117977500e+14,5.221460112697498645e-06,4.929435859090061101e-01,2.235043529827750522e-02,3.090124888837494140e-03,7.448767891585569290e-01,5.031521863369179393e-01,2.137339470700816955e-04,9.113348745715388333e-01,7.074433118007787500e+14,4.586507078150522942e-02,7.216062270041519894e-09
1.749132420991813097e+00,9.727649156952255183e+00,3.597370003472051825e-01,8.405993419583349460e-03,5.467766814676934700e+03,2.413923726251613125e-02,8.484966667446177500e+14,6.161317939464033182e-06,5.125034233917397097e-01,2.648777955947874407e-02,4.757527346751271903e-03,7.457183192511193104e-01,6.512516377685909630e-01,3.428918236722153473e-04,9.113348745715388333e-01,9.156744777219073750e+14,5.009241441741014295e-02,1.200227140104319489e-08
2.466561550009216397e+00,9.343035904296893790e+00,3.432519457069085900e-01,1.234898606777518060e-02,3.263749892705914135e+03,2.858965051628942905e-02,4.576563641385788000e+15,7.269757546584458869e-06,5.327242520082325905e-01,3.137118013807028288e-02,7.305271937882593970e-03,7.465633753612465062e-01,8.416395079451391981e-01,5.481231467939053428e-04,9.113348745715388333e-01,1.183364113307043250e+15,5.465928508646180489e-02,1.989520902790022065e-08
3.472947444517552551e+00,8.977648284612920193e+00,3.275993883549205843e-01,1.812419342805321465e-02,1.953204384739846773e+03,3.385512240336550210e-02,2.448923113096347600e+16,8.580536901589591020e-06,5.536799087293816646e-01,3.714893761668276034e-02,1.120126264241431621e-02,7.474531639964132612e-01,1.086768424473947725e+00,8.741327604913556653e-04,9.113348745715388333e-01,1.528020893574228500e+15,5.960179003045786711e-02,3.291206313346397129e-08
4.885441701759175359e+00,8.629943450509681924e+00,3.127101598149253925e-01,2.659157919550751356e-02,1.170942832378604862e+03,4.009761636136002089e-02,1.303941602641388640e+17,1.013426927496666855e-05,5.754327747500112000e-01,4.399877309667512421e-02,1.716395478720321097e-02,7.484392121737739600e-01,1.402771415779535458e+00,1.391836765403535936e-03,9.113348745715388333e-01,1.972328220022935750e+15,6.495536553873054730e-02,5.438472380486328094e-08
6.868739483821239666e+00,8.298874726123976586e+00,2.985318532931541813e-01,3.901754414788179831e-02,7.028638932496066900e+02,4.751291270735934907e-02,6.921496153499409920e+17,1.198024437665255092e-05,5.980368666128719202e-01,5.213551465337853269e-02,2.629724920583097203e-02,7.495895111578873005e-01,1.810589768376613229e+00,2.213611735248232834e-03,9.113348745715388333e-01,2.545730013374629500e+15,7.075466623325259163e-02,8.982091662008267866e-08
9.654450400535550258e+00,7.983767300396117150e+00,2.850234766642628093e-01,5.726624500783734223e-02,4.223385760936198494e+02,5.634033188860699398e-02,3.666877813479041536e+18,1.417863550737485043e-05,6.215335307237231932e-01,6.182176657630403943e-02,4.029783169623085692e-02,7.509994550523163559e-01,2.337486924974781832e+00,3.517239056652165293e-03,9.113348745715388333e-01,3.286559288421490500e+15,7.703293926022936056e-02,1.483358651947944687e-07
1.356848730883982057e+01,7.684232924606725135e+00,2.721540139809221492e-01,8.406229191653229182e-02,2.540598110811332901e+02,6.687700271453154988e-02,1.940114980264769946e+19,1.680158158588698728e-05,6.459109963380271768e-01,7.338356577868651587e-02,6.176841314432740537e-02,7.528219977272971875e-01,3.019116201055565440e+00,5.582911949900654092e-03,9.113348745715388333e-01,4.244945410126742000e+15,8.382039589613038411e-02,2.450448858727349060e-07
1.907007126940078834e+01,7.400009879870068197e+00,2.599106647259021297e-01,1.232109815274518155e-01,1.531224556929905702e+02,7.950234768770761407e-02,1.025301636933177999e+20,1.992193458148712503e-05,6.708710281183609681e-01,8.723724934271322173e-02,9.464425729675085552e-02,7.553906992073716742e-01,3.902490429878167078e+00,8.846413181630628092e-03,9.113348745715388333e-01,5.486989481419425000e+15,9.113990530862527140e-02,4.051234862644999180e-07
2.680891096622454128e+01,7.130294132369261462e+00,2.483466900212777384e-01,1.786585711914976116e-01,9.281451992965854458e+01,9.473831442346851428e-02,5.405710861111254712e+20,2.352036832425538130e-05,6.946120527092822794e-01,1.039555459435363149e-01,1.443958502205650307e-01,7.597987587222094774e-01,5.051008796844729254e+00,1.394519073215209209e-02,9.113348745715388333e-01,7.101832185584438000e+15,9.899178402186001313e-02,6.711175778208560711e-07
3.771559294340951141e+01,6.871994237493920465e+00,2.377574308280582249e-01,2.459808158283434687e-01,5.747101627561655590e+01,1.134669940660617965e-01,2.824451150917330272e+21,2.700672638067317912e-05,7.091344775926970989e-01,1.245063666848126860e-01,2.155277406097283188e-01,7.701352826013263542e-01,6.556483260600391105e+00,2.156091698604626489e-02,9.113348745715388333e-01,9.218563205327324000e+15,1.072872433738173981e-01,1.118899252488083923e-06
5.308341613948964266e+01,6.628998661714064156e+00,2.287423845762169006e-01,2.933547853027816399e-01,3.756530091540515315e+01,1.375507152895467378e-01,1.425078835074007931e+22,2.850705462039359960e-05,6.991290936476589613e-01,1.509332289672506711e-01,3.034382589532235164e-01,7.946866873180261637e-01,8.564195455322561656e+00,3.173523929004910121e-02,9.113348745715388333e-01,1.204145179201425600e+16,1.156033440344119562e-01,1.898003811537138991e-06
5.361692418034648000e+01,6.622402301136447456e+00,2.285016777862080573e-01,2.941353425179801251e-01,3.713274982942003533e+01,1.383651254284612997e-01,1.493311252837857808e+22,2.850771467610778336e-05,6.984843533840379148e-01,1.518268742798998261e-01,3.062147615636603426e-01,7.956367635118988257e-01,8.632567455882119489e+00,3.207113181613550218e-02,9.113348745715388333e-01,1.213758436546572000e+16,1.158403922252137092e-01,1.928367037562906545e-06
