r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
3.490510532837059685e-04,2.789982379278900737e+01,1.135069924978320266e+00,1.619775796190124181e-06,1.687417580073721647e+09,3.945044853695744503e-04,0.000000000000000000e+00,2.307043774091078511e-07,2.276114151648919171e-01,4.095984004134894788e-04,2.220086578587802482e-07,6.842107446522238678e-01,1.722449727821109833e-03,5.648167210847769683e-09,9.631494775646639583e-01,1.653630378246658936e+12,5.805684681810684492e-03,0.000000000000000000e+00
3.943967353665812502e-04,2.731028095571991088e+01,1.115839217144864337e+00,1.822816478044352970e-06,1.398271857811780691e+09,4.127658202937060580e-04,3.428207248591896156e-03,2.389660946514105234e-07,2.303100757227415640e-01,4.285584220399411338e-04,2.589992831325801607e-07,6.862606035348095546e-01,1.872813907198251932e-03,6.700658769178753581e-09,9.631494775646639583e-01,1.797986855421008301e+12,6.033227929384532388e-03,1.789326354857748592e-14
4.397424174494565861e-04,2.680075431634189798e+01,1.098991515634087479e+00,2.025816359037190562e-06,1.182800560859537601e+09,4.299281800355793208e-04,8.814582675284914418e-03,2.467010998621605538e-07,2.327557914858905397e-01,4.463774212105252521e-04,2.970928724196620612e-07,6.880524031650467887e-01,2.018242011173522997e-03,7.801719213523485644e-09,9.631494775646639583e-01,1.937604474849897705e+12,6.242178228948465357e-03,3.671965871649575859e-14
7.169184473387940279e-04,2.468233564630922672e+01,1.026554308495281065e+00,3.268686877730536141e-06,5.586952987301810980e+08,5.187056298617353069e-04,1.291283728753718774e-01,2.863299734061188983e-07,2.442170627605825262e-01,5.385515352957354323e-04,5.495713172826582065e-07,6.956863449229312435e-01,2.830554131762628468e-03,1.542816984280219819e-08,9.631494775646639583e-01,2.717461197242213867e+12,7.256201560368295486e-03,1.707821246207978144e-13
1.096105463590916519e-03,2.304119032480750207e+01,9.676743805364838025e-01,4.980458195756815548e-06,2.917396518455215096e+08,6.140948986876292297e-04,1.095478613344598839e+00,3.283319424094057844e-07,2.548434067916980350e-01,6.375904394823285123e-04,9.364884086357041947e-07,7.017586424760793307e-01,3.808202398803061869e-03,2.785103126410019674e-08,9.631494775646639583e-01,3.656048168754782227e+12,8.246000701278918474e-03,3.932769135323407928e-13
1.695068813211303947e-03,2.152156420540469028e+01,9.108567231453327251e-01,7.715811874099454769e-06,1.499424272073455155e+08,7.340911264811447604e-04,9.247452601650962833e+00,3.805488024592423628e-07,2.664247097500277439e-01,7.621777757044563475e-04,1.616984508223170377e-06,7.074519680918972542e-01,5.177793907636488516e-03,5.100738152759033364e-08,9.631494775646639583e-01,4.970918546806738281e+12,9.378937041223904883e-03,8.201661054241045889e-13
2.618732204338928508e-03,2.015006608948141320e+01,8.576053491752985147e-01,1.200396960171922491e-05,7.729227299411292374e+07,8.813204338844296852e-04,7.893517190776901771e+01,4.439216511937789840e-07,2.786825163695966223e-01,9.150401411345411139e-04,2.785721733649816810e-06,7.125954801513175729e-01,7.051614635726447498e-03,9.316631111334833944e-08,9.631494775646639583e-01,6.769871996250833984e+12,1.063931251136018483e-02,1.621681487657339873e-12
4.049584326539839609e-03,1.890125473086193963e+01,8.074549894899095692e-01,1.878761491106726024e-05,3.983596420914107561e+07,1.063024319972365097e-03,6.743697172144496790e+02,5.213658051544260099e-07,2.916992898042403137e-01,1.103696097785606366e-03,4.800860237662941059e-06,7.172323984536043140e-01,9.630590791205045562e-03,1.701964460025758544e-07,9.631494775646639583e-01,9.245806850307781250e+12,1.204671300981916861e-02,3.135391109406365782e-12
6.265696429829147387e-03,1.776055071398797125e+01,7.602590722751287888e-01,2.956270412134141517e-05,2.053768604916966334e+07,1.287420045514808776e-03,5.772610943406260049e+03,6.161598837336360728e-07,3.054961229865622019e-01,1.336677302437070487e-03,8.273489685415741796e-06,7.213831271436921266e-01,1.318320223825304206e-02,3.108261854472735404e-07,9.631494775646639583e-01,1.265647603621015430e+13,1.361631163050117804e-02,5.997287685032173349e-12
9.699640240652923628e-03,1.671449360577778975e+01,7.158367845050457312e-01,4.675338309204116703e-05,1.059077919211848825e+07,1.564894034438322904e-03,4.948601288501040108e+04,7.324489901891331528e-07,3.201061731791491893e-01,1.624767568161047991e-03,1.425899349824215836e-05,7.250781881659511541e-01,1.808407864043265478e-02,5.675362367514331193e-07,9.631494775646639583e-01,1.736154113493336523e+13,1.536633464029057809e-02,1.141681637992238476e-11
1.502149987698680501e-02,1.575184965673952320e+01,6.740290327699870465e-01,7.428308328261219100e-05,5.463090871821555309e+06,1.908307951749675744e-03,4.247002724459924502e+05,8.753606889394834491e-07,3.355608655149817654e-01,1.981320652921763920e-03,2.457566361373358650e-05,7.283509362530534714e-01,2.485175053280290133e-02,1.035971187609800297e-06,9.631494775646639583e-01,2.385881513397561328e+13,1.731678880296338985e-02,2.169144469690597474e-11
2.326648081733522985e-02,1.486327984065846231e+01,6.346970816053509878e-01,1.184997539499905251e-04,2.819715562391189393e+06,2.333500236123760806e-03,3.645914417576078326e+06,1.051203361329064471e-06,3.518879801837961896e-01,2.422780981020772242e-03,4.234993424862861086e-05,7.312362371391047944e-01,3.420151783846717836e-02,1.890030002054372208e-06,9.631494775646639583e-01,3.283501861698932422e+13,1.948930561137539319e-02,4.117960044645242329e-11
3.601580500236305910e-02,1.404161856998626234e+01,5.977465017990658547e-01,1.895888456888639097e-04,1.457676863936256617e+06,2.859409752627137952e-03,3.123184590943496302e+07,1.267508859070455555e-06,3.690966622539798014e-01,2.968812026828060967e-03,7.291089253106900891e-05,7.337677988924040662e-01,4.710433384734827311e-02,3.443208172183177564e-06,9.631494775646639583e-01,4.522231107179068750e+13,2.190500250039899982e-02,7.808883562633582661e-11
5.560274565758527993e-02,1.328288585004177058e+01,5.631844696656430616e-01,3.034206307653976959e-04,7.570614956571414368e+05,3.506689372527932880e-03,2.649719460156034827e+08,1.532462880773561274e-06,3.871343250776685396e-01,3.640856849545973540e-03,1.250982885237036273e-04,7.359744608733019833e-01,6.481460423173639185e-02,6.246359989533792166e-06,9.631494775646639583e-01,6.222497921446750000e+13,2.457731360958863298e-02,1.475107744276226343e-10
8.520036938904687607e-02,1.258761323058107706e+01,5.311919249255199205e-01,4.830168299337618629e-04,3.978688089216646622e+05,4.292853078525435406e-03,2.181947302030440331e+09,1.852942275319140218e-06,4.058083160177563542e-01,4.457099524551443905e-03,2.126524663171537783e-04,7.378772917711633461e-01,8.877074354759303954e-02,1.121034733076774347e-05,9.631494775646639583e-01,8.522396669047468750e+13,2.749683244475303184e-02,2.756430881137863090e-10
1.287257326646114031e-01,1.195810533265611753e+01,5.020049549744626249e-01,7.589941445841152197e-04,2.136789927782850573e+05,5.227824111529394066e-03,1.684043093034223557e+10,2.232751657076830872e-06,4.247991815077488131e-01,5.427842960313923430e-03,3.552495012437846241e-04,7.394982210523799449e-01,1.204118630725517780e-01,1.972666520626664401e-05,9.631494775646639583e-01,1.156008860298816094e+14,3.062718934383692679e-02,5.046307889127320348e-10
1.911432927215979960e-01,1.139093035174923330e+01,4.755647899268596879e-01,1.172515937990298773e-03,1.178366548139175575e+05,6.321376820032969558e-03,1.189228537908051453e+11,2.675683290383937812e-06,4.438906726832375083e-01,6.563235476196959198e-03,5.809275129338305720e-04,7.408767511318976595e-01,1.613472164888681559e-01,3.388728580904658473e-05,9.631494775646639583e-01,1.549006942391545000e+14,3.393974951236543997e-02,9.008947457781678049e-10
2.793246336190636780e-01,1.087696302112433067e+01,4.515163036893412030e-01,1.782641607248617449e-03,6.658579514834457950e+04,7.592525404259090754e-03,7.716715214039594727e+11,3.189297956211279558e-06,4.630717244581102898e-01,7.883018764083109600e-03,9.315143883988160787e-04,7.420638698641192077e-01,2.137587257537405805e-01,5.693762456587748484e-05,9.631494775646639583e-01,2.052181360142392500e+14,3.743660292063859252e-02,1.571552024466020422e-09
4.030156530738175369e-01,1.040630129789066594e+01,4.294424317299567750e-01,2.675985438852605813e-03,3.836438785380792251e+04,9.070671762419039996e-03,4.683128196198672852e+12,3.785346828875738079e-06,4.824429376125791147e-01,9.417719651735005984e-03,1.470636860106610275e-03,7.431078182308554769e-01,2.806446639355640316e-01,9.399054729257833539e-05,9.631494775646639583e-01,2.694316903888599062e+14,4.114112586750597739e-02,2.691495556049489342e-09
5.760971728117041391e-01,9.970488254151755214e+00,4.089763102151830476e-01,3.980453584176999425e-03,2.242092172050555746e+04,1.079542487407663710e-02,2.708385316906489453e+13,4.479677129782605937e-06,5.021443814852870613e-01,1.120846257568763882e-02,2.295906486465561312e-03,7.440503426118796337e-01,3.660528966503698300e-01,1.531624088357224462e-04,9.631494775646639583e-01,3.514274931622870625e+14,4.508820470968712829e-02,4.548329727285334662e-09
8.182729300507454173e-01,9.563067787089444494e+00,3.898336304198548041e-01,5.884935786152072253e-03,1.323262826321494140e+04,1.281640125382372923e-02,1.515809667960603125e+14,5.292149668341825947e-06,5.223151722330475755e-01,1.330676240019375463e-02,3.557418178694234448e-03,7.449280925259565977e-01,4.753442514122483975e-01,2.473663882919312717e-04,9.631494775646639583e-01,4.563521835000390000e+14,4.931749227066585528e-02,7.616394635848196448e-09
1.157390269817955009e+00,9.179403129406031425e+00,3.718079413570106184e-01,8.667897427002078589e-03,7.861022923641781745e+03,1.519360650148256914e-02,8.303315931495776250e+14,6.246807246357039932e-06,5.430764364376424735e-01,1.577492056570471354e-02,5.485990396128318999e-03,7.457758592582433010e-01,6.155260771843678036e-01,3.971431688912502441e-04,9.631494775646639583e-01,5.909331363317330000e+14,5.386968266703446445e-02,1.267862434667536667e-08
1.632683573930896026e+00,8.816269530178416858e+00,3.547535101577351524e-01,1.273930343433254606e-02,4.689942310695907508e+03,1.799865209164737412e-02,4.486430790687851000e+15,7.372396739005300788e-06,5.645279916236690676e-01,1.868728843331483869e-02,8.436540256829536122e-03,7.466303534010287901e-01,7.956958793633048810e-01,6.351359548467685979e-04,9.631494775646639583e-01,7.639043721904810000e+14,5.878492406960478950e-02,2.102747909402244794e-08
2.299343675379972307e+00,8.471453123995440038e+00,3.385673306206835043e-01,1.870246362482023972e-02,2.805881524882028316e+03,2.131692955217808286e-02,2.403279951667123200e+16,8.703298465251656880e-06,5.867515937460865416e-01,2.213252464828015936e-02,1.295501585098914749e-02,7.475343011329300680e-01,1.027638521153924067e+00,1.013172090533176776e-03,9.631494775646639583e-01,9.865798977983816250e+14,6.410243992771462451e-02,3.479698550494737801e-08
3.234964291029108985e+00,8.143442941270281565e+00,3.231748374553780057e-01,2.744545941600229355e-02,1.681847892900226270e+03,2.525082214853310511e-02,1.280476663820452160e+17,1.028089778617858707e-05,6.098158552675122523e-01,2.621692970480567556e-02,1.988193215292312008e-02,7.485412189445813658e-01,1.326626331731469266e+00,1.613460440366466320e-03,9.631494775646639583e-01,1.273621846431576000e+15,6.986053787060575448e-02,5.751239621869419879e-08
4.548636252451593975e+00,7.831224731648161352e+00,3.085200561497668525e-01,4.027618892396447187e-02,1.009464858714814568e+03,2.992417764037800035e-02,6.799609678238552320e+17,1.215544815236934351e-05,6.337793908614838267e-01,3.106908983228820822e-02,3.051271503784635034e-02,7.497219499790264141e-01,1.712489125802557410e+00,2.566254327753961575e-03,9.631494775646639583e-01,1.644067745551225250e+15,7.609645634802879310e-02,9.500184085101119092e-08
6.393783414819665722e+00,7.534154208867485103e+00,2.945597075394216779e-01,5.911946061671743968e-02,6.065694392566517763e+02,3.548856584935520392e-02,3.603128016386062336e+18,1.438828528085779527e-05,6.586848865730861036e-01,3.684637398037998030e-02,4.684551988427461400e-02,7.511766417894473191e-01,2.211053703376462565e+00,4.077559551351333210e-03,9.631494775646639583e-01,2.122712502305221750e+15,8.284564371509263447e-02,1.569126342739315861e-07
8.986320155897706385e+00,7.251866922850806141e+00,2.812617976291421629e-01,8.678358251873821705e-02,3.649152519854098387e+02,4.213256248070346849e-02,1.906605906087061094e+19,1.705253760563002876e-05,6.845083050945999226e-01,4.374457284370459470e-02,7.195700126425834398e-02,7.530689812297728380e-01,2.856116949139836159e+00,6.471817032593196739e-03,9.631494775646639583e-01,2.742002669011027500e+15,9.013987423897060203e-02,2.592477266023073991e-07
1.263054578379322734e+01,6.984102504065436534e+00,2.686157160331474336e-01,1.271509980934633077e-01,2.199983330202956893e+02,5.009807083120124821e-02,1.007583024295136461e+20,2.021899153880175003e-05,7.108700354874976091e-01,5.201484504552177784e-02,1.105060808563339408e-01,7.557683536761661269e-01,3.692305830656233301e+00,1.025225799393664726e-02,9.631494775646639583e-01,3.544782172002258000e+15,9.800212630811934444e-02,4.286826814627561572e-07
1.775729114656612140e+01,6.729987073213173687e+00,2.566890874462615102e-01,1.839566778804450353e-01,1.334920038021805624e+02,5.972206637441365706e-02,5.310436064797444014e+20,2.384633948048224373e-05,7.355544433635216039e-01,6.200705888915776509e-02,1.688673830568575562e-01,7.605147692577527430e-01,4.780043807247114529e+00,1.614580309920535250e-02,9.631494775646639583e-01,4.589060290899000000e+15,1.064279962805176755e-01,7.104229616642271161e-07
2.498430321134653909e+01,6.486442285691031095e+00,2.458244921303002484e-01,2.510062621112574277e-01,8.295650417792622022e+01,7.158886843625496266e-02,2.770002245038622900e+21,2.724546234661452649e-05,7.491528167450390852e-01,7.432789001481716895e-02,2.514808380492359330e-01,7.718530741923983474e-01,6.207725091874044310e+00,2.488182356396548972e-02,9.631494775646639583e-01,5.959699505838398000e+15,1.153043821549682990e-01,1.185768585964020279e-06
