r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
1.426834715524009228e-02,1.564651055753138742e+01,6.768823982537465200e-01,7.439421184685770301e-05,5.722940288199748844e+06,1.803640348912142468e-03,4.195644739894245868e+05,8.760160046234819889e-07,3.378199845215033581e-01,1.863496941454164269e-03,2.491813916451252915e-05,7.283509920661201953e-01,2.464885658473341123e-02,1.051538281552563706e-06,9.678794253907853085e-01,2.260631618918853125e+13,1.745939384954095855e-02,2.177259648132499771e-11
2.210014743574633886e-02,1.476386503266289907e+01,6.373831184184503007e-01,1.186782376945903604e-04,2.953791995563563425e+06,2.205521294614603330e-03,3.601937708293349948e+06,1.051994614254395752e-06,3.542573849223411009e-01,2.278714927455054856e-03,4.294257604396027015e-05,7.312363646763833103e-01,3.392252617797714143e-02,1.918455496784946976e-06,9.678794253907853085e-01,3.111151830021775000e+13,1.964985080199596612e-02,4.133424288042337275e-11
3.421144993151903346e-02,1.394764287427433125e+01,6.002735355051351807e-01,1.898809763431023585e-04,1.526915316270933719e+06,2.702628488482442318e-03,3.085847763566225022e+07,1.268480735438468411e-06,3.715832433413953639e-01,2.792319391840822514e-03,7.393796033568481496e-05,7.337681151119122003e-01,4.672118922475911734e-02,3.495146042165142780e-06,9.678794253907853085e-01,4.284961343821442188e+13,2.208563367772317307e-02,7.838581332396219155e-11
5.282220473751140372e-02,1.319382838673859837e+01,5.655579119160298873e-01,3.039201367125260694e-04,7.929059775255640270e+05,3.314569952094639522e-03,2.618963739417018294e+08,1.533704052856379860e-06,3.897465731251852361e-01,3.424569078691148353e-03,1.268830979378665006e-04,7.359752445655243225e-01,6.429198426250325171e-02,6.341419331330175876e-06,9.678794253907853085e-01,5.896439535327843750e+13,2.478060852747170431e-02,1.480930203209077828e-10
8.095796820221246026e-02,1.250286934048479282e+01,5.334140965695507441e-01,4.839315108030530117e-04,4.165653677549628192e+05,4.058100526449718269e-03,2.158653035538764477e+09,1.854632826095679848e-06,4.085567634578800567e-01,4.192774864298043531e-03,2.157608035505214315e-04,7.378789924241294651e-01,8.806963040207248239e-02,1.138445931716747422e-05,9.678794253907853085e-01,8.077169440660098438e+13,2.772590296107922334e-02,2.768234477472832498e-10
1.223582783342716390e-01,1.187710122185739969e+01,5.040812423902123474e-01,7.607210752351827856e-04,2.236040641684430011e+05,4.942767533017308930e-03,1.668863066610811806e+10,2.235145639536065192e-06,4.276926792579687775e-01,5.106800912749690814e-03,3.606224761000242636e-04,7.395011019579948996e-01,1.194914261560235946e-01,2.004250154894442402e-05,9.678794253907853085e-01,1.095897066175963281e+14,3.088509101327642503e-02,5.070494982649059134e-10
1.817533638042791444e-01,1.131328541368960927e+01,4.775083807058775331e-01,1.175651346199146604e-03,1.232437109324479388e+05,5.977736668784604072e-03,1.180719340989938660e+11,2.679005212301298461e-06,4.469321166440751725e-01,6.176117098853577299e-03,5.900218927064478612e-04,7.408806479730074557e-01,1.601565082085265324e-01,3.444667545708933091e-05,9.678794253907853085e-01,1.468850553725381562e+14,3.422867897264039033e-02,9.056883414580844494e-10
2.656831002682278342e-01,1.080244060628939451e+01,4.533429145157659157e-01,1.788014260474323847e-03,6.960956852417209302e+04,7.180855834590408812e-03,7.673678742257855225e+11,3.193724674487677897e-06,4.662604719887390448e-01,7.419163633622141187e-03,9.465327807949720090e-04,7.420684947236904083e-01,2.122291536906088794e-01,5.790138768479287189e-05,9.678794253907853085e-01,1.946426738457848750e+14,3.775818940655888828e-02,1.580614390151263104e-09
3.834211329147836356e-01,1.033473538501210598e+01,4.311663022572266857e-01,2.684745801479953252e-03,4.009282976789557870e+04,8.579840798336653765e-03,4.662535786000253906e+12,3.791032696543891944e-06,4.857776952979451224e-01,8.864576075550431242e-03,1.494910862037960230e-03,7.431129671520035895e-01,2.786843692914059978e-01,9.561129114972515474e-05,9.678794253907853085e-01,2.555910432408499375e+14,4.149690510750025929e-02,2.707925030873156307e-09
5.481758052948861870e-01,9.901746020347211186e+00,4.106090458999644977e-01,3.994221070621439308e-03,2.342542221037888157e+04,1.021210548717963081e-02,2.698698434377357031e+13,4.486779144391057871e-06,5.056246494937503000e-01,1.055100999079141601e-02,2.334507431871953118e-03,7.440559522547366411e-01,3.635402913207237963e-01,1.558375699426318322e-04,9.678794253907853085e-01,3.334153349002041250e+14,4.547990877253110104e-02,4.577176913152592311e-09
7.786981321545876078e-01,9.497030656954649430e+00,3.913842505134443872e-01,5.906031188856678514e-03,1.382326347874556450e+04,1.212456991201944605e-02,1.511212827668260000e+14,5.300850931435568401e-06,5.259418201954274563e-01,1.252694250332276812e-02,3.618122433005240262e-03,7.449342480153985369e-01,4.721203393910140544e-01,2.517235461424157717e-04,9.678794253907853085e-01,4.329978404852525625e+14,4.974720608488213125e-02,7.665918602972395261e-09
1.101491221526587072e+00,9.115958934849777151e+00,3.732833935417454452e-01,8.699690789692926876e-03,8.211058612630395146e+03,1.437400985331284582e-02,8.281031998432653750e+14,6.257335914877085512e-06,5.468517533204803049e-01,1.485103358562382854e-02,5.580792215989283968e-03,7.457827930643519121e-01,6.113845538465637608e-01,4.041760722697279227e-04,9.678794253907853085e-01,5.607218529561201250e+14,5.433990194577408006e-02,1.276238344051273406e-08
1.553897528634644143e+00,8.755309957201021120e+00,3.561592438375119629e-01,1.278672632847461209e-02,4.898467292551995342e+03,1.702819860483229322e-02,4.475371056506686000e+15,7.385042010231479862e-06,5.684555067474728052e-01,1.759330569296592775e-02,8.584020838529252476e-03,7.466384550026550215e-01,7.903701221583678826e-01,6.464204537990383666e-04,9.678794253907853085e-01,7.248756885163592500e+14,5.929855819743013595e-02,2.116779521496608511e-08
2.188447945833619457e+00,8.412873312271237580e+00,3.399077720894521093e-01,1.877276145845942559e-02,2.930527698428774329e+03,2.016795888335845208e-02,2.397679324233594000e+16,8.718426267864956086e-06,5.908358411872364213e-01,2.083726376889926540e-02,1.318406434777558839e-02,7.475441465490459958e-01,1.020784477297472570e+00,1.031208172357083721e-03,9.678794253907853085e-01,9.361966375793161250e+14,6.466278956471621653e-02,3.503067678915005126e-08
3.078997541484339795e+00,8.087141626491993307e+00,3.244537322305929838e-01,2.754929920711695832e-02,1.756524868638939324e+03,2.389020225648419773e-02,1.277597639556523360e+17,1.029896935613207298e-05,6.140621584779413222e-01,2.468303554116612133e-02,2.023761941084325708e-02,7.485536286392840966e-01,1.317800164638362359e+00,1.642213254895368056e-03,9.678794253907853085e-01,1.208599964609746500e+15,7.047126333690612032e-02,5.790027405690582769e-08
4.329381774022659002e+00,7.777104319557641254e+00,3.097407007247772182e-01,4.042928681812154451e-02,1.054277231927028197e+03,2.831216787908207022e-02,6.784656185675431680e+17,1.217704356683641826e-05,6.381936482651893172e-01,2.925175092718900957e-02,3.106561679609079821e-02,7.497380963263980957e-01,1.701118148084739490e+00,2.612008167639211405e-03,9.678794253907853085e-01,1.560154102831231750e+15,7.676154003211006771e-02,9.564447891339640986e-08
6.085634624121013303e+00,7.482120560608928272e+00,2.957251127494957554e-01,5.934490257407924740e-02,6.334962558797986958e+02,3.357735854072399495e-02,3.595307483359728640e+18,1.441412701570052848e-05,6.632731321527530755e-01,3.469167507839832076e-02,4.770657495647519925e-02,7.511982904900914582e-01,2.196398681250212093e+00,4.150259337552808514e-03,9.678794253907853085e-01,2.014392955517941250e+15,8.356934001917379340e-02,1.579766521049096038e-07
8.553273231331409931e+00,7.201828544632063789e+00,2.823748584537749684e-01,8.711454855889191884e-02,3.811185385589724319e+02,3.986435962613016359e-02,1.902495216745956147e+19,1.708346363538055444e-05,6.892748685383320861e-01,4.118732001151358818e-02,7.330099354866087547e-02,7.530992632319241098e-01,2.837223458455930825e+00,6.587142118663991651e-03,9.678794253907853085e-01,2.602115452323383000e+15,9.092662601284609569e-02,2.610099679255208916e-07
1.202195188786194535e+01,6.935967781333549631e+00,2.696796289798252255e-01,1.276293974599567449e-01,2.297753033552042439e+02,4.740239033326398149e-02,1.005409035611738604e+20,2.025554745423815332e-05,7.158082494740326540e-01,4.897551191784562524e-02,1.126057030749646609e-01,7.558150204282589879e-01,3.667943075201229863e+00,1.043460168535405991e-02,9.678794253907853085e-01,3.363997053449541500e+15,9.885637271499822520e-02,4.316065030174834005e-07
1.690180361664405240e+01,6.683655704795350871e+00,2.577089437163383456e-01,1.845946700292163400e-01,1.394434713221417894e+02,5.651126269511613787e-02,5.298736130846109204e+20,2.388617862587278864e-05,7.406024925682914706e-01,5.838667628697601780e-02,1.721156207494881352e-01,7.606044535723244238e-01,4.748637353954504370e+00,1.643093913921106486e-02,9.678794253907853085e-01,4.355139035446180000e+15,1.073535274927348293e-01,7.153038752174086155e-07
2.378096064985448166e+01,6.441819795450842712e+00,2.468113539558394465e-01,2.515901342606709501e-01,8.669424429105399099e+01,6.774724591671760221e-02,2.763297449767658848e+21,2.727377112802205415e-05,7.540689356062394433e-01,6.999554297723022123e-02,2.562431240844094682e-01,7.720686051533751648e-01,6.167305937084116785e+00,2.531080459516660622e-02,9.678794253907853085e-01,5.656248904281216000e+15,1.163017297706807479e-01,1.194085367898513806e-06
3.315490039303398362e+01,6.222312192032824818e+00,2.378198947010653208e-01,2.944394537922307986e-01,5.763732190032730784e+01,8.182057460921479675e-02,1.328267892833482126e+22,2.850772085008857409e-05,7.414584676673680042e-01,8.453591683300779036e-02,3.548113538993103444e-01,7.973564850586674080e-01,8.002765651695392890e+00,3.668389747255725031e-02,9.678794253907853085e-01,7.339612289450144000e+15,1.249568016262164599e-01,2.000379813216966940e-06
