r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
6.959095998831368521e-05,2.261865860948612195e+01,1.295942119465471221e+00,1.697098469318850599e-06,7.251292805851420403e+09,6.738644839091841108e-05,0.000000000000000000e+00,2.364436785646259615e-07,2.807557505955937671e-01,6.511975586694491959e-05,3.401923776029585747e-07,6.842107659950669163e-01,1.332784102890881631e-03,9.003863684545609572e-09,1.034808062373650195e+00,3.051621670823674927e+11,7.503090694366366074e-03,0.000000000000000000e+00
7.863161323007136360e-05,2.214071054863234522e+01,1.273985865490671276e+00,1.909831634565136247e-06,6.008754939009574890e+09,7.050572003256771168e-05,2.337571713171191466e-03,2.449109264891231572e-07,2.840845137603827952e-01,6.813410389443737346e-05,3.969453923884800454e-07,6.862606277171621194e-01,1.449131762228641086e-03,1.068166284799826116e-08,1.034808062373650195e+00,3.318018184568546753e+11,7.797160659508575384e-03,2.013101644720674464e-14
8.767226647182902843e-05,2.172763239560535453e+01,1.254750358635153162e+00,2.122522051699755152e-06,5.082816127761339188e+09,7.343727259028493405e-05,6.010348136146647334e-03,2.528383593229173972e-07,2.871012727805856146e-01,7.096704718538236463e-05,4.554027668233572545e-07,6.880524302020134542e-01,1.561660023195286058e-03,1.243688669125645384e-08,1.034808062373650195e+00,3.575669576869127197e+11,8.067201661479412450e-03,4.131186314842344270e-14
1.429333702949757076e-04,2.001021001691069046e+01,1.172046708411714544e+00,3.424723103902322663e-06,2.400865886251138687e+09,8.860160828937427551e-05,8.804800576698472436e-02,2.934531049738048289e-07,3.012386043643495159e-01,8.562129684817033838e-05,8.430894225035559870e-07,6.956863898102578769e-01,2.190204798996285649e-03,2.459437367100265761e-08,1.034808062373650195e+00,5.014823041227620239e+11,9.377694501152175968e-03,1.921403486579241466e-13
2.185324820529461586e-04,1.867971941324213603e+01,1.104821876694744631e+00,5.218206062125267319e-06,1.253685788323603868e+09,1.048953083466393096e-04,7.469663517460101154e-01,3.364999330708510212e-07,3.143460477434937839e-01,1.013669221962087248e-04,1.437775981504889056e-06,7.017587048248206116e-01,2.946681100623954087e-03,4.439788795008578005e-08,1.034808062373650195e+00,6.746896128312258301e+11,1.065687896352182640e-02,4.424602063334225913e-13
3.379489197041105281e-04,1.744774364742318085e+01,1.039951492926743715e+00,8.084136430732531497e-06,6.443438620240077972e+08,1.253922252762285203e-04,6.305493994104053534e+00,3.900158583076092834e-07,3.286314423071878821e-01,1.211743799024941225e-04,2.484767818963863203e-06,7.074520721897897824e-01,4.006433536562206341e-03,8.131190487595637248e-08,1.034808062373650195e+00,9.173368272002077637e+11,1.212105138778271814e-02,9.227366197587801099e-13
5.221014964882665903e-04,1.633585676255177432e+01,9.791528291044589993e-01,1.257699892303741984e-05,3.321460559283701777e+08,1.505409235237665263e-04,5.382300956836417782e+01,4.549653638721492918e-07,3.437513010324930174e-01,1.454771459534772804e-04,4.285055213440022515e-06,7.125956482790427593e-01,5.456345513571442783e-03,1.485183554789300019e-07,1.034808062373650195e+00,1.249317288268960205e+12,1.374992239656346558e-02,1.824490968499305293e-12
8.073740291029647470e-04,1.532343186278665392e+01,9.218945860048979313e-01,1.968449607743371244e-05,1.711857837518517375e+08,1.815784170520357574e-04,4.598296662425642012e+02,5.343364829031255891e-07,3.598073697718743302e-01,1.754706246060065364e-04,7.393208706404486850e-06,7.172326717955227471e-01,7.451892942318871262e-03,2.713140706706304538e-07,1.034808062373650195e+00,1.706229684321202881e+12,1.556880721165993658e-02,3.527513177430200494e-12
1.249210078348168829e-03,1.439864539669017596e+01,8.680091734403951875e-01,3.097410211591904492e-05,8.825539250614285469e+07,2.199086032405163187e-04,3.936198671939588166e+03,6.314901223075044767e-07,3.768257617065963738e-01,2.125114900400837327e-04,1.275742404517186882e-05,7.213835823151659721e-01,1.020084048114875026e-02,4.954978936195333872e-07,1.034808062373650195e+00,2.335645045988183594e+12,1.759732664831959240e-02,6.747370447143225947e-12
1.933875220681921352e-03,1.355057128023084090e+01,8.172892937830478211e-01,4.898631144637839328e-05,4.551008998407102376e+07,2.673068676763149984e-04,3.374495716604796326e+04,7.506776450937758411e-07,3.948477466136056657e-01,2.583154088142342107e-04,2.201923745579419762e-05,7.250789862930473451e-01,1.399317898677658253e-02,9.047464006606872497e-07,1.034808062373650195e+00,3.203961402836300781e+12,1.985908487613353632e-02,1.284501894915697364e-11
