r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3, Menv, j, J_M, M_wind
4.743160716258823691e-03,1.355581071856144604e+01,7.409957599480740953e-01,7.680828209243679896e-05,1.548626683036547527e+07,5.393430872762400166e-04,3.231489407828205149e+05,8.906460452769083561e-07,3.899213033851707810e-01,5.261294584296528172e-04,3.355086778129051281e-05,7.283520634875872979e-01,2.068638415144177442e-02,1.446368596184849949e-06,1.025114786170738590e+00,7.127454794065532227e+12,2.080494408347430269e-02,2.359467270109308890e-11
7.347763881200584067e-03,1.279085665179362152e+01,6.977406841870920085e-01,1.225493074920487320e-04,7.991131922166342847e+06,6.595646745223017991e-04,2.775601100348924287e+06,1.069633980458679896e-06,4.089005887797837469e-01,6.434056784860848035e-04,5.789919378420180208e-05,7.312386875763822180e-01,2.847242098368805985e-02,2.639342464740355248e-06,1.025114786170738590e+00,9.810119156309662109e+12,2.341607461804712589e-02,4.480349135932424860e-11
1.138040568079011668e-02,1.208291386732509309e+01,6.570701017623441498e-01,1.961852107929862895e-04,4.127647051028089132e+06,8.084242898146307057e-04,2.382083431746498868e+07,1.290045596396635618e-06,4.289234362383512744e-01,7.886183095987292935e-04,9.988870460044738098e-05,7.337736636452414363e-01,3.922985072204594748e-02,4.811928334897201982e-06,1.025114786170738590e+00,1.351657136173958789e+13,2.632233342600650769e-02,8.503078915498143769e-11
1.759987560451892197e-02,1.142755025934803292e+01,6.189318405846924165e-01,3.145679776115050123e-04,2.138182959889851976e+06,9.922391695296455417e-04,2.033462050014491677e+08,1.560912608662171133e-06,4.499703336527455244e-01,9.679298190947980326e-04,1.720252837619546825e-04,7.359888961801582807e-01,5.404818189673730316e-02,8.749998124506208540e-06,1.025114786170738590e+00,1.862219952748857812e+13,2.954689212586402575e-02,1.610365624837714499e-10
2.708462977889427789e-02,1.082363803127368485e+01,5.834289910200273210e-01,5.031291594884991763e-04,1.116456609333202709e+06,1.217195318418111882e-03,1.703892389376924753e+09,1.891032693681525133e-06,4.719000422702587794e-01,1.187374657783329696e-03,2.945146710132558166e-04,7.379095818492065195e-01,7.426081226107514310e-02,1.579632845435831182e-05,1.025114786170738590e+00,2.558642334429000000e+13,3.309378996079666291e-02,3.028431553835930183e-10
4.121899033688228298e-02,1.027327308645396542e+01,5.508251422655626728e-01,7.969495429149018673e-04,5.930961353404644178e+05,1.487501334248212889e-03,1.360939044958090591e+10,2.286303154978654070e-06,4.943827757220471408e-01,1.451058314947045519e-03,4.974488600008473895e-04,7.395559211634866736e-01,1.012734170040624354e-01,2.807363569864901160e-05,1.025114786170738590e+00,3.489356555755027734e+13,3.693049968147335549e-02,5.603935300761498064e-10
6.170312342557615626e-02,9.776544561252665133e+00,5.212368749756443043e-01,1.242271634967495987e-03,3.231173227865195367e+05,1.805772437764098385e-03,1.002281516813381042e+11,2.750336818137035632e-06,5.170696714814998485e-01,1.761531939763999249e-03,8.234882496908113624e-04,7.409583021703087802e-01,1.365221726276815428e-01,4.876237941393379518e-05,1.025114786170738590e+00,4.703845808275740625e+13,4.100976262037546449e-02,1.012415348280526499e-09
9.081021802518576824e-02,9.327682802953441765e+00,4.944006527360794712e-01,1.903734515024902091e-03,1.806521672191069520e+05,2.176482430606839664e-03,6.750729210213295898e+11,3.289501619095279412e-06,5.398432118559203241e-01,2.123159728031017313e-03,1.335342376493740260e-03,7.421634344182436172e-01,1.818289575272545033e-01,8.272673004689269670e-05,1.025114786170738590e+00,6.264882569809778906e+13,4.531635469433393376e-02,1.784536415401118467e-09
1.317436890349793499e-01,8.918485713539254789e+00,4.698790965170584477e-01,2.875518402326679868e-03,1.032336210784069117e+05,2.607348904316118300e-03,4.215326594625291016e+12,3.914894369213925581e-06,5.627755934990692488e-01,2.543470194255738597e-03,2.128224385682078897e-03,7.432208505228707907e-01,2.397080351774237561e-01,1.375862274450193685e-04,1.025114786170738590e+00,8.259095315999343750e+13,4.986898465086753163e-02,3.080941786736031975e-09
1.890625849746917775e-01,8.541312082235474890e+00,4.472478529187361995e-01,4.296429634118913675e-03,5.997975586987894349e+04,3.109325147433862450e-03,2.487296800555672266e+13,4.642298304624509127e-06,5.860199315498711981e-01,3.033148277032058152e-03,3.348529899983500313e-03,7.441753185843433815e-01,3.135840553341455728e-01,2.253998223273902788e-04,1.025114786170738590e+00,1.080447971076709844e+14,5.470599446022560153e-02,5.236495731269024167e-09
2.692519990676067732e-01,8.190058208922881278e+00,4.261613209768102539e-01,6.371624067091315353e-03,3.526047151696834044e+04,3.696543417118827810e-03,1.410905927232157188e+14,5.492094695631260017e-06,6.097468322268654317e-01,3.605980000471037655e-03,5.222633546091265920e-03,7.450668958331488900e-01,4.080331806661303129e-01,3.653388969466338189e-04,1.025114786170738590e+00,1.405870657909987188e+14,5.987516917728268051e-02,8.803053319676904513e-09
3.814958684736144412e-01,7.860240767568692277e+00,4.063622364939122877e-01,9.403922768114783906e-03,2.089394978642132992e+04,4.386347747575410939e-03,7.795998579765756250e+14,6.489325701429466686e-06,6.341123681616387397e-01,4.278884478840051103e-03,8.101221112192172683e-03,7.459338377414114207e-01,5.290717294453151087e-01,5.878990982146132171e-04,1.025114786170738590e+00,1.822906703671908438e+14,6.542723707519065846e-02,1.469150350718384428e-08
5.387511356185398226e-01,7.548718117803196570e+00,3.876673871817832850e-01,1.383959896276299069e-02,1.244588331452794228e+04,5.199576688897817288e-03,4.235379935027165000e+15,7.664141019700182694e-06,6.592478423441242574e-01,5.072189728450369854e-03,1.252821543065282123e-02,7.468165793413977793e-01,6.845358539014327892e-01,9.415503323394460930e-04,1.025114786170738590e+00,2.358555423645393125e+14,7.141267418225348551e-02,2.440593882326876333e-08
7.592573736621850422e-01,7.253345112029874642e+00,3.699479223441891618e-01,2.033582672124189042e-02,7.439098426791647398e+03,6.161149187606624993e-03,2.276473107787866400e+16,9.052708566713828231e-06,6.852608232085275475e-01,6.010204194421258500e-03,1.934881660212975363e-02,7.477622819640468155e-01,8.845929594417966113e-01,1.503246794783394229e-03,1.025114786170738590e+00,3.047848422137427500e+14,7.788051912497649665e-02,4.043055498662929405e-08
1.068667240557903408e+00,6.972681231742649643e+00,3.531120375812772938e-01,2.986038376921549414e-02,4.456680882831064991e+03,7.300994191184730260e-03,1.215416341070148000e+17,1.069864391811646259e-05,7.122401435915367562e-01,7.122123580381864265e-03,2.988012466016263385e-02,7.488302943214604213e-01,1.142431992400561258e+00,2.395030143814706920e-03,1.025114786170738590e+00,3.936227965950106875e+14,8.487805867856421105e-02,6.687035791882757953e-08
1.503054313928474661e+00,6.705784527314746057e+00,3.370924433311491830e-01,4.383871752509269082e-02,2.674317538724888436e+03,8.655391875507977006e-03,6.462136241575760640e+17,1.265497511212579656e-05,7.402586225840231959e-01,8.443339216518113560e-03,4.618247366457612496e-02,7.500999589489472097e-01,1.475192893967208763e+00,3.810184826841216035e-03,1.025114786170738590e+00,5.082749400428770000e+14,9.245047791149080263e-02,1.105146057770180281e-07
2.113162392392954114e+00,6.452078693178412649e+00,3.218388023736106773e-01,6.436651872170180699e-02,1.606927281795329009e+03,1.026889775163472747e-02,3.426778702432466432e+18,1.498629620750465576e-05,7.693599514978453069e-01,1.001731502673339214e-02,7.149284936082811459e-02,7.516861966564254427e-01,1.905225817969045998e+00,6.054136075856786023e-03,1.025114786170738590e+00,6.564419760673573750e+14,1.006397878928675244e-01,1.826079553801431311e-07
2.970425743367900218e+00,6.211248582908989846e+00,3.073166890141282304e-01,9.448097985136934274e-02,9.669886722691688874e+02,1.219729845735542315e-02,1.813943970944053043e+19,1.776795361098071596e-05,7.994655103994904310e-01,1.189847090482206229e-02,1.109046605014473996e-01,7.537882964755970860e-01,2.461836929642799543e+00,9.606711702236623435e-03,1.025114786170738590e+00,8.482212888407178750e+14,1.094819983081403297e-01,3.018224119270592930e-07
4.175594474977744497e+00,5.983016726739078806e+00,2.935248518825086528e-01,1.382241139712651057e-01,5.835357113172121899e+02,1.451320540062499796e-02,9.585501425639460045e+19,2.106110904216373339e-05,8.298647751388414928e-01,1.415763931650844583e-02,1.722569809646838368e-01,7.568997799906211910e-01,3.183896450386191290e+00,1.520503545391622795e-02,1.025114786170738590e+00,1.097005540116669250e+15,1.189988261408913284e-01,4.993669028222101596e-07
5.871630981294991614e+00,5.766302979724208022e+00,2.805842386443468950e-01,1.983836045605716636e-01,3.553610083776470674e+02,1.732188099452566798e-02,5.045621605461049344e+20,2.474368432176834965e-05,8.567490473849538324e-01,1.689750379977507377e-02,2.656721337522988668e-01,7.627609782185464926e-01,4.124725092779519819e+00,2.386731125577608650e-02,1.025114786170738590e+00,1.421166281236481250e+15,1.291656525758763663e-01,8.286222815362402868e-07
8.263593322488596016e+00,5.558438848878742178e+00,2.689862277561557713e-01,2.630075058881240491e-01,2.233594208821664893e+02,2.081850444421472907e-02,2.616408748161753940e+21,2.781878699105868612e-05,8.661209297639559379e-01,2.030846176941914633e-02,3.925767392328222138e-01,7.772304405957124462e-01,5.364476394040682550e+00,3.640288203398101691e-02,1.025114786170738590e+00,1.848320262857140500e+15,1.397735177197324818e-01,1.388002311982321162e-06
1.102089087462225159e+01,5.397285700334981229e+00,2.606728601113382227e-01,2.945475292227826558e-01,1.581349165082937134e+02,2.458521382926158114e-02,1.014165536418603991e+22,2.850771889719623474e-05,8.494566818817863574e-01,2.398288870761325353e-02,5.112692936130746046e-01,8.015110178676079222e-01,6.732299881364752103e+00,4.982852622135879733e-02,1.025114786170738590e+00,2.319601275565390500e+15,1.485376494840991712e-01,2.178797438925092141e-06
