r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
5.361692418034648064e-04,3.989798655261891724e+01,1.171742501024276129e+00,1.496004120657123573e-06,2.394020122848742008e+09,1.320635780137186964e-03,0.000000000000000000e+00,4.793596298138609168e-07,1.591638770799506386e-01,9.027491169917864836e-04,1.078227698998747879e-07,6.842107125596574857e-01,2.666970364700173984e-03,2.550858636087955337e-09
6.058236939552212120e-04,3.905491399029062904e+01,1.151890474306636714e+00,1.683529883412884450e-06,1.983795227849654436e+09,1.381767069001106152e-03,1.815041442722352362e-03,4.965258954813370055e-07,1.610509935618097965e-01,9.445367301039650759e-04,1.257668970425042067e-07,6.862605671552645115e-01,2.899788067003716309e-03,3.026191108237377844e-09
6.754781461069774007e-04,3.832626814672127580e+01,1.134498445630753416e+00,1.871017962425673761e-06,1.678095771690481901e+09,1.439219448286864706e-03,4.666821971935419984e-03,5.125977538298611270e-07,1.627612310667665430e-01,9.838095450991092821e-04,1.442424920562988788e-07,6.880523624799432802e-01,3.124962951165205418e-03,3.523458554050058366e-09
1.101241802597870308e-03,3.529683479270128288e+01,1.059720889316156933e+00,3.018917108979741227e-06,7.926477550276005268e+08,1.736409055092913043e-03,6.836612062286585856e-02,5.949389427750959537e-07,1.707758560995314145e-01,1.186959920969909077e-03,2.666252920526082310e-07,6.956862772792136163e-01,4.382713456219007771e-03,6.967761336424119833e-09
1.683702995219009011e-03,3.294992066859828128e+01,9.989385581299318195e-01,4.599889196802438337e-06,4.139046743529158831e+08,2.055732600258685858e-03,5.799947028130434390e-01,6.822110564194228541e-07,1.782066427743767001e-01,1.405240428562352798e-03,4.540084803428822380e-07,7.017585446117101666e-01,5.896465552349062361e-03,1.257825662282800043e-08
2.603755510864602923e-03,3.077678971132038654e+01,9.402852770101640667e-01,7.126223141008111652e-06,2.127305102013190091e+08,2.457428816887503604e-03,4.896005071248069385e+00,7.907074446808341876e-07,1.863051914155945121e-01,1.679828555216725857e-03,7.832582188652845302e-07,7.074518031437224685e-01,8.017081274247073522e-03,2.303625405613217545e-08
4.022565406367500061e-03,2.881549281244956617e+01,8.853136481316735695e-01,1.108668717666432301e-05,1.096585602525582165e+08,2.950287739126772595e-03,4.179145670993656836e+01,9.223832288371030624e-07,1.948767759231794239e-01,2.016732918664159314e-03,1.348130605090693101e-06,7.125952026194508626e-01,1.091841145192359690e-02,4.207621107427239182e-08
6.220416061054721488e-03,2.702966077228623831e+01,8.335437710444670856e-01,1.735183373561415110e-05,5.651793696019892395e+07,3.558543538232327580e-03,3.570303483842758965e+02,1.083293939872625203e-06,2.039789754433055935e-01,2.432519310193421470e-03,2.320903320816546812e-06,7.172319115856670146e-01,1.491150816998244692e-02,7.686420062937953665e-08
9.624260451603307634e-03,2.539848628352657300e+01,7.848256628327953122e-01,2.730274691783585313e-05,2.913928803799504414e+07,4.309672461526493741e-03,3.055930897606859162e+03,1.280243659239877950e-06,2.136262200737455152e-01,2.945969712226570360e-03,3.994903113745572199e-06,7.213822045076323519e-01,2.041181050892578938e-02,1.403706349193867688e-07
1.489753148855406210e-02,2.390285851322999733e+01,7.389771045575018737e-01,4.317511982358968888e-05,1.502846413414166868e+07,5.238305197943561239e-03,2.618935782405011560e+04,1.521809310009429890e-06,2.238404938632740093e-01,3.580756680305755349e-03,6.875265254245609496e-06,7.250762407725597214e-01,2.799808108451933356e-02,2.562703659377492809e-07
