r, v_phi_cs, cs, vr_cs, sigma, Mdisk, Ew, Mdot_acc, Qtoomre, Mdisk_Menv, Rcj, dlnJ_dlnx, J, factor3
4.691262191655464365e-04,3.920348340611180049e+01,1.184631409785096290e+00,1.501853351207720270e-06,2.700159783697042942e+09,1.140303210106498452e-03,0.000000000000000000e+00,4.801276674132624576e-07,1.619835198925284880e-01,7.592296670442780400e-04,1.117026270231653333e-07,6.842107140188954384e-01,2.610340308831498191e-03,2.652367961792751461e-09
5.300710240071308246e-04,3.837508619023432033e+01,1.164561015182175030e+00,1.690112321661663003e-06,2.237476637501941204e+09,1.193087033332340587e-03,1.759137033125055243e-03,4.973214373642617880e-07,1.639040672973851309e-01,7.943738674445709452e-04,1.302931814221772440e-07,6.862605688101404144e-01,2.838214394999964956e-03,3.146615898853808471e-09
5.910158288487152127e-04,3.765912387028797781e+01,1.146977678057702121e+00,1.878333461059861532e-06,1.892685309903020620e+09,1.242694301434263101e-03,4.523080941310487525e-03,5.134190465335503759e-07,1.656446022533284990e-01,8.274030734576639894e-04,1.494344734736308687e-07,6.880523643311319271e-01,3.058607949578873077e-03,3.663671693560364344e-09
9.635416652205106708e-04,3.468242380357168031e+01,1.071377585106373376e+00,3.030720787690055474e-06,8.940090230642533302e+08,1.499302727380882839e-03,6.626040528907567451e-02,5.958921657886555849e-07,1.738012091787421443e-01,9.982565167045813481e-04,2.762293085052317111e-07,6.956862803631393977e-01,4.289651575876065812e-03,7.245037678322505470e-09
1.473171442529166639e-03,3.237636243169345818e+01,1.009926663070009889e+00,4.617874292567464425e-06,4.668334916006821990e+08,1.775022703057213156e-03,5.621304953015334727e-01,6.833041093345431406e-07,1.813636346937485544e-01,1.181834694398780760e-03,4.703735826845625712e-07,7.017585492600445507e-01,5.771260864372999670e-03,1.307879784081460111e-08
2.278179981840550671e-03,3.024105892350042168e+01,9.506282023466210429e-01,7.154086322613175593e-06,2.399337955509281456e+08,2.121867433617136492e-03,4.745205532781136881e+00,7.919743516302220772e-07,1.896056529701761750e-01,1.412768718757511418e-03,8.115139842579683225e-07,7.074518111073400117e-01,7.846848047499634451e-03,2.395296415632567891e-08
3.519581459331114302e-03,2.831390162032659674e+01,8.950518764667684257e-01,1.113003763497281744e-05,1.236813073629156500e+08,2.547426790208274019e-03,4.050428163340257726e+01,9.238611818172350278e-07,1.983290898883914299e-01,1.696112031087651170e-03,1.396807401219715655e-06,7.125952166698918955e-01,1.068657332088146332e-02,4.375061221122205954e-08
5.442615027382174259e-03,2.655915328758281646e+01,8.427124707695285988e-01,1.741969328832691116e-05,6.374518926765567809e+07,3.072626327156467024e-03,3.460345461976300498e+02,1.085030002291253526e-06,2.075925523016901031e-01,2.045797155215070637e-03,2.404788793318797517e-06,7.172319381900005286e-01,1.459488862586579005e-02,7.992304105233785832e-08
8.420861762526505451e-03,2.495636509981850892e+01,7.934582323663627035e-01,2.740958799697512316e-05,3.286537263100083172e+07,3.721192853635000696e-03,2.961836571347559584e+03,1.282296531558291701e-06,2.174107551055135534e-01,2.477621729231987025e-03,4.139463902629085921e-06,7.213822605488184880e-01,1.997843483568412931e-02,1.459571935370822836e-07
1.303487881867285668e-02,2.348674681694217625e+01,7.471045398964378803e-01,4.334444408970385701e-05,1.694996930840984359e+07,4.523038866583517677e-03,2.538364352346503802e+04,1.524254612184946317e-06,2.278061804576646254e-01,3.011501907798551370e-03,7.124433726008878256e-06,7.250763734398576466e-01,2.740379828854963562e-02,2.664725351861275101e-07
2.018077142056654352e-02,2.213491480068229222e+01,7.034988115768221473e-01,6.884538420334328918e-05,8.747235824409203604e+06,5.514867051738354606e-03,2.176384912069298443e+05,1.821434613712532298e-06,2.387970656028391703e-01,3.671874847299360766e-03,1.225725021261340323e-05,7.283466746889597498e-01,3.765117279811208001e-02,4.862196734987789514e-07
3.122624377985833144e-02,2.088898289450391843e+01,6.625382665627848056e-01,1.097069370143692087e-04,4.521623778510364704e+06,6.740484384601631504e-03,1.862076850761978189e+06,2.186381871560475698e-06,2.503886283439867855e-01,4.487907838618025898e-03,2.106247561647173975e-05,7.312253515845460461e-01,5.177826926977373984e-02,8.858425508468061894e-07
4.818433416550621518e-02,1.974218199818578512e+01,6.242378843099675167e-01,1.749198161158879738e-04,2.348686912275170907e+06,8.247289636867122936e-03,1.577335239555593394e+07,2.632612352766157734e-06,2.625423139621254065e-01,5.491159640278089026e-03,3.605530916692240256e-05,7.337396047675974753e-01,7.114602780536263826e-02,1.606811712206761738e-06
7.377796090517285688e-02,1.869474800864454522e+01,5.888088677605479715e-01,2.774381851275178304e-04,1.235069931657002540e+06,1.007463687242177858e-02,1.295340559751094878e+08,3.171214104662226178e-06,2.751223427513773689e-01,6.707832732950404740e-03,6.111221275875562101e-05,7.359082484909506006e-01,9.730163276948040896e-02,2.882191199561455006e-06
1.113570614151454946e-01,1.774920442154409628e+01,5.565087585925851954e-01,4.344007097203855306e-04,6.639965583241638960e+05,1.224431208715125348e-02,9.954256711924277544e+08,3.808140042869500707e-06,2.879112134274577905e-01,8.152432534365884262e-03,1.017374015397500637e-04,7.377525122948696001e-01,1.317856671548308933e-01,5.066944764332052901e-06
1.651881083742754441e-01,1.689903108146835464e+01,5.272506899591677954e-01,6.689031107275129765e-04,3.665747186754629947e+05,1.477922092543393698e-02,6.996356060252638817e+09,4.549759632274562488e-06,3.007692968580387705e-01,9.840209939725652263e-03,1.657500610112196669e-04,7.393149687948896709e-01,1.763426097915303525e-01,8.695501637869759601e-06
2.411959461022260276e-01,1.612960679322235791e+01,5.006290026181889896e-01,1.014154095956838579e-03,2.073241285968886223e+05,1.772410909272017707e-02,4.522058629490840149e+10,5.408870683750908746e-06,3.136942649429333985e-01,1.180095725931142210e-02,2.647845581815617402e-04,7.406506952221794116e-01,2.333508099292662397e-01,1.459842999102955458e-05
3.477883241479537979e-01,1.542562127557509299e+01,4.761801069113766327e-01,1.518865716630126870e-03,1.195246597368045477e+05,2.114743319140218944e-02,2.736589141051837158e+11,6.405159256317580290e-06,3.267556319651406249e-01,1.408025384691311346e-02,4.164665788508314643e-04,7.418105825658539709e-01,3.060754051651436436e-01,2.408539242065785901e-05
4.969393588616865531e-01,1.477416982918091115e+01,4.535001434397843423e-01,2.254941412129667522e-03,6.987559231640069629e+04,2.514080994971684690e-02,1.579709753690914795e+12,7.564990374463723023e-06,3.400475752645057415e-01,1.673909938880581080e-02,6.477021420835627971e-04,7.428368268081104731e-01,3.989178167288076615e-01,3.923665003594025829e-05
7.056406657883318445e-01,1.416544801140813092e+01,4.322776743090453455e-01,3.328482563884647537e-03,4.124436815518195363e+04,2.981842366353462670e-02,8.831382394334626953e+12,8.921217738127507253e-06,3.536626220545830979e-01,1.985351937028770331e-02,9.996209619206042601e-04,7.437639723469955388e-01,5.176977104718735179e-01,6.336335229253472665e-05
9.978985327620588652e-01,1.359240176680360790e+01,4.122870148038951799e-01,4.895761028152907299e-03,2.450022142847007126e+04,3.531774298475475610e-02,4.834802647233025781e+13,1.051339670137387928e-05,3.676807747715885588e-01,2.351504232331892014e-02,1.535047674135704395e-03,7.446218116220820749e-01,6.700107429358685973e-01,1.017348248386995519e-04
1.407525033258655078e+00,1.305007992465388966e+01,3.933688119409258777e-01,7.186608865879154547e-03,1.461412949272692094e+04,4.180200926750190366e-02,2.611669821106324375e+14,1.238853073654670191e-05,3.821675414499913215e-01,2.783235660187538194e-02,2.349848766517801356e-03,7.454385873492826997e-01,8.657026475880925664e-01,1.627297537883706368e-04
1.982068156817420768e+00,1.253501538297254037e+01,3.754101062776204478e-01,1.053886087510180931e-02,8.740561745225064442e+03,4.946466646880923190e-02,1.398947494424153250e+15,1.460240372624505204e-05,3.971762233885953175e-01,3.293425987116430781e-02,3.590222790522127911e-03,7.462441086243657429e-01,1.117503618375096597e+00,2.596609306212957816e-04
2.788351363594153920e+00,1.204475298921285820e+01,3.583286190677975602e-01,1.544917308787933756e-02,5.236851279062941103e+03,5.853574161243180196e-02,7.454185311694451000e+15,1.722151146268605313e-05,4.127514082362049308e-01,3.897390730878134285e-02,5.479067738570501424e-03,7.470728980926990559e-01,1.441871027084164369e+00,4.136673552948061578e-04
3.920278557499004890e+00,1.157753103823226759e+01,3.420618661516573455e-01,2.264808240635260775e-02,3.141413125354474232e+03,6.929038826043279475e-02,3.958894521761060800e+16,2.032566995265584100e-05,4.289322027212613131e-01,4.613449996639392564e-02,8.356179034232157077e-03,7.479677481761900504e-01,1.860103304564422633e+00,6.582935520447957345e-04
5.509828842850287067e+00,1.113208482069726379e+01,3.265601936999091293e-01,3.321092912930984076e-02,1.886120696602280304e+03,8.206017710906672591e-02,2.098239608107728320e+17,2.401146456964472093e-05,4.457544603849694642e-01,5.463680220482101252e-02,1.273946817856520634e-02,7.489843345225792870e-01,2.399812893588971541e+00,1.046727800093755255e-03
7.742552073633676812e+00,1.070753512843282351e+01,3.117826814292566362e-01,4.872127761455978534e-02,1.133301990906287529e+03,9.724828800841994747e-02,1.110629517578438400e+18,2.839665816775582098e-05,4.632503133881749058e-01,6.474925675107327805e-02,1.941794841760557944e-02,7.501985231908756546e-01,3.096885531586988538e+00,1.663207101034895607e-03
1.087943865692296619e+01,1.030332355838888603e+01,2.976956012945967678e-01,7.150558459732542227e-02,6.815070922905657653e+02,1.153508603263826982e-01,5.873608441547457536e+18,3.362451568505074801e-05,4.814355695081826148e-01,7.680220006632379470e-02,2.959165526732927126e-02,7.517230902618657895e-01,3.998119459109024110e+00,2.640839652036515786e-03
1.528791047438680906e+01,9.919116326296544273e+00,2.842761011427782925e-01,1.049168520924467773e-01,4.103152333250576476e+02,1.369902432990042496e-01,3.104033469774511309e+19,3.985824428762770060e-05,5.002310976885027127e-01,9.121000088959138608e-02,4.507291631061779991e-02,7.537680122185113074e-01,5.164888938138166630e+00,4.188540354920636428e-03
2.148642037253656767e+01,9.554365686665123647e+00,2.715372871442680580e-01,1.532407488303411391e-01,2.477981207134498618e+02,1.629827252023866302e-01,1.638383803180915098e+20,4.719897939790781055e-05,5.190251227125952660e-01,1.085161552582319389e-01,6.850346584160317553e-02,7.569225600771511964e-01,6.678745969053961673e+00,6.624780004802943885e-03
3.021252027364001336e+01,9.206512346868555241e+00,2.596419464089643747e-01,2.180160227435681830e-01,1.513900051480213165e+02,1.945547262113073994e-01,8.609173441171861012e+20,5.515872491236310424e-05,5.345815714881978487e-01,1.295372307068275997e-01,1.030546786083221672e-01,7.634467212156201832e-01,8.652796170753044080e+00,1.036854094123753137e-02
4.252706593412428049e+01,8.871273198906159507e+00,2.491502746785077549e-01,2.802283003906068104e-01,9.617204682970279350e+01,2.341396189966786501e-01,4.438336353731038151e+21,6.083512904979580219e-05,5.363262880473772531e-01,1.558934004545335095e-01,1.494684478041609088e-01,7.804435472567934351e-01,1.126191557203720350e+01,1.566219062646163895e-02
4.691262191655464875e+01,8.779442714752709875e+00,2.464832522197223375e-01,2.914447782586139790e-01,8.543490836599926297e+01,2.475786979179037950e-01,7.057835670579814859e+21,6.133883865299716070e-05,5.327986942394473679e-01,1.648413252909378679e-01,1.644712260322480080e-01,7.884334206615446483e-01,1.216308085069198874e+01,1.744183011580541925e-02
